p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.037217681564245236, 0.0044861584813931585
, 1, 0.00019334450844472886, 3.742331681226827e-7
c, 0, 0.004349845946692736, 4.5789751337979616e-5
, 1, 1.8209443405236008e-5, 3.753605511215163e-9
p, 0, 0.4029812721979365, 0.8623300049481761
, 1, 0.005361165826162898, 0.0005744305735788143
, 2, 0.0015849010043344368, 0.00041746425254101635
, 3, 0.0006734367477634472, 0.0001306026418160544
, 4, 0.0004644849497802665, 5.515446665713623e-5
c, 0, 0.3187234543093492, 0.5060242878272592
, 1, 0.0018122991782813004, 6.277111973043897e-5
p, 0, 1.857756572956598, 14.853316390197133
, 1, 0.0301473727794966, 0.01751393589239286
, 2, 0.012010222205815468, 0.012565418997734432
, 3, 0.008948933751209417, 0.004422630367887813
, 4, 0.004562097808971843, 0.002025310036578002
, 5, 0.0024779771320095068, 0.0007693247822978794
, 6, 0.0016418117119044841, 0.0003590479859976309
, 7, 0.0009310609072965114, 0.00014766712220848732
, 8, 0.0007101353174419035, 6.678355796147103e-5
c, 0, 1.1458574141291609, 6.604187807626218
, 1, 0.007083474022872613, 0.001095910573002435
, 2, 0.0010060068644822911, 2.299169297545894e-5
p, 0, 1.2727974914928906, 9.614899288760117
, 1, 0.03568001778820114, 0.02046404876807455
, 2, 0.011737049627912041, 0.013246847496627832
, 3, 0.008245799000494021, 0.004327917854366335
, 4, 0.004488140055606443, 0.0020727979695682737
, 5, 0.0023192299103513415, 0.0007698982334228199
, 6, 0.0015892917377602121, 0.0003533786545617731
, 7, 0.000814017673013318, 0.00013622602083162118
, 8, 0.0005405092367941647, 6.173764406311426e-5
c, 0, 0.04772324148870823, 0.01953282311484027
, 1, 0.0006929675393655056, 1.2913417440705005e-5
p, 0, 12.154907495961103, 558.4973500970187
, 1, 0.2756421347720135, 0.9521138899339987
, 2, 0.07358798529334416, 0.5435590215830935
, 3, 0.05405981733107694, 0.17549744934864636
, 4, 0.03023171076019874, 0.08312406865005757
, 5, 0.015194652346542792, 0.03011298090090287
, 6, 0.010376615060147145, 0.013789248093755865
, 7, 0.005224205603547885, 0.00539569163301577
, 8, 0.0034160539651085665, 0.002383379875240222
, 9, 0.0019288214426749074, 0.0009829230262077154
, 10, 0.001388085318371986, 0.00042268579760393885
, 11, 0.0008299386414010476, 0.00018345267904149872
, 12, 0.0005503496480755196, 7.097254391757752e-5
c, 0, 0.1500699749641063, 0.06079858251749077
, 1, 0.001046375942686036, 3.2817869975399494e-5
p, 0, 1.7756921511632224, 6.527905078851152
, 1, 0.0263667058870265, 0.0036546791011238043
, 2, 0.0032971814820380698, 0.0002465965129357514
, 3, 0.0006261005638152131, 4.877415892352645e-5
c, 0, 0.0639922500273649, 0.010460032621562875
, 1, 0.0013809835803212406, 2.3637227092255944e-5
p, 0, 1.5160699883571056, 3.9790163895276724
, 1, 0.020711425176574462, 0.002056231649158841
, 2, 0.0026053213580642803, 0.00021563313643628828
, 3, 0.0007164566905342022, 7.501033008513501e-5
c, 0, 0.026861259655059373, 0.003934803262002738
, 1, 0.0013289663533151887, 2.8079108007642814e-5
