p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0004753973965724725, 3.4710579160635036e-7
, 1, 3.927016246045691e-6, 8.495942953861785e-11
c, 0, 2.798061590513885e-6, 4.842296447998671e-11
, 1, 3.778099710996432e-8, 2.5782414530123315e-14
p, 0, 0.29226387171705, 0.4295244888549784
, 1, 0.00564948102218454, 0.0003125945928081516
, 2, 0.0010033573281484705, 5.9224987677091135e-5
c, 0, 0.2284271353010373, 0.2198003415095129
, 1, 0.0018685991480549544, 6.906556341796269e-5
p, 0, 0.9957634754973294, 4.911507270116114
, 1, 0.026378461454659014, 0.010666538404260052
, 2, 0.005627580948634637, 0.0025112694097774437
, 3, 0.002064443985410523, 0.0010057226292334183
, 4, 0.0011171499951133368, 0.00040414217116075557
, 5, 0.0008605127113823054, 0.00015692949758044802
, 6, 0.0005616451507112115, 6.29217981970763e-5
c, 0, 0.5771235501168063, 2.1239494647390744
, 1, 0.009901401033258865, 0.0007127441539687679
, 2, 0.0011894237466000385, 1.6804378813766925e-5
p, 0, 0.7840675865877101, 3.542652464235654
, 1, 0.02772521887380759, 0.007732949691961351
, 2, 0.0046203571396366255, 0.003078032596892497
, 3, 0.002255897985130121, 0.0012602070302674348
, 4, 0.0012648413955521677, 0.0004959574562671137
, 5, 0.0009572993819525724, 0.0002002102128475967
, 6, 0.0005235041537437805, 8.018081736184556e-5
c, 0, 0.10560513422603163, 0.09345622493441548
, 1, 0.0013348660998372401, 3.067739601543937e-5
p, 0, 2.2135438609418077, 13.401818580982951
, 1, 0.055381504690010935, 0.024749142419900436
, 2, 0.008275092073488635, 0.012937757234721936
, 3, 0.004710982267777655, 0.005112062186793978
, 4, 0.002716402167595867, 0.0021306409636488634
, 5, 0.002088494723855435, 0.0008556691481725828
, 6, 0.0011364845623259398, 0.00034057981757783473
, 7, 0.0007466067446717984, 0.0001419854300529053
, 8, 0.0004988086757421819, 5.959914062869558e-5
c, 0, 0.03398185546345412, 0.010430783574302443
, 1, 0.0009172422380121899, 1.923628462145118e-5
p, 0, 0.2992689486525068, 0.25315542465871943
, 1, 0.004122427892749201, 0.00011221963421324204
, 2, 0.0006000518654886161, 1.0056574537319323e-5
c, 0, 0.024701691778645573, 0.004399285122094633
, 1, 0.0005019298217303115, 2.708737267569864e-6
