p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.1495167531105655, 0.2316812605157095
, 1, 0.0025145533874332783, 8.482658182408466e-5
c, 0, 0.2200499770879072, 0.06726998980474491
, 1, 0.0011418194047640138, 8.028800159334434e-6
p, 0, 1.3587419453954406, 21.47214250108049
, 1, 5.33008660671785, 206.9350740160874
, 2, 5.439854237895295, 214.73812794935864
, 3, 5.22264746622147, 214.62405608102685
, 4, 5.362868828588072, 214.03946059425272
, 5, 5.2537150501964645, 214.1239977343665
, 6, 5.342103368058977, 214.12676223102352
, 7, 5.263541322296538, 214.18533810994904
, 8, 5.330670603708211, 213.76895143093682
, 9, 5.264973082426449, 213.87404187755672
, 10, 5.323905371180837, 213.48694616884993
, 11, 5.263142803897274, 213.51995165974958
, 12, 5.317156204868796, 213.0999528919244
, 13, 5.260052062473765, 213.1112700352096
, 14, 5.3106866240519075, 212.696728770488
, 15, 5.2561969321318625, 212.67940801296004
, 16, 5.304091308818121, 212.2628328697921
, 17, 5.2519195035514, 212.23058160017334
, 18, 5.297500661367792, 211.81711087183695
, 19, 5.2473210512508235, 211.7713724316921
, 20, 5.290891528471622, 211.36025061331975
, 21, 5.242497429522111, 211.30545599849833
, 22, 5.28430696807356, 210.89758935184526
, 23, 5.237490887012355, 210.8352062022758
, 24, 5.277753181548089, 210.43054935237038
, 25, 5.232341403854739, 210.3623918119015
, 26, 5.271242550074018, 209.96103901747202
, 27, 5.227073134970146, 209.88809396583287
, 28, 5.26477760434328, 209.4899475010507
, 29, 5.221707308292044, 209.4131506869364
, 30, 5.258360218628514, 209.01808389732196
, 31, 5.216259104351575, 208.9380937740632
, 32, 5.251989459472567, 208.54593382622807
c, 0, 20.006948398960354, 1992.5865526366208
, 1, 5.2855779121984385, 211.35835602527652
, 2, 5.865881070149188, 217.50704686359066
, 3, 4.830470516184268, 212.52083637204836
, 4, 5.4700435773631195, 210.16178171519545
, 5, 4.949591914930856, 209.32939604393914
, 6, 5.380956931295061, 208.2323758396957
, 7, 5.0216545849049155, 208.510271129663
, 8, 5.336633362551242, 207.42118698759396
, 9, 5.055286877505708, 207.67165590820625
, 10, 5.306765655881691, 206.7190546944832
, 11, 5.075684059012954, 207.05028096083143
, 12, 5.28519051596487, 206.13974317292292
, 13, 5.08725362779337, 206.440604905941
, 14, 5.268019375680529, 205.59835997807735
, 15, 5.094218473254092, 205.88194905724453
, 16, 5.253650573493765, 205.08575948783755
, 17, 5.097967742520902, 205.340140144118
, 18, 5.241144437265832, 204.58841299712168
, 19, 5.099627112111578, 204.818284953056
, 20, 5.229952600785924, 204.10170036715797
, 21, 5.099748266489617, 204.30799254204922
, 22, 5.2197301390937225, 203.62234351247582
, 23, 5.098750570387781, 203.80814901908064
, 24, 5.210240235536744, 203.1483910128125
, 25, 5.096893470862531, 203.31594967788294
, 26, 5.201320816064479, 202.67869566055884
, 27, 5.09437180276296, 202.83028884331395
, 28, 5.1928521997850545, 202.21240570799694
, 29, 5.091322189537422, 202.34994876258105
, 30, 5.184746875636918, 201.74900629433483
, 31, 5.087848688532777, 201.87419985424359
