63.74879448635207,64.18172671554069,64.81086301108293,65.52724502556822,65.94325242916024,66.4158924584564,66.7947924362091,67.0808408232087,67.28623767304143,67.42448854004058,67.50067983805707,67.52828288803741,67.50267711567066,67.44001994504409,67.35037642198229,67.24285963062951,67.1216631301416,66.98936775174211,66.84830737989454,66.70078187309764,66.5492057773165,66.39618759495205,66.09643889203694,65.94148888152051,65.79334155445535,65.65581884449774,65.53251998431188,65.42699568381282,65.3430606582091,65.28357273341354,65.43561446948215,65.42376618914729,65.30070214901195,65.47678536504617
63.913069595575934,64.36305267513056,64.9807120043525,65.64731852934838,66.06556674832117,66.50331676696453,66.85071028445607,67.10939727887788,67.28993639934487,67.40392548622135,67.45740208077079,67.4621734966094,67.41843283544293,67.34017719271289,67.23756220028382,67.11974796319565,66.99067407988963,66.85270381326204,66.70805125363582,66.55894145594658,66.40771679472564,66.25688763228386,66.02857052867216,65.88260816242585,65.74515846066507,65.61958190503927,65.50914410421382,65.41698963739766,65.34629306840151,65.29970082311252,65.37933418484842,65.38342877640117,65.34200262571709,65.475503841811
64.07304605523393,64.53586470795473,65.13987330832734,65.75850939309719,66.17552302705792,66.57940790793661,66.89637957182377,67.12872553214501,67.28547417000215,67.37649514187204,67.40863004257517,67.39224668288023,67.33172284579064,67.23916219471752,67.1247912949573,66.99780500123904,66.86189718108035,66.71921421996551,66.57184005751424,66.42190952355561,66.27167694682244,66.12354110820779,65.95399258647343,65.81652774957418,65.68904274027804,65.5744885357885,65.47587263052071,65.3960355956678,65.33765091591046,65.30317838784347,65.32635994482182,65.34525670171217,65.37155018061709,65.47327298773983
64.22864140374854,64.70028963546756,65.28861489596896,65.86105819938716,66.27357051264912,66.64461416809341,66.93223916890277,67.13925325238822,67.27326257646246,67.34258070993874,67.35471400326581,67.3188032272286,67.2428124871261,67.13720489643514,67.01225852906087,66.87719061083817,66.73545727028187,66.58898900948323,66.4397300553295,66.28971059528409,66.14108204469227,65.99611905795109,65.87372475114017,65.74431019016234,65.62611371592756,65.52172476922671,65.43396085465888,65.36545055742374,65.31849288499994,65.2953854707542,65.27669265424271,65.30928299450531,65.39047134000036,65.47021708041149
64.37977317954208,64.85645427912338,65.42720474023898,65.95520553079086,66.36015845237335,66.69938383415564,66.95872794628366,67.14140810898567,67.25371321017491,67.30256539336753,67.29600424263838,67.24214391003328,67.15196709986158,67.03453524324277,66.90015872565267,66.75806465807145,66.61147918406222,66.46211821944595,66.31177751088129,66.16236919049139,66.01592789942046,65.87459251674089,65.78878670837182,65.66701803138719,65.5574907102469,65.46247663783514,65.38466406805455,65.32655152146604,65.29017765993397,65.27770211499244,65.23033321795135,65.27554068420562,65.39989263015542,65.46646039740493
64.52635892103699,65.0044854603765,65.55591081409888,66.04119196988086,66.43573609350914,66.74416519284404,66.97628477455703,67.1356177713156,67.22723766258876,67.25683239510445,67.23285104048853,67.16256951167298,67.05945202440931,66.93138318051756,66.78868670779076,66.6405870090173,66.49008775898947,66.33869188748444,66.1880386879693,66.03990982853689,65.89621032209233,65.75893251980443,65.70019814386777,65.58571382044566,65.48429304586935,65.39793017409498,65.32923756213408,65.28065548659524,65.25406392497653,65.25150836370597,65.18728254078806,65.24406280023811,65.40094057737075,65.46212721629901
64.66831616665566,65.14451000068128,65.67500109051018,66.11925809922971,66.50075268333511,66.77940653087933,66.9853485243135,67.12230990875607,67.19424752515314,67.20576491809557,67.16560467661188,67.08038081252646,66.9655326011816,66.82797865363654,66.6780372985333,66.52491752975415,66.37140783163171,66.2188000512294,66.06856985039325,65.92235702877996,65.78192512379323,65.64911010236892,65.60897874332747,65.50146010453454,65.40764004542825,65.32927141048755,65.26893662832371,65.22907945161187,65.21151036439156,65.21818426004252,65.1475415275931,65.2148823720278,65.3947417079348,65.4573418146726
64.80556245482047,65.2766547214921,65.78474354243447,66.18964450140997,66.55565746912984,66.8055561349822,66.98635806614362,67.10191219068535,67.15515438931729,67.14974616528693,67.09461543080405,66.9958785929724,66.87047417059071,66.72455160797682,66.56840532093838,66.41121608636038,66.255564238557,66.10253274831155,65.9534272619528,65.80973531057995,65.67306811560844,65.54509629966158,65.51614819245039,65.4153194308508,65.3286510315568,65.25768637949399,65.20501655804975,65.17314041531651,65.16387566244313,65.17910984714986,65.1111110832068,65.18803242899973,65.38242254813603,65.45222847010469
64.93801532395379,65.40104644426322,65.88540614283335,66.25259175899413,66.6008996981719,66.82306229187343,66.979752270638,67.07485228648156,67.11036984653033,67.08915933962466,67.02023358286074,66.90936363338953,66.77454207304895,66.62133198891556,66.45998559806416,66.29964254491453,66.14268181633342,65.98998001636166,65.84266718644767,65.70206919329623,65.56963510862337,65.44686214690958,65.4227261769359,65.32835434659123,65.2484453268884,65.18436111359561,65.13873264273847,65.11415537650964,65.1125185033952,65.13566516817576,65.07799211246942,65.16354600057888,65.36510962426293,65.44691146017404
65.06559231247806,65.517811990449,65.97725686466825,66.30834045455482,66.63692861773993,66.8323732882737,66.96597000838727,67.04155786552289,67.06030548824144,67.02438764405474,66.94280941257756,66.82113671415667,66.67800164896848,66.51854974182976,66.35297295296876,66.19035677149495,66.032885401529,65.88123189301048,65.73634588767757,65.59938319628822,65.47162191392326,65.3543786793401,65.32973238248347,65.24162739895273,65.16814225405625,65.11048164527367,65.07134017381617,65.05344133399186,65.05879757151175,65.08923026626796,65.04818552022127,65.1414561161903,65.34392946260394,65.44151506245962
