p/c, iter, r∞, r₂
, 5, 0.006177225565139559, 0.009090026123442698
, 6, 0.0038377705986263203, 0.0038362466955381537
, 7, 0.002494409852863691, 0.0016178900299295943
, 8, 0.0016478400110495782, 0.0006573001732699961
, 9, 0.0010167606293411953, 0.00024779511666600193
, 10, 0.0006749955982750363, 0.000110199207669818
, 11, 0.0004502909884357885, 4.342845572199506e-5
c, 0, 0.13142198194296464, 0.06152942437458081
, 1, 0.0011340178662400302, 2.1194451025320018e-5
p, 0, 0.4135672382191406, 1.2543820677177324
, 1, 0.00843508763855253, 0.0022907280578054203
, 2, 0.0034999548610047115, 0.0024580009040051217
, 3, 0.0018347546679732844, 0.0007159172327991907
, 4, 0.0011077522251802024, 0.0003751735420639457
, 5, 0.000787126551879081, 0.00011498132166772584
, 6, 0.0004561972628181233, 5.3050623649090387e-5
c, 0, 0.033822236571413006, 0.011866705363177342
, 1, 0.000677265826992494, 1.0066543499590747e-5
p, 0, 0.2936703463955385, 0.2524712881473513
, 1, 0.006755139046966784, 0.0003800019175141889
, 2, 0.00103736852430095, 0.0001838643827758393
, 3, 0.0005582617093066182, 7.263856784882856e-5
c, 0, 0.018205305616606986, 0.003352774577234886
, 1, 0.0011500489068024737, 2.2736518836055913e-5
p, 0, 0.3238402417439021, 0.20228962903998823
, 1, 0.005955306527206376, 0.0003712100824611343
, 2, 0.0010940304584178332, 0.00014344052904765036
, 3, 0.00022047323228320485, 1.8590489304159463e-5
c, 0, 0.03982989330286886, 0.007352331344878836
, 1, 0.00039979111522011354, 3.6652175615490566e-6
p, 0, 0.35998601247948, 0.4264754060354955
, 1, 0.008258012545917976, 0.000785820867370116
, 2, 0.0007116946258227009, 1.7073395153625516e-5
c, 0, 0.14986719564508055, 0.07033242348633265
, 1, 0.0019642768677228728, 4.29793353729228e-5
p, 0, 0.8322414011975047, 1.3944473814805614
, 1, 0.011021600687854996, 0.0009396000469231138
, 2, 0.0023905129588898955, 0.0007454154232832488
, 3, 0.0010152844556845478, 0.0002204169483972651
, 4, 0.000623726422117203, 0.00010082314981012145
, 5, 0.00042210212724179375, 3.50561563019512e-5
c, 0, 0.10353961919899757, 0.02444364687815291
, 1, 0.00126849450376062, 1.448629040616402e-5
p, 0, 0.38516987757986104, 0.3842611990509359
, 1, 0.011161856343811062, 0.0015217387827439403
, 2, 0.0028306430882841303, 0.00024069765739654286
, 3, 0.0006551493765959962, 0.00010217256452776568
, 4, 0.00025755901130092475, 1.7798111678036652e-5
c, 0, 0.10311252418483123, 0.02477293396176135
, 1, 0.000967071893519487, 8.73040769171659e-6
p, 0, 0.5402469955930205, 0.644756478610553
, 1, 0.012629336881493838, 0.0014462019174343607
, 2, 0.0015115642710149448, 5.390398785909409e-5
c, 0, 0.013868035376449027, 0.0009773647787609465
, 1, 0.000880970993565754, 2.5860819011647652e-5
p, 0, 0.1917626584212331, 0.0612968258128244
, 1, 0.0011749493518462119, 1.6397446990134182e-5
c, 0, 0.024866845998578347, 0.0017558981273610539
, 1, 0.0004758514827318432, 3.4581864761095517e-6
p, 0, 0.1615814417245594, 0.06106547611263989
, 1, 0.0030239505459453645, 0.0001355517344841258
, 2, 0.0009801759075657747, 2.976310531331722e-5
c, 0, 0.027183200357647753, 0.003028216533142829
, 1, 0.0016287528787919585, 2.2277724526266138e-5
p, 0, 0.08325834461762523, 0.019671807788725158
, 1, 0.002824868575960859, 9.288572338480055e-5
c, 0, 0.017554128957028427, 0.0012770223658146438
, 1, 0.0010617180158923527, 1.0491793634627185e-5
p, 0, 154.63683418156936, 47716.27162060095
, 1, 2.2601293409209733, 17.082001845569213
, 2, 0.018358484159791296, 0.00276569942350913
, 3, 0.00036127474866126083, 2.9412607207520042e-6
c, 0, 0.045795394058753096, 0.00512001923402441
, 1, 0.0004076502493815842, 1.6697249777994612e-6
p, 0, 2.988793498600465, 16.806407163802188
, 1, 0.04227143660314662, 0.00617215621443799
, 2, 0.0005232287503994805, 3.2018948379370933e-6
c, 0, 0.02180980927524555, 0.001381276659632692
, 1, 0.00045946940023986816, 2.36283282198054e-6
p, 0, 1.1419740060750707, 2.619705873335686
, 1, 0.01689940055725459, 0.0009545568517095397
, 2, 0.000291390830013104, 8.683257167256826e-7
c, 0, 0.018412234417371495, 0.0023090748784690565
, 1, 0.0003030495703131526, 1.3224513177412525e-6
p, 0, 0.6620373445372953, 0.7959123838146716
, 1, 0.009013259111485627, 0.00027817513906060773
, 2, 0.00043688968923755173, 1.5820832080711028e-6
c, 0, 0.023719891937889814, 0.0021447222799623094
, 1, 0.0003232774392390668, 1.6635357993008305e-6
p, 0, 0.500016788841572, 0.515509534531891
, 1, 0.007447856155687209, 0.00018407213557516256
, 2, 0.000734277514673509, 6.432161870823739e-6
c, 0, 0.027575800764429566, 0.00403770478460657
, 1, 0.0003920257436322266, 2.628773374569404e-6
p, 0, 0.384197435811858, 0.2565284744499061
, 1, 0.0048113324723225125, 8.731425517318872e-5
c, 0, 0.021849973897702647, 0.0028506543844939443
, 1, 0.0003418888108490233, 1.2491750454536307e-6
p, 0, 0.32475347345112443, 0.2288341520494168
, 1, 0.005272963763848648, 0.00011097914410317684
, 2, 0.00036121000573515404, 2.5865846128426652e-6
c, 0, 0.032086794488412666, 0.004631751222790943
, 1, 0.0004766754896206967, 2.4846081550174785e-6
p, 0, 0.28697071496138266, 0.14059045468364595
, 1, 0.002440624609932306, 5.7108486900208346e-5
c, 0, 0.015806176249755333, 0.0025241191248764777
, 1, 0.000463071725141795, 4.641682659409278e-6
p, 0, 0.21156787095795643, 0.10912740013976696
, 1, 0.0038398243021429386, 7.595924235201574e-5
c, 0, 0.025732375549611414, 0.002162543593257116
, 1, 0.0006271546752151284, 7.386856663055139e-6
p, 0, 0.16549743392959804, 0.06511390388506387
, 1, 0.0028759752064213503, 8.16504606669965e-5
c, 0, 0.01696184126511663, 0.002497549021151064
, 1, 0.0005060676722387791, 2.8683802290864673e-6
p, 0, 0.16782171537782936, 0.0767288917055216
, 1, 0.0020769758488865136, 9.30024455676895e-5
c, 0, 0.018165394463325452, 0.0021568906207992335
, 1, 0.00038737944761969026, 2.936508007698158e-6
p, 0, 0.14599159696510147, 0.052769498992094904
, 1, 0.00210625360425956, 3.9785233110416386e-5
c, 0, 0.015320513889586126, 0.0012982602301811986
, 1, 0.0001922733570943904, 7.549265151642337e-7
p, 0, 0.09743741376839778, 0.022100724014251658
, 1, 0.0017745163026178568, 3.241092256040475e-5
c, 0, 0.01944530605295599, 0.001313436997188871
, 1, 0.0004690588724938999, 3.974458630666978e-6
p, 0, 0.11913891937983231, 0.028601064446473777
, 1, 0.001150867437575564, 1.4679099899544352e-5
c, 0, 0.02482528552723568, 0.00178367544264518
, 1, 0.0002899909672298077, 1.5313479824053979e-6
p, 0, 0.08208101046096106, 0.019883337104997022
, 1, 0.001310255803398844, 2.2679442046758902e-5
c, 0, 0.010625421227619336, 0.0007882799427179718
, 1, 0.0001981549834651488, 1.1834007427915107e-6
p, 0, 0.40093113531457897, 0.22247626111541224
, 1, 0.013224978679925909, 0.0017632001140197064
, 2, 0.0021263098342298903, 9.4781454689227e-5
c, 0, 0.0431572144779399, 0.009854971977981571
, 1, 0.0017922993808868566, 5.316618825429647e-5
p, 0, 48.67579941662941, 4727.413529212574
, 1, 0.8449210879986636, 1.5572293290100112
, 2, 0.007210081646019206, 0.00035135816204074353
, 3, 0.0009170835521422513, 1.7568438513383454e-5
c, 0, 0.0359412781229431, 0.0027507842048422686
, 1, 0.0005890141167705155, 6.527398298644187e-6
p, 0, 1.5896668680692592, 5.037040301998501
, 1, 0.027402017438902672, 0.001667670543438783
, 2, 0.001705133083886885, 2.2598632368649543e-5
c, 0, 0.019610776914822246, 0.0012592993415556609
, 1, 0.0008286837788434619, 9.60200185266963e-6
p, 0, 1.043292982005233, 2.160675870874766
, 1, 0.020345159115546275, 0.0020588686333416865
, 2, 0.0017772845866571311, 0.00010062702223759673
, 3, 0.0004372364780890606, 5.472328504249966e-5
c, 0, 0.06338127468604732, 0.014317161045881304
, 1, 0.0007154699069702303, 1.137693296165697e-5
p, 0, 9.333606434030171, 165.6588973246134
, 1, 0.1468793488922054, 0.09074011245895204
, 2, 0.003143770199466595, 9.02686947337698e-5
c, 0, 0.06302862959480598, 0.007609204831635265
, 1, 0.00137282214663599, 2.193909628881441e-5
p, 0, 2.0597375645466593, 8.764031041741761
, 1, 0.035027353295079326, 0.005750826909733325
, 2, 0.001397356262290921, 4.3976484650042775e-5
c, 0, 0.011417221761142399, 0.0007556008189809582
, 1, 0.0008588815632275394, 2.036562397772308e-5
p, 0, 0.7690223056903994, 1.6977269810995663
, 1, 0.009259423713852875, 0.0007861432936711243
, 2, 0.0005093975746450913, 6.479166190179347e-6
c, 0, 0.011665629217288257, 0.0007620449706034801
, 1, 0.0005403481629961277, 4.365090534577214e-6
p, 0, 0.47925414861859406, 0.43166646394491404
, 1, 0.006940285140243292, 0.00021915620129307634
, 2, 0.0005869795911225402, 9.538053326767456e-6
c, 0, 0.02522560303327481, 0.0012312795485769769
, 1, 0.00040946690864808715, 2.7616379987919804e-6
p, 0, 0.3452150487384967, 0.23707940681062478
, 1, 0.004976229901745946, 0.00012195650317564435
, 2, 0.00011203272837205653, 1.5477151327671e-7
c, 0, 0.016030619128652897, 0.001125397334796248
, 1, 0.00017421600951419243, 4.2350130517405105e-7
p, 0, 0.26829172936007634, 0.12660191997813988
, 1, 0.0035083436184837084, 6.177543474812988e-5
c, 0, 0.009147120290391827, 0.0005737140290069296
, 1, 0.0003156703891238528, 2.433926919587291e-6
p, 0, 0.2113537460989435, 0.08513672676889586
, 1, 0.0027715117571815574, 4.597905256319681e-5
c, 0, 0.011266958509103713, 0.0005478913073841713
, 1, 0.00017334874858149728, 6.539999171284343e-7
p, 0, 0.19245870462857237, 0.0609683760436343
, 1, 0.002563812546316535, 7.62146212552938e-5
c, 0, 0.020263626017276378, 0.0009200635370246493
, 1, 0.0003853722556457538, 2.2247041868830367e-6
p, 0, 0.15345267038633975, 0.057335289432289493
, 1, 0.004324939148450902, 0.00033547441015336146
, 2, 0.0006813377270030843, 7.270696902799093e-6
c, 0, 0.020566018411310387, 0.0009685789124362623
, 1, 0.0002914948615263907, 1.1710096881114955e-6
p, 0, 0.1105641270616696, 0.03718345321300193
, 1, 0.003017973321495637, 0.00010381050464717005
, 2, 0.00027399846728916625, 1.9256251171436697e-6
c, 0, 0.012055777397732595, 0.0008410474952814183
, 1, 0.00019751137844170214, 6.635510575037169e-7
p, 0, 0.10078298851198973, 0.02384061430084627
, 1, 0.0014824997398485925, 3.596589507623538e-5
c, 0, 0.019970485553136085, 0.0010207722315504022
, 1, 0.00036708741162894305, 1.6019037425033534e-6
p, 0, 0.11477055535282711, 0.021801596505468823
, 1, 0.0017082248132936672, 6.85077870067671e-5
c, 0, 0.014539045467402426, 0.0007476342066848141
, 1, 0.0006635648530562503, 5.298392586526375e-6
p, 0, 0.1424767710210726, 0.08952746120233392
, 1, 0.0038020956233549403, 0.00029237991581414007
, 2, 0.0005099411260227339, 6.8591225358144e-6
c, 0, 0.020358158552933873, 0.001271052545278475
, 1, 0.0002493922652139439, 8.866660807437863e-7
p, 0, 0.10798076186207536, 0.03040951193642264
, 1, 0.0028641096398718613, 0.00016708656525343257
, 2, 0.00036454742193567916, 3.892938446141181e-6
c, 0, 0.015024946040931294, 0.0007428639630570674
, 1, 0.00012615875974486359, 4.6314068646831626e-7
p, 0, 0.30974785499859386, 0.21147149064562018
, 1, 0.006020816531555408, 0.0001556161107807891
, 2, 0.0003215259641579614, 1.933572035592877e-6
c, 0, 0.013397001000617989, 0.0009146382331316601
, 1, 0.00014873778184264344, 3.6690925947508824e-7
p, 0, 0.21415586880313542, 0.10592269317429426
, 1, 0.003528602827702617, 0.0001968368967133366
, 2, 0.0006151522565474112, 7.160901637396666e-6
c, 0, 0.014718034336532348, 0.0010077583824957019
, 1, 0.00026058745423568797, 7.874882906724053e-7
p, 0, 0.10165738919547108, 0.03533756088021136
, 1, 0.008758127244083857, 0.0012375841625231578
, 2, 0.0011210060972317974, 2.2629021455423968e-5
c, 0, 0.022901542666304012, 0.002182933570233582
, 1, 0.0003664796847049319, 2.1043991403221063e-6
p, 0, 0.4609259636377904, 0.3021732449711438
, 1, 0.0035850497388649127, 0.00010179106061041072
, 2, 0.0003027492924115636, 3.4435153383794535e-6
c, 0, 0.020956908585055535, 0.002288310286709902
, 1, 0.00023551229997350483, 8.564514462417784e-7
p, 0, 9.536678693717933, 183.26441964492602
, 1, 0.12052310033788302, 0.09243259556768803
, 2, 0.0026747614858343787, 0.0001599748629950449
, 3, 0.0010779129867058536, 2.5499579397454325e-5
c, 0, 0.011502323453800669, 0.0011031085226267771
, 1, 0.00029161473333191835, 1.6449438811356112e-6
p, 0, 0.3884345640199317, 0.2067754865432569
, 1, 0.0030704602554298297, 0.00011016199463996858
, 2, 0.0012565457506147225, 2.161449963140553e-5
c, 0, 0.016229093060808126, 0.001050813853164668
, 1, 0.0003463122935604484, 1.5711790298379468e-6
p, 0, 0.9175202853975891, 1.8843883163633028
, 1, 0.022416573678476506, 0.0028591792812874424
, 2, 0.001078339243445987, 2.9817039409061713e-5
c, 0, 0.012094973022748354, 0.0009462306538600733
, 1, 0.00024271729426920838, 1.527308760764403e-6
p, 0, 12.213068133292156, 298.26707317215585
, 1, 0.12630218188074993, 0.2054155175843272
, 2, 0.0016132211997499303, 5.7543971172373865e-5
c, 0, 0.010543442243246283, 0.000798448164012363
, 1, 0.0004978339274253499, 6.98550865860865e-6
p, 0, 3.0381176357192285, 23.796015008934805
, 1, 0.05171738666713234, 0.025347920781145124
, 2, 0.0019632703339966585, 3.556393232938755e-5
c, 0, 0.01430707480919677, 0.0012483956659263646
, 1, 0.0005171818914851641, 6.404582754431445e-6
p, 0, 0.17646353996717473, 0.05022735982913594
, 1, 0.0014732266080260748, 2.094361580034591e-5
c, 0, 0.007970239462784115, 0.0008316337699353414
, 1, 0.000362036473582541, 3.389534415030541e-6
p, 0, 0.05621396311972191, 0.018684941396183496
, 1, 0.005337585618563991, 0.0005913223406947212
, 2, 0.0014138367465156621, 3.7719227544517146e-5
c, 0, 0.018094784777155967, 0.0010256043735568782
, 1, 0.0003451911465286263, 3.453349506344757e-6
p, 0, 0.5300384723920865, 0.5786411595579507
, 1, 0.009296032872034185, 0.000772516541476507
, 2, 0.0007071606365523841, 7.593859869776982e-6
c, 0, 0.015691096621318477, 0.0011048410629514698
, 1, 0.00039145893565230446, 4.152280316117809e-6
p, 0, 0.035155631766629065, 0.007876884742523585
, 1, 0.0047928149215186195, 0.00029501133994085625
, 2, 0.0005886664977568439, 5.152870237318525e-6
c, 0, 0.010794267526425778, 0.0005845558897958903
, 1, 0.00025712875771685136, 1.4616085105190468e-6
p, 0, 0.04752152627716804, 0.010847437576512183
, 1, 0.0009913690483064606, 2.997091387352016e-5
c, 0, 0.009507662718841197, 0.0007208833757471176
, 1, 0.0004992832325392075, 6.657516998998704e-6
p, 0, 0.6057917305895785, 0.8795984287045269
, 1, 0.007501902946663782, 0.0005672581224968035
, 2, 0.0006255088634848088, 6.055912724237547e-6
c, 0, 0.011624459107873157, 0.000799804483266851
, 1, 0.00035234705801425196, 3.5332426984772404e-6
p, 0, 0.37379606376052343, 0.31894916044088595
, 1, 0.010074098144369872, 0.001813822408321215
, 2, 0.0032295600110578545, 0.00013625894879758897
, 3, 0.0007233253200443822, 1.5424186540273422e-5
c, 0, 0.04897155003394216, 0.008196884388537776
, 1, 0.00044682060232399733, 4.401062076434311e-6
p, 0, 7.324619964513523, 107.34177593525638
, 1, 0.1276097207310656, 0.06359938191958725
, 2, 0.0018779926438389064, 8.894133998218198e-5
c, 0, 0.027938515741095866, 0.003423837448804141
, 1, 0.001235464424152342, 3.149068259172282e-5
p, 0, 0.670377567803667, 1.1717068364127312
, 1, 0.013138495930650446, 0.0010034017418478866
, 2, 0.0031472297545719918, 0.00013211698103667032
, 3, 0.0018115349124503137, 3.717789755541038e-5
c, 0, 0.03835371222351835, 0.0044031716418443225
, 1, 0.0010311778301632497, 9.913355989482704e-6
p, 0, 0.10502043881435837, 0.03331952043300067
, 1, 0.013560012510583506, 0.002629116418610985
, 2, 0.007035919280599188, 0.0007705722525554301
, 3, 0.004510049395969429, 0.0002591796031939171
, 4, 0.0026561131118888253, 8.790659074091568e-5
c, 0, 0.03886943044238947, 0.0034738089582491073
, 1, 0.0016323283496871284, 5.177480847577626e-5
p, 0, 0.07311096487621978, 0.03911051528579315
, 1, 0.011628539782694718, 0.002984158851397477
, 2, 0.008639640204726965, 0.0009061936072750471
, 3, 0.004655278126934355, 0.00026825482009351626
, 4, 0.002521422377004171, 8.463195404447654e-5
c, 0, 0.04126502812641804, 0.0064661251717474345
, 1, 0.0012653785135044713, 3.683770605255401e-5
p, 0, 0.08125687369206507, 0.04222650499247291
, 1, 0.011404410195342638, 0.003253702420181754
, 2, 0.008803108513928981, 0.0008781540298150334
, 3, 0.004418530549664335, 0.00022290434821912444
, 4, 0.0022694177303302725, 6.30766493101724e-5
c, 0, 0.04335929356170265, 0.0047767095854010875
, 1, 0.0011625063877181603, 2.1951768354328652e-5
p, 0, 0.04215856772294986, 0.019723725870397352
, 1, 0.00975680361008885, 0.001754459408973232
, 2, 0.0029746342109432224, 0.0001373106237349597
, 3, 0.0011388762719252126, 2.0264685403133485e-5
c, 0, 0.022375836237641295, 0.002201864182201931
, 1, 0.0004737673121613775, 4.395087747987173e-6
p, 0, 0.049891639162359946, 0.019987179543806993
, 1, 0.005586002566317806, 0.0009100817683578643
, 2, 0.003083880267860397, 0.00023761158796985579
, 3, 0.002484689410256373, 7.904559946091133e-5
c, 0, 0.031988547851808775, 0.0026122366880278382
, 1, 0.0009533644313988211, 1.6202249543286854e-5
p, 0, 0.04122570350092099, 0.013993367724780728
, 1, 0.005581621057098117, 0.0007233749004922147
, 2, 0.0011196760778305038, 3.022071942244801e-5
c, 0, 0.023435423146137255, 0.001378051305038129
, 1, 0.0008848861935214565, 1.1766735626750994e-5
p, 0, 0.07131013220192613, 0.020835506985597017
, 1, 0.006356285364913212, 0.0008713598420851178
, 2, 0.001587509121514468, 5.272178029931717e-5
c, 0, 0.009231011550086866, 0.0006005540482166999
, 1, 0.0007043296169782702, 1.2918707111060566e-5
p, 0, 0.16155934164167915, 0.10422708641839017
, 1, 0.01522924342462082, 0.004358577582892382
, 2, 0.00865459705929475, 0.0009636991324796244
, 3, 0.0033886710787488766, 0.00020615404577418062
, 4, 0.0015160477456028433, 5.50967644105895e-5
c, 0, 0.0347557970338134, 0.002440173338554432
, 1, 0.0007639060398336185, 1.851155999405183e-5
p, 0, 0.07558353986578581, 0.030170801603888724
, 1, 0.005061738577897054, 0.0004507215873980402
, 2, 0.002191090580160611, 5.4781869576390525e-5
c, 0, 0.029256509855688843, 0.0029325408307790037
, 1, 0.0009666829839726094, 1.05850888455152e-5
p, 0, 81.8039974904736, 13440.057429689534
, 1, 1.1542471913662864, 8.713747280666524
, 2, 0.047557631313082875, 0.05021671111208725
, 3, 0.010344942578556036, 0.004244751023014052
, 4, 0.006081897126477227, 0.000623852282753288
, 5, 0.0033401657421204076, 0.00016527617552474045
, 6, 0.0016089291724889873, 3.776271672647521e-5
c, 0, 0.022668914887312125, 0.0018477041358363816
, 1, 0.001242030554202605, 1.2393645543147637e-5
p, 0, 0.1523589921581514, 0.17328149640825394
, 1, 0.005196764016020467, 0.0008961568182055744
, 2, 0.0013443019029085708, 4.122651077563416e-5
c, 0, 0.051361487244509646, 0.005429346044807223
, 1, 0.0008810861311422874, 8.546025418079543e-6
p, 0, 0.12486223432364084, 0.0615437502889516
, 1, 0.0012337626396843608, 3.92341138194544e-5
c, 0, 0.030736632316967185, 0.005832066275780449
, 1, 0.00041903751050160164, 2.2186446650963495e-6
p, 0, 0.9563377935806906, 1.840591039911703
, 1, 0.008846954425649927, 0.0006667710303965336
, 2, 0.0008571764520440463, 1.9830024367976114e-5
c, 0, 0.03937017875601094, 0.0038715020874863213
, 1, 0.0009552952761192225, 1.336686813727918e-5
p, 0, 0.13570714515968876, 0.07938792512621537
, 1, 0.0016159383536703941, 2.9929206931530394e-5
c, 0, 0.024459375009184887, 0.0026250698842297956
, 1, 0.00024310999467557336, 1.1913564063168737e-6
p, 0, 35.03371726348777, 3146.5430381034002
, 1, 0.38919296425455546, 1.419122682835274
, 2, 0.010503704232899987, 0.002491644935621832
, 3, 0.0037794733633628973, 0.00040051680511408576
, 4, 0.001749647106774195, 8.777370357427905e-5
c, 0, 0.01830218735717191, 0.0017511239159319785
, 1, 0.0006700502532402334, 1.5619245943976814e-5
p, 0, 0.9581227818061285, 1.8436561036950534
, 1, 0.014298613365819567, 0.002122697478700469
, 2, 0.0044658791868430045, 0.000411307587869597
, 3, 0.0018842262931148064, 8.929618702265442e-5
c, 0, 0.03143116971025914, 0.0023664526163025778
, 1, 0.001435435685103772, 2.482954631103767e-5
p, 0, 0.08405109818169755, 0.07289532715718126
, 1, 0.0033569742329343836, 0.0002649094032745343
, 2, 0.0013557090638856208, 5.4622671711737454e-5
c, 0, 0.02505107458170086, 0.00253441004252329
, 1, 0.0006151888564422891, 9.55161095770884e-6
p, 0, 1.3877182481712738, 3.90973092355339
, 1, 0.02739357128409881, 0.006080305592333593
, 2, 0.0020114970395644213, 0.00012040048395194538
, 3, 0.0012093838589796817, 5.525261763186765e-5
c, 0, 0.014425903915733581, 0.0015860816808416244
, 1, 0.0006530115775297364, 9.293797594718555e-6
p, 0, 1.3995480551755375, 4.1780958873920975
, 1, 0.023595482119675597, 0.004980430087162406
, 2, 0.004110505649686488, 0.0006481694958603301
, 3, 0.0033231342637991203, 0.00019106611790237346
, 4, 0.001748011905017865, 6.263892377068665e-5
c, 0, 0.023611630503211144, 0.002754066925777204
, 1, 0.0012721164320486339, 2.5578569281102542e-5
p, 0, 0.08121460699716637, 0.0929210324008271
, 1, 0.011291902789182812, 0.0024288178981255264
, 2, 0.004738738549924517, 0.0004389464701843462
, 3, 0.0017216513842317782, 9.046677727896574e-5
c, 0, 0.028448840628613414, 0.004162160222777612
, 1, 0.0008606161283606563, 2.1552737489699406e-5
p, 0, 0.8754860969267685, 1.6716133707981238
, 1, 0.01834992993973813, 0.002455948758592996
, 2, 0.0006015357359920102, 1.3136737838644448e-5
c, 0, 0.02552408131779284, 0.004243141905053078
, 1, 0.0004820383772123916, 4.728850236481263e-6
p, 0, 0.17567124673487017, 0.13995695379512363
, 1, 0.0027300614532217897, 0.00018558292791849055
, 2, 0.0005878663063304528, 1.4369495149791934e-5
c, 0, 0.022269403600224835, 0.003407092394818144
, 1, 0.0004312492394227239, 1.7761144484858718e-6
p, 0, 0.16083039998037335, 0.09461085463259168
, 1, 0.002436209138915751, 0.00020469767342646818
, 2, 0.0004632243570640981, 1.0982032770086404e-5
c, 0, 0.029057705780035126, 0.003660670458107383
, 1, 0.0005434647624265158, 4.362761781066534e-6
p, 0, 2.889085297358763, 16.673573467452552
, 1, 0.05418374245098501, 0.022855924392771673
, 2, 0.0037345847511610006, 0.0002506167189257324
, 3, 0.00110208190934885, 6.333972666380473e-5
c, 0, 0.02239915183311665, 0.002511603951132047
, 1, 0.0010626928543590924, 1.9665719842037485e-5
p, 0, 0.05013617746117641, 0.0246389526379408
, 1, 0.0009470564240364707, 6.416024245419018e-5
c, 0, 0.026251482038246694, 0.0028166233578173915
, 1, 0.0007051472790296822, 4.8771608620159185e-6
p, 0, 0.14548236631002562, 0.09168494242469073
, 1, 0.006416621452299955, 0.002033052644819321
, 2, 0.0019445889143602695, 0.00019900014288006668
, 3, 0.0009816502984859878, 4.569973394268802e-5
c, 0, 0.02530313137085866, 0.0027099519028544847
, 1, 0.0009762362746637569, 1.3043402020676242e-5
p, 0, 2.421810283949409, 11.91002300850709
, 1, 0.03581986696833943, 0.008365761514027105
, 2, 0.0008407039875866822, 1.2287253794725718e-5
c, 0, 0.016772685127350584, 0.001674477469462215
, 1, 0.00033004566135116557, 1.4956670071861497e-6
