76.3770406043927,76.25957069880185,76.14297650057077,76.02594152206234,75.89027917962648,75.7844649007277,75.60415797024224,75.41704970147013,75.21781265589122,74.99904656736132,74.75474452992562,74.48364168149187,74.17847705364886,73.83080639793846,73.44023242776582,72.99735090153106,72.49672650000107,72.02140956924299,71.41777816076949
76.29563575243125,76.1717193628968,76.04356353750268,75.91049161198693,75.76117255698837,75.6331042643341,75.44797665992532,75.2572610064715,75.05561183747405,74.83548363773542,74.59069916681857,74.31884366884499,74.0130761650212,73.66623430908655,73.27808979633353,72.84094895424474,72.3501222620891,71.86698665569297,71.2761641032609
76.20888780105074,76.07856253792376,75.9394620494459,75.79154587458196,75.62951787946113,75.4811188295954,75.29140525995109,75.09729473856457,74.89342364463569,74.67211151503977,74.4270258510717,74.15465742710634,73.84853256249603,73.50269230090704,73.11710375183773,72.6856835018369,72.20444624889745,71.71543066146022,71.13737893896129
76.11697651361445,75.98028987522737,75.83084406425421,75.66923039539967,75.49540781904837,75.32852518630978,75.13445560205457,74.93715802184089,74.73125064495757,74.50892815354668,74.26371742529577,73.99106842718724,73.68482344866784,73.34015038255474,72.95723715202121,72.53151309697103,72.0596567907189,71.56660033706054,71.00126464061137
76.02008165348555,75.8770910261523,75.71788160978144,75.54367125999222,75.35893504775365,75.17533992427538,74.97713951797073,74.7768579803921,74.56909540602113,74.3459315075283,74.10076673210143,73.82806213999895,73.52192602613128,73.17857856318452,72.79845285462666,72.37839629231047,71.91571221784618,71.42035443300962,70.86766318095174
75.9183829840273,75.76915564204323,75.60074671388138,75.41499455391182,75.22019223758065,75.02157963329041,74.81946883943456,74.61640173830976,74.40696049540792,74.18311953125689,73.93816661409939,73.66562403645273,73.3598174974808,73.01794685195118,72.64071371739695,72.2262916405187,71.77257086057212,71.2765516998233,70.73641653272298
75.81206026860288,75.65667337424482,75.47961140440786,75.28332636271072,75.07927206053292,74.86726090315307,74.66145539818093,74.4557964196855,74.24484848069942,74.02049017900463,73.77590991390028,73.50373958745979,73.19847506531096,72.85822525800951,72.48398259807482,72.07515769425913,71.63019104918953,71.13505088801725,70.60736666866578
75.7012932705755,75.53983387410177,75.3546477092147,75.14879277194107,74.93626718861408,74.7124003236615,74.50311102594488,74.29504914861093,74.08276192947706,73.85804140504375,73.61398947411479,73.34239426393148,73.03787593221628,72.69938379051436,72.32822235440302,71.92495300619524,71.48853111399119,70.99571074810726,70.48035556152072
75.58626175330842,75.41882679295873,75.22602765615568,75.01151986715509,74.79127029382776,74.55701448461384,74.34444755446135,74.13416704917755,73.92070340932234,73.6957711636465,73.4523981373537,73.181573536779,72.87799730079134,72.54139245862054,72.17339584412434,71.77563612899034,71.3475493852698,70.85839003060906,70.35522518402847
75.4671454801648,75.29384178216037,75.09392327308461,74.87163373390496,74.64437404817753,74.40111997580831,74.18547681546531,73.97315724547704,73.75867548781675,73.53367740908507,73.2911287462276,73.02126287691364,72.71881637363066,72.38422127148293,72.01946592498152,71.62716561530793,71.20720419331825,70.72294748603841,70.23181750892962
