251.96757659946726,251.7098604522128,251.42102407780618,251.11310002891747,250.8200608809058,250.35779438780875,250.174439892882,250.0405589594091,249.9554885945406,249.91780102109345,249.92155692347598,249.9585169957116,250.01741672898308,250.0871566542889,250.16354337441086,250.23679391588252,250.29731733935756,250.20740968098346,250.18005189324987
251.74757489866766,251.49320836113984,251.2168025087192,250.930780373329,250.662390124098,250.27573485267726,250.1082253297268,249.98725079799598,249.91157072156722,249.8793007121846,249.884404278259,249.9189455383692,249.9723623869032,250.034241844705,250.0998112760982,250.1595908206531,250.20415841185905,250.12792763099154,250.0877040124357
251.53849638462532,251.28828699967687,251.0241452272674,250.7587737600839,250.51346725574706,250.19531088607602,250.0427249269381,249.933839447777,249.8668749820788,249.8395162457152,249.84563748531963,249.87755073688453,249.925322266056,249.97917072619126,250.03380569283863,250.08005673608864,250.10868277669366,250.04282443211997,249.98902812321288
251.33998005948817,251.09468268618448,250.84262793943302,250.59669367254898,250.37295428832385,250.11647758406951,249.97791450955165,249.88031949016363,249.8214118122952,249.79847051395151,249.80528847410193,249.83437220084298,249.87634463021624,249.92200325728197,249.9656000610339,249.99828035168557,250.01099590695824,249.95237314605373,249.88435851205477
251.15166492540396,250.91198173902308,250.6718263511982,250.44415359409084,250.2405132342991,250.0391900427222,249.9137699026032,249.82668550656737,249.77519164843633,249.75618640915968,249.7633891740499,249.7894495398302,249.82547774315887,249.86279939651146,249.89526781708554,249.91435035694028,249.91120327574998,249.8568468344776,249.77402946543498
250.97318998452053,250.7397704765534,250.51131616854497,250.300767008076,250.11580610614376,249.96340335809865,249.8502669311285,249.77293207839992,249.72822492672242,249.71268682360562,249.71997151460744,249.74282236343157,249.77276986865854,249.80161910241375,249.82288239739543,249.82835544134934,249.80941035616613,249.75651855907654,249.6583752698268
250.80419423898573,250.57763521713574,250.36067309745553,250.16614739787133,249.9984949163286,249.8890726262633,249.78738142016283,249.719053787073,249.68052208337332,249.6679946495554,249.67506742521834,249.69453028123235,249.71826927049,249.73852233352315,249.74851723836522,249.74038429440932,249.70572262130386,249.65166138153543,249.53773021170375
250.6443166909474,250.42516227913083,250.21947284391206,250.03990824684328,249.8882416773245,249.8161529432809,249.72508919474214,249.66504521399804,249.63209355460916,249.62213277927512,249.62870883532673,249.64461290281824,249.66202421242807,249.67356904837382,249.67224577639652,249.65052560561674,249.60024554426036,249.54254836353923,249.41242857753917
250.4931963425534,250.28193798089913,250.08729111389655,249.92166303835864,249.7847084016023,249.74459940521564,249.6633660799021,249.61090094058656,249.58294977664977,249.57512410503097,249.58092767437662,249.59310983777468,249.6040829582477,249.6068192055001,249.59414144789096,249.5588680644678,249.49308459813264,249.4294525667727,249.2828046538065
250.35047219595145,250.14754864080126,249.96370361339132,249.81102525578402,249.6875571016328,249.6743671081322,249.60218790067827,249.5566155482503,249.5331011857152,249.5269915190889,249.53175587181204,249.54006069568703,249.54449377172358,249.53833276343613,249.51427768925035,249.4655003604592,249.38434525601798,249.31264705292085,249.1491927269792
250.2157832532894,250.02158057719765,249.8482860483784,249.707608382486,249.59644978988698,249.60541114809521,249.54153048210625,249.50218361840084,249.48255821802553,249.477757913715,249.4812253570766,249.48550508614068,249.48330491663035,249.4681696807161,249.43272793687638,249.3705111830874,249.27413299101352,249.19240488366856,249.01192708353074
250.08876851671525,249.90362010844893,249.74061412484,249.6110259018312,249.51104847883562,249.5376866211691,249.48136964922176,249.44759973244976,249.43133130980067,249.4274461811753,249.4293680596145,249.4294826187212,249.42056465674298,249.39638991587424,249.34956562717068,249.27398922184895,249.1625532762165,249.06899912070077,248.87134200993438
249.9690669883766,249.7932535529156,249.64026354875813,249.52089129718644,249.43101518094943,249.47114862341823,249.42168122706062,249.39285847180855,249.3794308972606,249.37607921373606,249.37621590886965,249.37203290301414,249.35632125583635,249.3230534274449,249.26486419653492,249.17602316624007,249.04971158472378,248.94270282570224,248.7277717926637
249.85631767042136,249.69006722895827,249.54681002611497,249.4368180519182,249.35601190869937,249.40575225090726,249.36244104065838,249.33795441788888,249.32686741662536,249.32367990366316,249.3218008342861,249.3131955486048,249.29062297768502,249.24822017396218,249.1786970813707,249.07670170575756,248.93571338963272,248.81378906035795,248.5815507181921
249.75015956499746,249.59364745493738,249.45982926289278,249.35841964939314,249.28570067455632,249.34145259970072,249.30362491505053,249.28288215210242,249.27365130411496,249.2702711432227,249.26615476530753,249.25301016507862,249.22351808606388,249.17195011396024,249.09113771807984,248.9761135298977,248.8206641640406,248.68253088635274,248.43301307299296
249.65023167425258,249.50358054921358,249.37889696507366,249.28530957297806,249.21974349099108,249.27820476586308,249.2452086752729,249.2276362558606,249.2197929959494,249.21587582468078,249.20930963137826,249.1915163620212,249.15505484474767,249.09430320597332,249.00225954306404,248.8743473281571,248.70466938104434,248.54920136537166,248.2824931435397
249.5561730003346,249.4194528301472,249.30358883863946,249.21710130603944,249.15780237047437,249.21596384545887,249.18716814636113,249.17221131057505,249.1653029283486,249.16051684030353,249.15129736194197,249.12875374901787,249.0852815175114,249.01533940853582,248.9121359927248,248.77149179003217,248.58783451374123,248.41407355909942,248.13032521630583
249.4676225453914,249.34085061609912,249.23348058957265,249.15340833194395,249.09953932547722,249.15468493455256,249.1294791533509,249.11660189765732,249.1101915375326,249.10421708235694,249.09214988644283,249.06476193565416,249.01424636812962,248.93511868018177,248.82084050346407,248.6676356050193,248.47026503522838,248.27742052922105,247.97684357776475
249.38421931157077,249.26736022542957,249.16814792385534,249.09384413405832,249.0446163684705,249.09432312920873,249.07211752127773,249.0608025985192,249.05446925972146,249.04699944310707,249.0318991343245,248.99958053151548,248.94199766037713,248.8537009794454,248.7284465116834,248.56286746261515,248.35206641860304,248.13951533742136,247.8223825143898
249.30560230102054,249.19856797649928,249.10716654746957,249.03802219574905,248.9926955119249,249.03483352549188,249.01505907517745,249.0048079945721,248.99814653113506,248.9888868148201,248.97057703503128,248.93324914618728,248.86858365802883,248.77114626486096,248.6350274537844,248.4572760523162,248.2333441369623,248.00063104538523,247.6672763126544
249.2314105158885,249.13406018766878,249.05011216639735,248.985556000383,248.9434387683113,248.97617121946647,248.95827964008572,248.94861266722762,248.94123378799353,248.92990208976204,248.90821551800693,248.86580738925508,248.79405262485955,248.68751449496273,248.5406567661688,248.3509500636188,248.11420366340323,247.8610407147977,247.51185925903215
249.16128295832254,249.0734231772985,248.99656048662092,248.9360590313266,248.8965081501006,248.91829130719714,248.9017550410381,248.89221119789747,248.88374146651668,248.87006816019903,248.84484651269545,248.79729487030426,248.718452824644,248.60286562828497,248.44540788523827,248.2439781860195,247.99475047102308,247.72101740734348,247.35646563999634
249.0948586304705,249.01624326374906,248.94608721412268,248.88914477194666,248.85156566976363,248.8611488847483,248.84546110307016,248.83559816799314,248.82568000292474,248.809407918397,248.78050194854072,248.72775119892034,248.64183252115694,248.51725962336164,248.34935424739456,248.13644910901488,247.87509003291913,247.5808341847076,247.20142974202034
249.0317765344801,248.962106765381,248.8982680548844,248.84442670560964,248.80827333977115,248.80469904818446,248.78937365121772,248.77876815892617,248.76705983343757,248.74794425662205,248.71521375498676,248.65721598468872,248.56423997817313,248.43075643872714,248.25256928903937,248.02845152210125,247.75532782218826,247.4407641085749,247.04708585157775
248.97167567249926,248.91060000055478,248.85267871488833,248.8015183156824,248.76629317259415,248.74889689357016,248.7334685105165,248.72171575210822,248.70789139427507,248.68570006714054,248.6490138614776,248.585728837195,248.4857234594676,248.3434160329158,248.15512644657431,247.9200741147752,247.63556931192778,247.3010802406303,246.89376825514188
248.91419504667576,248.86130928763114,248.80889490011663,248.7600330855315,248.72528718070333,248.69369751697,248.677721506002,248.66443552895097,248.6481851216574,248.6226982422181,248.5819341974572,248.51332936602444,248.40633122881496,248.25529836446162,248.05709915640105,247.8114055765331,247.5159199752349,247.16205564255864,246.74181123918618
248.85897365915758,248.81382094497047,248.76649231655145,248.71958449852352,248.68491737656962,248.63905601444836,248.62210846270995,248.60692207086578,248.5879514518046,248.55896167412104,248.51400669236926,248.44005718076255,248.3261115499899,248.16646339189893,247.95856085492127,247.70253459687163,247.39648528520667,247.0239633760449,246.59154909018403
248.80565051209243,248.76772129093322,248.72504667017492,248.67978603802513,248.64484577266393,248.58492748206982,248.5666052056759,248.54916995926447,248.52720082093657,248.49451325511538,248.44526327565802,248.36595189099478,248.24511268676744,248.07697107376185,247.85958497853682,247.59354986528717,247.27737071494033,246.8870765027739,246.4433160946089
248.75386460762797,248.72259664388017,248.6841336669691,248.64025118740304,248.60473438145686,248.53126701589886,248.51118755993573,248.49117377555848,248.4659436652731,248.4293758774673,248.37573587676735,248.29105310630672,248.16338290292222,247.9868813685848,247.76024496364911,247.48454007127617,247.15868173753296,246.75166808443063,246.29744653893425
