76.00490280089934,75.58014143667047,75.28137812401906,75.28637051642946,75.44711417697985,75.70955986137407,76.1363379770614,76.7073949760421,77.23386415939359,77.98703830036212,78.71263651219121,79.46078108142079,80.16826906711515,80.8617507341447,81.50137182636713,82.06631608053104,82.53296961933184,82.8710597939263,82.99988332595476,83.1423574846374,83.0682814669977,82.57878957026166,81.78553094501677,81.41188444699497,81.46541407954795,81.8872092676759,82.35646060143503,82.70516039547444,82.75514208005671,82.245745673715,81.01525984796265,78.77470501981958
75.91925047844806,75.50758367819581,75.26071825394047,75.27095092891642,75.442558226783,75.73056600028673,76.16537171172253,76.72743841868729,77.28094251792291,78.0149476863326,78.73517663116786,79.47332142015681,80.18016760224124,80.86491205701957,81.49324791069081,82.04321359289904,82.49083555989556,82.80762693011141,82.92688574292649,83.00461363985623,82.90089628264829,82.41979533449712,81.6696312025042,81.30669818041211,81.32155930333883,81.72566407041212,82.2355278573917,82.60269878180686,82.65190720836078,82.15236070743303,80.92422526375519,78.70065112047729
75.84390162715393,75.44696305648152,75.24653519431118,75.26356208936987,75.44520002089824,75.75530117915228,76.19714902493952,76.7515353406164,77.3287822088163,78.04533076579185,78.76041266867036,79.48919265273491,80.19464237808788,80.8707375160719,81.48794518860807,82.02326006139998,82.45231562758984,82.74800518322391,82.85575670136637,82.871493930007,82.73408257724232,82.26297135736836,81.55313672794614,81.19746742903497,81.17390943781298,81.5710566656807,82.11717541828367,82.50100489322652,82.55003804917783,82.05962664395744,80.83454047117354,78.62271127245299
75.77845261256851,75.39777225387053,75.23867552660252,75.26385474944226,75.45471041143946,75.78361351527445,76.23154959088454,76.77947180112712,77.37731146042857,78.07803345618325,78.78817229561818,79.50818647797436,80.21152107935463,80.8790496107032,81.48527952402438,82.00625812435179,82.4171945556561,82.69197879920343,82.78638160639015,82.74274089469837,82.56784988627878,82.10829209140535,81.43610230874275,81.08441418082916,81.02273280107102,81.42266109234156,82.0011866676321,82.39998911551541,82.44939731011688,81.96743860535862,80.74604117217646,78.54064797839997
75.72249980024326,75.3595039527057,75.23698583228571,75.27147966078597,75.47076025052068,75.815351125957,76.26845308372981,76.8110338595171,77.4264585011145,78.11290167495021,78.81828318293086,79.53009459469445,80.23063139074115,80.8896708403151,81.48506678084529,81.99201042007236,82.38525707733578,82.63933202398957,82.71864586311325,82.618097073539,82.40220774525669,81.95573198913799,81.3185827322942,80.9677604237603,80.86829771121354,81.27975138925467,81.8873449889582,82.29956183445552,82.34984769878693,81.87569171370677,80.6585630687228,78.4542237409715
75.67563955572975,75.33165083532995,75.24131269283212,75.28608757505334,75.49302039025584,75.85036212850368,76.30773917764753,76.84600757508404,77.47615155922882,78.14978133953615,78.85057300152788,79.55470870171433,80.25180099694701,80.90242370430907,81.48712282297629,81.9803195868796,82.35628792587032,82.58984910352198,82.65243487665117,82.49730500613754,82.2371656896751,81.80526550309627,81.20063278600063,80.84772814579404,80.71087248634115,81.14160159527997,81.7754337657831,82.19963343582889,82.25125192279697,81.7842810910723,80.57194186277125,78.36320106282083
75.63746824457952,75.31370558408615,75.25150268971302,75.30732924389679,75.5211616827589,75.88849464021817,76.3492875468099,76.88417900712562,77.52631886312628,78.1885183673844,78.88486942232875,79.58182049785333,80.2748575826718,80.9171307020867,81.49126351432291,81.9709882630914,82.33007183450115,82.54331428374027,82.58763405211947,82.38010723210265,82.07273325503297,81.65686708581012,81.0823072572622,80.72453933489602,80.55072544455442,81.0074857492774,81.66523638162799,82.1001143054175,82.153472689756,81.69310185952548,80.48601325628064,78.26734244660126
75.60758223234406,75.30516088131724,75.26740240439976,75.33485541896869,75.55485498014386,75.9295967784043,76.39297786538918,76.92533421493954,77.57688864116166,78.2289586759385,78.92100011625298,79.61122168193064,80.29962883261516,80.9336143330495,81.4973047187906,81.96381908702566,82.30639353646971,82.49951181058404,82.5241287946336,82.266246291043,81.90891997682935,81.51051118980948,80.96366093347906,80.59841597903181,80.38812490395401,80.87667789010686,81.55653622001405,82.00091482900343,82.05637270727304,81.60204914113665,80.40061295120974,78.16641039496605
75.58557788457493,75.30550940936607,75.28885841836353,75.36831685192142,75.5937711345246,75.97351666036576,76.43868980755758,76.96925925782344,77.62778912168973,78.27094818264177,78.95879275422007,79.64270395276557,80.32594243147663,80.95169709659905,81.50506230028495,81.95861469700031,82.28503776501736,82.45822592999295,82.4618045093092,82.15546472256716,81.74573539056321,81.36617226762428,80.84474860205138,80.46958006616715,80.22333918264052,80.74845205662835,81.44911666446244,81.90194539236865,81.95981468295707,81.5110180579761,80.3155766495174,78.06016741056844
75.57105156682361,75.31424385057554,75.31571731307574,75.40736429440739,75.63758099801514,76.02010240340631,76.48630304748728,77.01574019507503,77.67894853306528,78.31433280493766,78.99807500714952,79.67605900917734,80.35362606395586,80.97120149213688,81.51435212271147,81.95517773133325,82.2657892533856,82.41924088790658,82.40054660126174,82.04750506628389,81.58318903173365,81.22382477178445,80.72562505037928,80.3382535842676,80.05663659871455,80.6220822877018,81.34276109849434,81.80311638129515,81.86366132441712,81.4199037321142,80.23074005316228,77.94837599606176
