254.33680261314845,253.86086627174035,253.41592064896298,253.03492119116385,252.66106351048055,252.2632501750521,251.89315879752354,251.3840353915039,250.85016497237788,250.30691612981107,249.7751056546142,249.23921725224287,248.70571345835393,248.19687329458708,247.7170359407976,247.26512429792186,246.8316285501366,246.56826001721387,246.0273052208242,245.79754667023818,245.27172717737554,244.91063354522018,244.5174628448128,244.164241868344,243.82008107259202,243.4792833320378,243.14298429744443,242.8005809826276,242.47716848312305,242.15440969765172,241.83136098881099,241.49835166433482,241.17358372719286,240.8436776070913,240.51110561678354,240.17922179811168,239.82395933307225,239.46678126435734,239.09808161480194,238.71620315735578,238.3207398446517,237.92348426536688,237.5208809741149,237.06741024221586,236.61173394634497,236.11812906807816,235.59557432718796,235.07517170051403,234.5237901413516,233.947163339313,233.3950476694226,232.6924464550083,232.03811933409068,231.48306044049508,230.92712949924345,230.44727259799916,229.75054504014946,229.03815131796003,228.2584641281488,227.47538011989545,226.69036644942062,225.86046391788773,225.00933774902703,224.15944110905804,223.25901191635398,222.39467812867926,221.52429556774868,220.62314257981419,219.72488652336204,218.78562755222976,217.91488646778012,217.03962041495896,216.15464344166602,215.26074845431518,214.43541283267064,213.60826527351114,212.82230016387942,212.01728244007666,211.2546190838434,210.51632181272865,209.8029085508469,209.21083134389528,208.72775073520506,208.47131722528357
254.16782231785442,253.69779468000948,253.26536755047923,252.8691523015963,252.47483301012076,252.05706259126617,251.63629144041087,251.1240297395987,250.59129721982254,250.0543036685535,249.53051686245198,249.00791880759905,248.4914319560407,247.99815374068976,247.53043228527807,247.08508181976137,246.65453210282175,246.35088733822852,245.84281223099376,245.56728910329286,245.07249516302699,244.70136207946402,244.31222510850736,243.95046967074595,243.5965389561141,243.24687199331004,242.9019280313177,242.55535751048956,242.222523067186,241.89152703279476,241.56292825340364,241.2313389156747,240.90495449116452,240.57527680853957,240.24313977677883,239.90848091172222,239.55917884565216,239.20407192919197,238.83776925657608,238.45890490337675,238.0658991307733,237.66551028185742,237.25728056520072,236.80720002527454,236.35209649941928,235.86327573067547,235.34800057435038,234.83038933662687,234.2781189891693,233.70029375061463,233.1291277400313,232.46469195598104,231.79717465465734,231.2173209795683,230.6987634628336,230.20053794029826,229.50892082919705,228.79395835885703,228.02593014802034,227.24518498870103,226.4524572504657,225.62427922599656,224.77631158286042,223.92231498917025,223.03763479868837,222.1704591444154,221.29655413241773,220.40825869506568,219.51714661296091,218.6063714755792,217.73096786758583,216.84398345310964,215.95949997269145,215.0753072912604,214.22969569320907,213.40476832101373,212.61750260499585,211.84114811357952,211.10823369398196,210.40486741600785,209.7301166634908,209.16127400564662,208.72774348489884,208.5142781073147
253.99386551099863,253.5284566123822,253.10353085713086,252.69268617762853,252.27974870990525,251.84437107622304,251.38180600480473,250.86688181814802,250.33539318165768,249.80421156764322,249.2878815695643,248.77744060513177,248.27638939875857,247.79716965337718,247.34030430684152,246.90073513714967,246.47257120010846,246.13271589173954,245.65361319854475,245.3368734875727,244.8694063143201,244.48901534769323,244.10271272507896,243.73306327548136,243.37024141108537,243.01248740660637,242.65965061216767,242.3089975746928,241.96769636008716,241.62946270454154,241.29583483265588,240.964926839015,240.63697315838198,240.3072860676593,239.9753535992886,239.63847276161783,239.29386704947802,238.9404745609142,238.57623188799832,238.20007445377107,237.8093160531578,237.4064323874986,236.99329464095877,236.54651788201426,236.0922840490608,235.60831490824597,235.10031535947962,234.58588932783118,234.03297581872198,233.45410387673675,232.86531835219785,232.23160591614766,231.55717123137094,230.955543375252,230.47088069306653,229.95682963027946,229.2693552484249,228.5515619140793,227.79278051272394,227.01332689307466,226.21348297319238,225.3861909621223,224.54049591491184,223.68289998881957,222.81152405274182,221.94218461924456,221.06548830744643,220.188167095967,219.30359049929535,218.41698507084865,217.53884225831212,216.64506696992171,215.7618284274208,214.88552474142827,214.02396218744317,213.2004257944909,212.41340896099805,211.66182428104796,210.9568445201748,210.2880057587068,209.6537362306417,209.11602441055362,208.73537383035608,208.56806363374525
253.81511028752104,253.35310578271074,252.93117624536742,252.50631567821418,252.07652461599528,251.62575465794575,251.12960029651182,250.61246640188827,250.08231887775133,249.55652141521279,249.04709957481722,248.54772587256426,248.06059394833292,247.59399176267718,247.14677746377964,246.7122456084411,246.2859372473942,245.9137602829733,245.45990390718924,245.10629868986626,244.66262925713065,244.27373025174026,243.8891414905601,243.5122144726486,243.14134148755596,242.7762487235818,242.41623770399184,242.06159158135395,241.7127281484577,241.3681805590811,241.03000943961504,240.69911474201945,240.3696333400032,240.039708675899,239.7077579482207,239.36913712884927,239.02806210769097,238.67604039273104,238.3135328591673,237.93978647564543,237.55107254276092,237.14629239657137,236.72893150621118,236.28537579253344,235.83230005404712,235.35324910280465,234.8525224497194,234.34166441287942,233.7883466472385,233.20857528218212,232.60353921735793,231.99376428482958,231.3180784648811,230.6975563887763,230.24345850877862,229.71600348122894,229.0317271562828,228.31082625942713,227.55899384803416,226.77983187366746,225.9734289098852,225.14624948738975,224.30201791853253,223.44130652407642,222.58096480846055,221.71010584575,220.83129260046664,219.96321237529457,219.08457771452228,218.21815815276986,217.33907868860842,216.4429141069284,215.56165965238662,214.69170797663003,213.81830208563443,212.99565609240534,212.21053201131156,211.48044606525528,210.80196516177793,210.16743805109124,209.57537164245022,209.07588840760798,208.75092731222793,208.63243624514004
253.63173474236112,253.17199590484714,252.7490693916386,252.3108336623069,251.86587473455222,251.40179236445695,250.87957212133867,250.3606582655561,249.83194032797144,249.31111479939455,248.80807067707656,248.31871783761966,247.84405376658918,247.38869079861772,246.94997721438415,246.51977459199009,246.09482165007654,245.69403511715666,245.2618801406394,244.87556357696172,244.45233261733438,244.05564369343722,243.67172720098344,243.28811505234614,242.90999223557597,242.53827509589132,242.1717749707878,241.81322993658978,241.45765821892908,241.1076444426024,240.76538078732852,240.43390193235206,240.10292864718582,239.7725479247067,239.4403636874829,239.1004137944671,238.7618021834318,238.4108206578494,238.04973552018146,237.67811563610672,237.2912505305382,236.8851321233568,236.46419946577987,236.02378573693085,235.57214797315578,235.09808081636658,234.60462561221334,234.09770733052397,233.54421749194762,232.96368953145347,232.3437100469471,231.7517430113482,231.0798657558374,230.44318878137116,230.0164742288062,229.4779153064331,228.79591541122048,228.071615670701,227.32454877972552,226.54472597113028,225.73228035282867,224.90450516292395,224.06100476707354,223.19764501101113,222.34624219579072,221.47447411651515,220.5941615191102,219.73373912582434,218.86046779079857,218.01058053607503,217.13224620712393,216.23756800566304,215.35902449412154,214.4941641686768,213.61280515804447,212.7908776132197,212.009384535362,211.29814858897478,210.64510921814744,210.0448655034268,209.49662728906682,209.04167184580092,208.77468947116566,208.70715838206374
253.4439169704588,252.98538069264376,252.55797597239393,252.10703298886023,251.6485130717371,251.17306322377948,250.63161928509174,250.1113321838882,249.58412355218616,249.0678733083207,248.57069467520824,248.0903597280213,247.62677701535281,247.1813374912268,246.75002901694674,246.32348344615076,245.89941581355296,245.47355499951595,245.05973768260722,244.6446670156473,244.23868502080708,243.83489257461633,243.45068565238154,243.06095680467223,242.67634670519567,242.29868567518994,241.92634807655284,241.5640030465168,241.2025263581325,240.84781820129436,240.50187758884366,240.1692877176766,239.8368526910876,239.50580710553086,239.173181680983,238.8322425395221,238.49512543984122,238.14486658947624,237.78490322113916,237.4151366022617,237.02993194744542,236.62299338213577,236.19910682448688,235.7617596953048,235.31183126516453,234.84281255094643,234.35662861410495,233.85401081951724,233.3005743700777,232.71942818905382,232.08575055240098,231.50611804502503,230.84250250488932,230.192269314267,229.78990517198528,229.2424209191781,228.56179887168742,227.83379442370116,227.08942393357245,226.30803522611424,225.49002259430725,224.66100834984934,223.81758363388616,222.952025865694,222.1076413446783,221.2355407241231,220.35428957100925,219.50009194033245,218.6316202602812,217.79494203549592,216.9189138625078,216.02907180765877,215.15395379915822,214.29320048937984,213.40756117493484,212.58650875539678,211.8104793125748,211.11606697497973,210.48779028863927,209.9219893259792,209.41910756064223,209.01418057412403,208.80694584782063,208.7919924850813
253.25183506675376,252.7935138599528,252.35866166408297,251.8957065168279,251.42515363371146,250.9401462639362,250.38563959357762,249.86436293162114,249.33873457026345,248.82667853012393,248.33487136807838,247.86259477149227,247.4087718564492,246.97200257053225,246.54705832975907,246.12353352927772,245.69991114322102,245.25233453527764,244.8536723168048,244.41360787271128,244.02185509342436,243.61161379711,243.22623264078686,242.83093151972534,242.44055794646493,242.05759961313254,241.6800426852848,241.31400131725184,240.9473723526993,240.58866568134584,240.23942855720767,239.90527140565698,239.57139908286635,239.23948950981978,238.9062227926289,238.56456314506477,238.2280700400601,237.8782294208185,237.5190993121388,237.1509240412171,236.76719872443812,236.35991798718953,235.933661887154,235.49930964775368,235.05135338885114,234.58744680855912,234.10853522253782,233.61056761861198,233.05740329885754,232.47577281948594,231.82958044515505,231.25746533518156,230.60595811268615,229.9446267486936,229.56372865715198,229.00937613275022,228.3292563961334,227.59722679422788,226.85359793534965,226.06978567927038,225.24664092660558,224.41580940929109,223.5718816923215,222.70455950419526,221.86544738506944,220.9935569611572,220.1118712637954,219.2626154115952,218.39839465512694,217.5719324657645,216.6996507034093,215.81746865444893,214.9464784140292,214.0891241105502,213.20265990656708,212.38296791739913,211.61432912237572,210.93533634604344,210.33152197260952,209.80051072901412,209.34441684732695,208.99422044156879,208.84798198284406,208.8867009947574
253.0556671261857,252.5966491206263,252.1518921431553,251.6776471051636,251.1965104266363,250.70362051294993,250.14153085260298,249.61962528349144,249.09563940207147,248.58741205293651,248.1005005545527,247.63536619575584,247.19004645170375,246.76075676656228,246.3411906111129,245.92008619972526,245.49649904447813,245.0303883296684,244.64387982694427,244.18238501494193,243.80201146106197,243.38594426275054,242.9985839622321,242.59823098760376,242.20277900943415,241.81513606137423,241.4329444609809,241.06331515491146,240.69223598926078,240.3301507289459,239.97796240546802,239.641852303957,239.3065614336798,238.9735984290216,238.63949788632846,238.2973153921459,237.96067414722938,237.61096038508316,237.25238714327892,236.8855526200799,236.50313279247194,236.09594775279896,235.66787295860348,235.23644757437603,234.79071780299319,234.3319860912196,233.86034920465553,233.36737046656032,232.81469029551562,232.23270498725273,231.575119436645,231.0063608311391,230.37020197987758,229.7000898458812,229.33792200314252,228.7786367604358,228.09816684300802,227.3617770580817,226.61704941083156,225.83000337124955,225.00212064200812,224.16895870237374,223.32402611573065,222.45535634258545,221.61994544691032,220.74877412020055,219.86710110510072,219.02165413238862,218.16115050749283,217.34224164161267,216.47502577847777,215.60280168756677,214.7366291852671,213.8822422039992,212.99819112320287,212.18067349768953,211.4214467441902,210.75709182493924,210.17781786941413,209.68213092279734,209.2741595392716,208.98259729712657,208.8980834168872,208.99104635165705
252.85559124369445,252.39504018851667,251.93843308606054,251.45364761282093,250.96329745667288,250.46406499884344,249.89919086797428,249.37699401423583,248.8547040674781,248.3499554648909,247.8674820334972,247.40861722853523,246.97060896294187,246.5476708093446,246.1325513192998,245.71330281584756,245.28937092272196,244.8077309879148,244.43055599673772,243.9509973091277,243.57932274959552,243.15802087337002,242.76795541274967,242.3630469984059,241.9631629441533,241.57141417156998,241.1851390676388,240.81203496561236,240.4371570544483,240.07223719028343,239.71740784667202,239.3790297202406,239.04233335468558,238.7081371545847,238.37301782598948,238.03043906181605,237.69297592448976,237.3431107154772,236.98483006465787,236.6190970059567,236.2378160825026,235.83112449324523,235.40174834365723,234.9731854552706,234.5299279663683,234.07643290094285,233.61207432760185,233.1244121021149,232.5724213772808,231.990206256857,231.32228723830633,230.75338048221923,230.1352035071131,229.4584873670599,229.1124625287933,228.550058615521,227.868409070761,227.12730949106276,226.3797569857926,225.58871434270281,224.7564470327994,223.92050659022232,223.07414407746498,222.20452679693477,221.37142066014704,220.50144349383655,219.62017360255714,218.77755269548894,217.92024734953574,217.10655937777247,216.24560813636248,215.38511404854557,214.52443695940457,213.67286194153792,212.79424459510363,211.98004389473058,211.23234495744373,210.5824685344403,210.0281915784093,209.56855111759447,209.20994002662667,208.9801169897889,208.95753569060122,209.1047909963449
252.65178551421954,252.1889407774759,251.71905016924825,251.2245008987534,250.72622872998272,250.2220587496395,249.65851744549812,249.13634389859087,248.61579458635143,248.1141903541194,247.6357156037777,247.1822910975536,246.75046755198903,246.33281542890728,245.92126591261163,245.50334473599915,245.0787181833499,244.58437711524329,244.21389660989726,243.71944362205676,243.3539575849009,242.92798053080094,242.5345627883723,242.12557134223005,241.72186280067257,241.32655309537466,240.9367121692559,240.56025115547118,240.182175334893,239.81488891154737,239.45769359386696,239.1168029621716,238.77870845704143,238.44310897795745,238.10679347551988,237.76387393512587,237.42501353498218,237.07473164520752,236.7164914263742,236.35163186595443,235.97133052548566,235.5654900228092,235.1352963471373,234.70953527053558,234.26898733775406,233.8207897397438,233.36371435852027,232.881685264028,232.3305825613816,231.7482581928016,231.07100356157468,230.49910023774316,229.9009320950422,229.21964807345978,228.88732755294026,228.32349751129212,227.63986193784197,226.89368836897157,226.14169928600734,225.34594463428107,224.50960539126382,223.67050343396153,222.8223627508755,221.95218128331356,221.12015815472571,220.25181637464848,219.37128326379647,218.53065569367226,217.67604471341255,216.86557548897565,216.01196682571248,215.1644488789185,214.3099325829741,213.46129049497753,212.5909100925311,211.78149750698503,211.04753654156212,210.41260159731996,209.88415669895093,209.4614725236713,209.1533626995429,208.98758536854723,209.0266243446375,209.22769736938568
