p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0030420354309596293, 3.0270887271446754e-5
, 1, 2.148348909207014e-5, 6.9143480916542e-9
c, 0, 0.00013011559187171178, 3.389542626545518e-8
, 1, 1.1680564954475416e-6, 1.9138278492386293e-11
p, 0, 0.221951942868573, 0.2078622840953158
, 1, 0.00401776660483444, 0.00021746432849640554
, 2, 0.000904119297612528, 0.00013669466837886338
, 3, 0.0005118550578274519, 5.279066178014182e-5
c, 0, 0.09614090221754583, 0.03322089121985875
, 1, 0.000906124067056304, 1.702830304728862e-5
p, 0, 0.6552789322389292, 1.5021647084040568
, 1, 0.010819590130683558, 0.00232351240935399
, 2, 0.0032317245190741136, 0.0016015093113519341
, 3, 0.0014674285992024763, 0.0004957142610391375
, 4, 0.0008800816756202708, 0.0002143443579853447
, 5, 0.0006246551100827197, 7.825034640365116e-5
c, 0, 0.1787681387141281, 0.21739837090248562
, 1, 0.0029165441249361527, 0.00010905936334851649
, 2, 0.0006541432218435624, 1.784195141273816e-5
p, 0, 0.500636951874096, 1.3274837295312842
, 1, 0.01381351225565768, 0.0037569463357121674
, 2, 0.0038044802770025973, 0.0023086309846151298
, 3, 0.0018757081340397051, 0.0007948887752152917
, 4, 0.0011766086543217496, 0.00033877413605371573
, 5, 0.0007439719671731514, 0.00012932009028033972
, 6, 0.000481247403158529, 5.578500002152778e-5
c, 0, 0.0560869482762252, 0.024643185804911292
, 1, 0.0010142694880733711, 1.90883394965553e-5
p, 0, 1.0224489403718924, 2.6558792849747825
, 1, 0.024145517113763594, 0.0067402322828017495
, 2, 0.004767508043430526, 0.003808175550711534
, 3, 0.0026732216909355296, 0.0015153576271176102
, 4, 0.001420239851462645, 0.0006152765847025046
, 5, 0.0010050138952881814, 0.00023738453779971957
, 6, 0.0006344012197389848, 9.601053551506737e-5
c, 0, 0.017084191235126486, 0.0021188325714746885
, 1, 0.001045725008269019, 3.537067600934765e-5
p, 0, 0.12382163556515238, 0.03885926464794813
, 1, 0.0019428955278446205, 2.7873318350614623e-5
c, 0, 0.01988231630777889, 0.0015671585066220572
, 1, 0.00046327109292277247, 5.970317114824868e-6
p, 0, 0.058775679593487534, 0.014285562290082054
, 1, 0.0013008269694226742, 1.9105966356538007e-5
c, 0, 0.008550032461993162, 0.0006398534926891824
, 1, 0.0004722795641507387, 4.2650110389801826e-6
p, 0, 0.2748855120721372, 0.09701639534243094
, 1, 0.005410471862937423, 0.00011776089409271143
, 2, 0.0004050102061311791, 4.433244067295453e-6
c, 0, 0.06287340723095859, 0.008628989016446207
, 1, 0.0004855184940046258, 2.3596939341143425e-6
p, 0, 0.38226348221559925, 0.2732706107660788
, 1, 0.00514927648919822, 0.0002131354880809569
, 2, 0.0009408832093111927, 3.360832868445416e-5
c, 0, 0.020635742234221433, 0.0011085879766724312
, 1, 0.0008203282875979555, 1.1218588489088813e-5
p, 0, 1.9453194888947345, 7.63027001931781
, 1, 0.03117316790334017, 0.004163253791615581
, 2, 0.001944453613864102, 5.605819621257363e-5
c, 0, 0.018036513606461194, 0.0015430010329955705
, 1, 0.0010961759641633958, 2.6642588026988606e-5
p, 0, 0.5799706087452015, 0.47180846050844216
, 1, 0.005668718795329853, 0.0002683048242748742
, 2, 0.0003760764134702489, 2.3450775689656702e-6
c, 0, 0.019134862960006813, 0.0014010565912355702
, 1, 0.00013466197169542492, 3.283839971528678e-7
p, 0, 0.3536558857205292, 0.2766209592649506
, 1, 0.004664334410288228, 0.00016671277310375025
, 2, 0.00026955278638564264, 1.3500706882117237e-6
