257.89954912473206,257.5910498952811,257.14498371201546,256.82057965027815,256.4836417923646,256.1362241838802,255.76770428069509,255.37537883436372,254.95775488220423,254.51449547138736,254.04562235764806,253.55320966354236,253.04878105535843,252.5466912543244,252.0615945245831,251.6079548022372,251.19575150357858,250.81912153023805,250.4683996304665,250.1343920342696,249.80852688964214,249.48418653179132,249.1609790008719,248.83980390436045,248.52142467491782,248.20659428955557,247.8961577416,247.59111238573436,247.29263552204281,247.00192973675703,246.72011047341522,246.4478021839578,246.18496020436856,245.93204827862098,245.6901286462042,245.4602793787017,245.24247912392667,245.03386265195803,244.83141134461363,244.63298451897276,244.43694678856747,244.2387790198868,244.0252053579418,243.7821332651897,243.50608962635883,243.23380351502647,243.01591869530063,242.8975908397183,242.9281145639994,243.04382593939812,243.17825522097945,243.263866140786,243.23016621425253,243.00390587206223,242.52748079277288,241.8264924213684,240.90633203682043,239.8068383279327,238.55596437100996,237.26863220640783,235.81640298670243,234.2498071155901,232.64946455815817,231.05993641698996,229.47675979375208,227.97124474132832,226.43956691869437,225.12934277522342,223.81206908012842,222.64224592115565,221.6997617475955,220.923246997268,220.37332150750683,220.06633620442412,220.03143985735568,220.29750524948219,220.8640374442497,221.80519665949132
257.7609866229676,257.4444272352197,257.01824678032233,256.68267353111105,256.3346740357925,255.97525624257466,255.59653512389337,255.19625641550886,254.7730642585878,254.32639950002817,253.85595429964314,253.3635574850651,252.86066766375285,252.36148369938954,251.8802299337751,251.43070710924266,251.02224729943347,250.64877384193295,250.30065322067185,249.9687260811433,249.64437520141567,249.32092199608226,248.9980127661453,248.67667308244705,248.35782997883518,248.04240798632236,247.73140226176736,247.42591867358706,247.12718940004595,246.83646447878667,246.55492922255166,246.28331706028717,246.02148286142548,245.76955611666065,245.52811333312584,245.2977422156191,245.07813160787282,244.8667683723273,244.6610711198009,244.45916908322576,244.25951931275802,244.0577896491259,243.84123530300354,243.59644704996765,243.32041838143044,243.04892807992454,242.83104914402642,242.71553414939527,242.7478825447714,242.86959022528126,243.01262276286138,243.10787044519358,243.08427044315488,242.8690639051643,242.4052111166175,241.71267740061447,240.80426877259555,239.71496861928858,238.47194694369975,237.15049145139474,235.66229826153554,234.096361224861,232.51906064862112,230.95056453030895,229.3999404275776,227.9315814593081,226.45683440734572,225.13375673481008,223.8715516542909,222.74801859249777,221.82386067955304,221.06773258815733,220.53347051297195,220.23870167695313,220.21177030303699,220.4808743363984,221.0523418527647,221.9884215906969
257.6203168347123,257.29598087168023,256.8873091594631,256.5412312333687,256.1828670446785,255.81235575492818,255.424273837984,255.01678495715262,254.58864338712203,254.13906046526935,253.66739838219195,253.17522684796248,252.67391512790584,252.17750280283266,251.6998118894328,251.25403373866746,250.84891419590667,250.4781988400692,250.13230287208336,249.8021159035209,249.4789930175597,249.1562074464225,248.8334420041012,248.51183927813426,248.19247794800904,247.8764400636154,247.56485691379189,247.2589309087917,246.95994164712465,246.66918034071128,246.38789800902433,246.11693576359409,245.8560674593152,245.60511821024474,245.36420861180974,245.1334576483065,244.91228473610624,244.6985325860629,244.49004244457177,244.28518200798564,244.08246551677698,243.87771178083707,243.65864818212768,243.41246261291042,243.13653837278645,242.86580314297277,242.64796406843487,242.53498714410594,242.5692273272386,242.69669599070582,242.84801684399272,242.9526872462176,242.93912764739653,242.73499879159854,242.28371978126933,241.60030975437726,240.70418326588046,239.62610526677966,238.39262779633702,237.04733203106113,235.54163893473975,233.99253831533116,232.44591542252797,230.89917884696968,229.37919757425107,227.91100847920632,226.48159356358724,225.15312461249422,223.93744822433476,222.85490387902402,221.94906033448726,221.213001456359,220.69423053822743,220.41154055135198,220.39250573285395,220.6646713633417,221.24039747117385,222.17123900226005
257.4775802827742,257.14574628920764,256.7523078374881,256.39637031349884,256.02831781678736,255.64758852681288,255.25095598596081,254.83697154431192,254.4044738966931,253.9524383717363,253.47989747167418,252.9881491078894,252.48845022764945,251.9946781599845,251.52027941984457,251.07788788066222,250.6757219248258,250.3073836025568,249.9633528787548,249.63458202475886,249.31241514833488,248.9900893774403,248.66732226402252,248.34536471665217,248.02543547730912,247.70876056534686,247.39659389160448,247.09022290289334,246.79096743625308,246.5001538222134,246.21909466931487,245.94873731171504,245.68879310570188,245.43881155900235,245.19848635963194,244.96748912623272,244.74498966346854,244.5291896280841,244.3183385586082,244.1110126318444,243.90574985416268,243.6984854900488,243.47736247330303,243.23008348954295,242.95434847058027,242.68432788136047,242.46655752290232,242.35585353782074,242.392044037764,242.52504531208785,242.68435031205792,242.79823419536734,242.7946512138387,242.6016141254528,242.1628999813235,241.48923252087397,240.6058709098035,239.53995952176626,238.31757815134623,236.95787720895734,235.45054594441282,233.93109135182436,232.42088090743317,230.8967089399479,229.40581483063295,227.90800073600124,226.51339778193307,225.186156229729,224.00929705729183,222.962880075637,222.07533612214257,221.35903487387435,220.8555852549367,220.584838517674,220.573632581728,220.84888171962018,221.4282224655668,222.35368030097314
257.3328174899621,256.9937589723471,256.61337980244735,256.248208327949,255.87112334988362,255.48102036410066,255.07661713081757,254.6568232620043,254.22053741618714,253.7664932240543,253.2933944344692,252.8022556205,252.30419974281568,251.8129393661761,251.34157155329834,250.90222272537764,250.5026402180185,250.13631520730559,249.79380753474035,249.4661449682135,249.14467640400187,248.82261428376398,248.49970909519254,248.1773116232308,247.8567694616053,247.53943953542853,247.22668538913595,246.9198684674369,246.62034194040564,246.32946142297544,246.04859703990482,245.7788007224862,245.51973890824982,245.27071316256234,245.03101845396827,244.79990009886643,244.57629754480135,244.3587738333102,244.14597270159234,243.93665029339397,243.72933677845427,243.5200508517894,243.2972966545188,243.04921321538984,242.7737475449653,242.50440147227744,242.2867235618054,242.1780370445101,242.21622780271056,242.35454026584358,242.52153601474157,242.64442894415242,242.6507545293426,242.46881350081495,242.04264491137508,241.37928873832183,240.50912709749304,239.4562426356086,238.24636923115168,236.88085024863315,235.38514022865272,233.90477329916445,232.43480913089158,230.93408438221886,229.47107579358365,227.9210331646709,226.55180045689798,225.23156140796746,224.08663642019434,223.07192547723903,222.20266345226312,221.5058141127047,221.01751833476345,220.75858126597274,220.75513728458054,221.03349079454176,221.61583500203315,222.5357768936287
257.18606897908387,256.84005440564357,256.47066204239104,256.09686283316665,255.71138064173206,255.31271707266356,254.9012928355477,254.4763471952469,254.03681557449048,253.58118502684877,253.10783213695666,252.61747774144868,252.1210904532366,251.63221601673834,251.16362731808218,250.72699146296438,250.32963880731245,249.96498073222534,249.623671134094,249.29682525724124,248.97581159482115,248.6538286600217,248.33065804689454,248.00774222309994,247.6865467957676,247.36854701777236,247.05520360031744,246.74794141396742,246.4481403325567,246.15717964267967,245.87648295727604,245.6072050137439,245.3489839746232,245.10090002055392,244.86187677219465,244.63075401567647,244.40625953494614,244.18731953666054,243.97295811320623,243.76208433122642,243.55319074319033,243.34234794108727,243.11836920376385,242.86975532597597,242.59463446609476,242.32592309291311,242.10835623952056,242.00144137814428,242.04167374844104,242.18508292838897,242.35948679972827,242.4911891440823,242.50735098076933,242.33650051177275,241.9228477660191,241.2703214449377,240.4137472220776,239.37466585966703,238.1785722581776,236.81497441363882,235.3415427255573,233.90633712217505,232.47855212045755,231.00223474675832,229.5662640599637,227.94858070019342,226.59635498299613,225.28804996866282,224.16900458007424,223.1820183787326,222.33101773459308,221.65332044485123,221.180013449371,220.93275448630126,220.93700627633277,221.21848397741437,221.8032532466627,222.71756018701916
257.0373752729479,256.6846680736418,256.3242915453693,255.94245138559944,255.54918669009734,255.14274445837356,254.7250186631451,254.29555042905704,253.85329000048932,253.3964737847449,252.92315344551565,252.4337468263898,251.93904913874437,251.4524377070021,250.98638574248415,250.5521472835731,250.15668742453525,249.79336725522595,249.45294797086987,249.12664341519843,248.80585553105374,248.48377900084196,248.1602246684115,247.83671874148962,247.5148343746658,247.19615305629037,246.88222071907964,246.57451555403003,246.27443778568062,245.98338498100853,245.70283025791014,245.4340292033243,245.17660741248622,244.92944913260598,244.69113319168676,244.46011432613167,244.23492678874445,244.01486107305445,243.79930803313212,243.58730408393356,243.37727620190947,243.16531683297097,242.94049859902702,242.69161335682605,242.41690810412194,242.14879192045709,241.93134961042438,241.8259702526939,241.86827700131852,242.0165753761399,242.19811551470266,242.3384324466663,242.36435395498012,242.20457875241405,241.8034017398507,241.16217367893884,240.31952667668523,239.29494044530162,238.11375845484858,236.75897296752453,235.31587437322457,233.92853578568,232.54296190368572,231.09208960654172,229.6826632266335,227.98911827754694,226.64661475474207,225.35433173326797,224.25593980396366,223.2931370750201,222.46037437887654,221.8015351423152,221.3430542704229,221.10734386871295,221.119225991906,221.40384665754587,221.99049536554506,222.8990615879369
256.8867768943624,256.5276354608868,256.1744052994321,255.7850915416949,255.38463849274436,254.9711683271024,254.5478301766032,254.11444004845188,253.66994232306985,253.21231950236805,252.73930122652595,252.25099423097774,251.7580025791708,251.27353403229827,250.80978585479232,250.37764337735445,249.98375580151455,249.6214618542173,249.28164233912196,248.95561996544146,248.6348430229599,248.31251180085277,247.9884645090267,247.66430340362987,247.34169909316986,247.0223276948944,246.7078089393537,246.3996646991695,246.09930947275163,245.80815393764453,245.52771677828866,245.2593523090638,245.0026883295031,244.75643749834754,244.5188595898206,244.2880444797009,244.06235046103782,243.84143277741128,243.62503570105193,243.41229889010754,243.20155760815058,242.9888976024687,242.7636033182975,242.51469084346488,242.24046732920024,241.9729071320989,241.75559772889324,241.65152738212907,241.69593268770598,241.84891968551275,242.03733500734927,242.1860765034141,242.22167683883612,242.0729518168265,241.68420002746493,241.05468847854237,240.22626085444458,239.21677764387292,238.05149904358876,236.71156917384022,235.30425610975246,233.96412225450297,232.6188905081307,231.1945785345447,229.81155689045363,228.04112083170955,226.7021331666502,225.42911652323608,224.3469803588946,223.40525986100383,222.5907087948578,221.95043947709777,221.5066244695826,221.28233510326118,221.3017828662216,221.58956422424427,222.17757952477,223.08031250317447
256.73431436613583,256.3689920519237,256.0211402926298,255.6249008579005,255.21783304743764,254.79805448472214,254.36976293891598,253.93302313844876,253.48675417111838,253.0286821843435,252.5562183463669,252.06915131086672,251.5778775543481,251.09543458795787,250.63376668329482,250.20343293445916,249.81081367007798,249.4492516071092,249.10975853290427,248.78377543132677,248.46280888080045,248.14007355468266,247.8154331180233,247.49055843475048,247.1672078461495,246.8471409774965,246.53204045507047,246.22346266093098,245.92283056674415,245.63156301226996,245.35122035489334,245.08325334879845,244.82730583333807,244.58194211740764,244.345127843972,244.11460792585285,243.88858170666785,243.66706898465029,243.45015435664786,243.2370580883403,243.02599941545236,242.81303032460903,242.58760183956417,242.33889132141715,242.06521101148303,241.79816790502812,241.58099464930373,241.47801648042054,241.52453593396612,241.68201793292337,241.87705812535253,242.0340389658349,242.07923301919854,241.94152329909815,241.56513582345684,240.9477088819654,240.13374514848397,239.13988870674106,237.99136524682245,236.6714862961361,235.30280887323886,234.00584949346774,232.69718996134714,231.3006311037427,229.94422864828437,228.10306329765936,226.76246361323507,225.51111416002024,224.44166451189912,223.5183650315864,222.721996392281,222.10001472120032,221.6707077185138,221.45771387999912,221.484663334201,221.7756220668177,222.36452389042708,223.26134433952427
256.5800282110764,256.2087733312974,255.8646335130125,255.46199689066393,255.048867351942,254.62346873710473,254.19085251307686,253.75130678406498,253.30370717352108,252.84552183529658,252.37384767141805,251.88814942171132,251.39860084410836,250.91806896931172,250.4582672562796,250.02946914503772,249.6378307620533,249.27672359181156,248.9373008462708,248.61113033621075,248.28978791483598,247.9665107569599,247.6411860446845,247.3155460600815,246.9914275284747,246.67066294800853,246.35498746016083,246.0459832508594,245.74507624063247,245.45368870456724,245.1734188242058,244.90581134036475,244.6505390316552,244.40603998941515,244.1700098315169,243.9398681140563,243.713671680476,243.4918040296908,243.27467723960194,243.06157101722368,242.85056607735348,242.63765507442002,242.41241264081597,242.1641183262077,241.89103802112353,241.62447341643434,241.40743442603247,241.30534126153836,241.3539818664621,241.51577219478796,241.71719771639727,241.88223748543817,241.9369358829286,241.81019679331675,241.44610232242167,240.84107792742503,240.04177495193167,239.06398488526636,237.93292828697406,236.6374475979622,235.30765360178165,234.046470467398,232.76871229088954,231.4011768871114,230.07196209698643,228.1734206103746,226.8271594890109,225.59903446507354,224.53953053000922,223.63243088167027,222.85421258089045,222.25024214662406,221.8352876888798,221.63346588898023,221.6678538307654,221.96200557457396,222.55134662860607,223.44218850377888
