p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.009172529357839137, 0.000320574365264834
, 1, 0.00014783422816417574, 4.67554820899414e-7
c, 0, 0.0008995569116918765, 2.376220100408307e-6
, 1, 6.596455934415776e-5, 1.0460981227990241e-7
p, 0, 0.3124583288478569, 0.3743458027724906
, 1, 0.0032323797401085604, 0.00033760336774544067
, 2, 0.0013690390373417758, 0.00015915855581109733
, 3, 0.0007220350409591994, 9.238254559508057e-5
c, 0, 0.09999311725055096, 0.0737298792759559
, 1, 0.0010345699762134202, 3.973449975223069e-5
p, 0, 0.12380296870759847, 0.07279032807164623
, 1, 0.002277639095195467, 0.00013164776470535382
, 2, 0.0006301878797538144, 2.3228469938773678e-5
c, 0, 0.028366551366233974, 0.002715651495446277
, 1, 0.0007077247045503423, 1.1722179392015822e-5
p, 0, 110.81578467810314, 24684.801031666153
, 1, 1.9005731802463628, 25.144400615326433
, 2, 0.016296390102596543, 0.003285661249410719
, 3, 0.001681805617711364, 3.766110073352767e-5
c, 0, 0.7724866852494652, 1.7995350488487931
, 1, 0.005657142367320896, 0.0005029719080540735
, 2, 0.000746320163563024, 1.380779719330325e-5
p, 0, 0.7151592022247433, 3.192337241221134
, 1, 0.01151221077308831, 0.005227589357011729
, 2, 0.00416446030523088, 0.00044077883095034446
, 3, 0.0008305964470828276, 0.0001676420032429769
, 4, 0.0005151283153586213, 1.3202819284064771e-5
c, 0, 0.08033113893348307, 0.030721641410260372
, 1, 0.0008442570031661572, 1.101798022354359e-5
p, 0, 9.198139836438292, 166.04488739932293
, 1, 0.10738298134241434, 0.1027908378274721
, 2, 0.014359874322977834, 0.005843865045898114
, 3, 0.00744980345970873, 0.002954298722297295
, 4, 0.003346319967031588, 0.00041516202358424296
, 5, 0.0020625784689203386, 0.00019425005402572062
, 6, 0.0009248970734167603, 3.4941258075275685e-5
c, 0, 0.03647373051123319, 0.008803687317357901
, 1, 0.001004776907045707, 2.2653505310869124e-5
p, 0, 1.3179732588260145, 5.223312954691522
, 1, 0.017877877619306006, 0.003975027444162286
, 2, 0.001532468494347865, 3.2894760780295085e-5
c, 0, 0.017762634563793244, 0.0015877598029394088
, 1, 0.0006361695476624438, 2.278888777259637e-5
p, 0, 0.3461566295995585, 0.3016645119329855
, 1, 0.0046101908070081, 0.00017982379730209445
, 2, 0.00027117053970629934, 2.1191718704116756e-6
c, 0, 0.008545823293222525, 0.0005506034790243154
, 1, 0.00017822716492331064, 7.381201507186197e-7
p, 0, 0.28620605268123156, 0.13410254572986838
, 1, 0.004100520122159203, 7.745824640166774e-5
c, 0, 0.008907462090360082, 0.0006770193920094897
, 1, 0.00020033841662097352, 9.334221273683438e-7
p, 0, 0.2297818328210504, 0.09352965570707183
, 1, 0.0033858426589683274, 8.087294765764879e-5
c, 0, 0.008409973214300918, 0.0007643435558606695
, 1, 0.0007508049307143158, 1.6330274851761533e-5
p, 0, 0.19840389273158945, 0.08195047790037965
, 1, 0.0024441022601961295, 6.474624355427266e-5
c, 0, 0.014887786952960684, 0.0008443842085315402
, 1, 0.00022589795388279797, 1.2529640414482871e-6
p, 0, 0.09421721791016702, 0.03322305469061656
, 1, 0.0013870795478347195, 2.819885320034359e-5
c, 0, 0.02147586700801896, 0.0015703760638700773
, 1, 0.0006242743471728531, 1.0011473018470758e-5
p, 0, 0.2848127188196438, 0.0899367381185022
, 1, 0.0074121071354356464, 0.0006043877744216179
, 2, 0.0009998348421036858, 4.662097979235727e-5
c, 0, 0.038449267752759295, 0.005517894169793957
, 1, 0.0005794236574282591, 7.712481723219831e-6
