-2.527924113068707,-2.3349438290304505,-2.140858918321399,-1.9445647542707718,-1.746061336878384,-1.5365822106027736,-1.2976675782639688,-1.0785747741839486,-0.9393077814447963,-0.8792193569540672,-0.8881114633348091,-0.9477340575834461,-1.0373080938404513,-1.1385951786148496,-1.2372428482117073,-1.322208751568425,-1.3871261271595756,-1.4301591969182255,-1.4512207574304625,-1.4485080020968866,-1.4211033937902044,-1.3716768876883947,-1.307822705981593,-1.2386858444517514,-1.172095780382378,-1.113922017227722,-1.066570473407836,-1.0260036666597898,-0.9985132169190365,-0.9856916662707391,-0.9785194858685315,-0.9776464534120919,-0.9835012784428727,-0.9962591723154048,-1.0171241083073426,-1.0465521677960794,-1.0831224680764606,-1.1319257044342166,-1.1962160076186095,-1.2731186109609993,-1.3626335144611943,-1.4584545680402954
-2.5419705413939653,-2.330513423261081,-2.120916967523229,-1.9150418365754405,-1.7128880304174885,-1.5068523224409915,-1.2806584815003532,-1.0776932662550962,-0.9511554351585687,-0.8998505526655975,-0.9131439721441978,-0.9732086659950454,-1.0602330848457484,-1.1571339065028354,-1.2504851878882306,-1.3298727781942574,-1.3893689096072137,-1.4276001547124224,-1.4447194686855198,-1.4391439733381333,-1.4101598535447124,-1.3605338613913602,-1.2976709776457938,-1.2304421379414805,-1.1663791920432516,-1.1109866917436193,-1.0664724771436482,-1.0295114247070671,-1.0044576487829886,-0.9921678534989837,-0.985421730674247,-0.9844022980216778,-0.9893477558216972,-1.0005973024642074,-1.019471050984336,-1.0468947383407325,-1.0826510146190458,-1.131467977632866,-1.1957829783452212,-1.2730564071027004,-1.3632882639051758,-1.4599993347301279
-2.551751393268404,-2.323865464991542,-2.1005604442476624,-1.8864172385697344,-1.6814358479576157,-1.4791223319741817,-1.2651752502026739,-1.0775327653329327,-0.9630678625393472,-0.9200033556098788,-0.937335131935555,-0.997665471439106,-1.0821208043911383,-1.174733436484516,-1.2629680532855332,-1.3370062682768804,-1.3913293777611102,-1.4249959107444994,-1.4383902826230042,-1.4301384478255983,-1.3997132511435808,-1.3499651202353675,-1.2881141146971657,-1.222762811087037,-1.161150134864812,-1.1084269383312346,-1.0666091008115757,-1.0330125102554604,-1.0102507941018075,-0.9985135085693315,-0.9921921561441991,-0.9910507669882804,-0.9951542169116934,-1.004983397540201,-1.0219653930084007,-1.0474698644778613,-1.0823850981110894,-1.1311263810713896,-1.1953972386202807,-1.272951651535692,-1.3637896198174673,-1.4612693657824423
-2.5574465088207177,-2.315108268411933,-2.0798339497719383,-1.8586874746695798,-1.6516688431047015,-1.453340074033349,-1.251175093249131,-1.0780708272926347,-0.9750369538741239,-0.9396825595378004,-0.9606991488923597,-1.02112414879889,-1.102992912516342,-1.1914145942714356,-1.2747092887271947,-1.343622684668901,-1.393015992475199,-1.4223500348109326,-1.4322320151576236,-1.42148579916946,-1.3897542697720695,-1.3399588066622101,-1.2791388415790692,-1.21563429579777,-1.1563959493195313,-1.106232091928561,-1.066972706668821,-1.036506420657176,-1.0158953181615402,-1.0047279544531733,-0.9988283586067581,-0.9975872863379749,-1.0009127006173344,-1.009405873394698,-1.0245919858805763,-1.048259615297269,-1.0823083385619867,-1.1308880401317651,-1.1950479675724424,-1.2727959977729881,-1.364132130733239,-1.4622623150733531
-2.5592357281799565,-2.3043501477125545,-2.058782085373423,-1.8318490592908745,-1.623551069464753,-1.4294533834494842,-1.2386152195178255,-1.0792850080093075,-0.9870545994498485,-0.9588929582005221,-0.98325022919812,-1.0436043729576312,-1.1228710692611372,-1.2071982055750397,-1.2857267385366526,-1.3497354902229262,-1.3944372146035136,-1.4196660967082124,-1.426243482204157,-1.4131804009799112,-1.3802735926153105,-1.3305030631137527,-1.270731882734907,-1.2090430239829146,-1.1521039758799247,-1.1043914874736487,-1.0675556569725586,-1.0399926532643207,-1.0213938862482763,-1.0108105141219568,-1.0053279343902517,-1.0040072820969073,-1.0066152458431077,-1.0138531458789544,-1.027335681101917,-1.0492460598888727,-1.0824043559813177,-1.130740080196098,-1.1947243443304103,-1.2725810993275317,-1.3643103451873486,-1.4629758364785275
-2.557298891474872,-2.291699417083535,-2.037449452329355,-1.805898506849502,-1.5970465806437772,-1.4074100950536632,-1.227452837886844,-1.0811528633581133,-0.9991126895535984,-0.9776393453490755,-1.0050025790363577,-1.0651258187985206,-1.1417769346652307,-1.2221050961068727,-1.296038247037501,-1.3553581477915628,-1.3956015049999309,-1.4169476662328435,-1.4204234996773977,-1.4052166268671442,-1.371261902858464,-1.3215860320318313,-1.2628799626080678,-1.2029754275517206,-1.1482615550186068,-1.10289445990459,-1.068350313979849,-1.0434707054290726,-1.026749163648148,-1.01676051054703,-1.0116884798230785,-1.0103061802911384,-1.0122538914934296,-1.0183136308442684,-1.0301813301734342,-1.0504112673425041,-1.082656770378648,-1.1306696266464726,-1.1944155480227607,-1.2722986097122373,-1.3643188117147744,-1.4634075838738596
-2.5518158388341874,-2.2772643907150467,-2.015880651917044,-1.7808323317613457,-1.5721194302477386,-1.387158043676905,-1.2176451572344007,-1.0836519492141719,-1.0112031144722096,-0.9959265147344354,-1.0259704045905949,-1.0857081612048205,-1.1597321687683717,-1.2361560915784082,-1.3056616585532481,-1.3605041202274748,-1.3965173245184843,-1.4141983131812736,-1.4147708834920536,-1.397588850441366,-1.3627098836867617,-1.3131958558582824,-1.2555698056419544,-1.19741793841348,-1.1448560272080215,-1.1017303441593782,-1.0693490399478662,-1.0469400745035387,-1.031963815647174,-1.0225772666998125,-1.0179075912335804,-1.016479406946857,-1.0178206764728301,-1.02277574414191,-1.0331137845962317,-1.0517373067480236,-1.0830492017634867,-1.1306638048650086,-1.1941107577781835,-1.2719401824400762,-1.364152078850509,-1.4635552111352226
-2.5429664103869527,-2.2611533827973602,-1.9941202854137998,-1.7566470484423036,-1.5487336718827152,-1.3686450641503,-1.2091493864385257,-1.086759821452631,-1.0233177644927594,-1.0137592601076761,-1.0461679120443819,-1.105371075059736,-1.1767584316102244,-1.2493720177011483,-1.3146148174074455,-1.3651868703832548,-1.3971931340130794,-1.41142160735005,-1.4092844495629464,-1.3902914453127408,-1.3546082182853496,-1.3053206770349277,-1.2487881362799556,-1.192356988477428,-1.1418747329207406,-1.1008884751761343,-1.0705441971337422,-1.0504002578398968,-1.037040507531458,-1.0282601055516807,-1.0239828649501135,-1.0225223880901666,-1.0233076396857683,-1.0272279016231138,-1.036117895871321,-1.0532062471953196,-1.0835652701451721,-1.1307097402335415,-1.1937991527253047,-1.2714974710240412,-1.3638046951296445,-1.4634163721386741
-2.530930446261877,-2.243474707520619,-1.9722129540969178,-1.733339171308316,-1.5268533591546003,-1.351818991304782,-1.2019227343774332,-1.0904540359486106,-1.0354485299022116,-1.0311423752198436,-1.0656093075811839,-1.1241342352465722,-1.1928773832306092,-1.2617737001865663,-1.3229155679235873,-1.3694198611115098,-1.3976373943377212,-1.4086211185356348,-1.4039630138047698,-1.3833187850914328,-1.3469475898394307,-1.2979486380036178,-1.2425216789654598,-1.1877790096528855,-1.1393050126292792,-1.100358187892823,-1.071928147794594,-1.0538507527903107,-1.0419819045871321,-1.0338083500740254,-1.0299118973010195,-1.0284305497471635,-1.028706820036696,-1.0316585191392207,-1.0391785154997706,-1.0548001577742525,-1.0841885955335968,-1.1307945581345038,-1.1934699119927785,-1.2709621289769828,-1.363271209086932,-1.4629887207597676
-2.5158877865878253,-2.2243366790750514,-1.950203259243679,-1.710905214775181,-1.5064425456693584,-1.3366276599714126,-1.19592240992921,-1.0947121485772584,-1.0475873009875585,-1.0480806538219696,-1.0843087973845087,-1.1420173166484915,-1.208110683669247,-1.273381964746207,-1.330581754425225,-1.3732165552648468,-1.397858566346315,-1.4058004165345181,-1.3988053921323313,-1.376665243387663,-1.3397186815341797,-1.2910678812061747,-1.2367571581418417,-1.1836704338490591,-1.1371342068061523,-1.100128817247608,-1.0734932541876248,-1.0572910567068732,-1.0467906721002578,-1.03922132323828,-1.035692284614683,-1.0341993179439726,-1.0340102564300935,-1.0360560125414793,-1.0422804949826059,-1.0565011075746824,-1.0849027979379002,-1.130905383949596,-1.1931122147092736,-1.2703258098119719,-1.362546169257584,-1.4622699108746389
