p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 5.832270573165282e-6, 5.7342460743787524e-11
, 1, 3.2641417713895036e-8, 1.1452475713111796e-14
c, 0, 2.3763491893329088e-8, 6.091136144963664e-15
, 1, 1.2032286342580652e-8, 2.993087613731689e-15
p, 0, 0.21553403457641612, 0.21199633933555787
, 1, 0.005595457756807793, 0.00021296235869229104
, 2, 5.652582623700692e-5, 6.383754598150584e-8
c, 0, 0.03499731692746513, 0.00471973208784708
, 1, 0.0001886506300670069, 5.252063473083754e-7
p, 0, 0.3966551232795216, 0.6512947494207522
, 1, 0.0064939826374096074, 0.0008194680993373711
, 2, 0.0019392448148129173, 0.0005000848003767684
, 3, 0.0009429385561994918, 0.00017379921719280425
, 4, 0.0005412332600638911, 7.154873045996061e-5
c, 0, 0.18361830108429347, 0.15528699993671988
, 1, 0.0021032075972917843, 8.29774425190639e-5
p, 0, 0.5605586433169147, 0.5478763223900451
, 1, 0.01000175426128119, 0.0008305829389926627
, 2, 0.0015449739502349782, 0.00041795946190469627
, 3, 0.0007174444602449262, 0.00011092801477480981
, 4, 0.00040943569074133006, 4.9934602964449014e-5
c, 0, 0.09854091041879748, 0.03898120686066898
, 1, 0.001618308030418804, 2.2396894257198606e-5
p, 0, 0.47740912682090236, 1.0050601853916845
, 1, 0.013348746697781218, 0.00367998596518454
, 2, 0.003545319499015022, 0.0020409755636675757
, 3, 0.0018250502010702092, 0.0006848443783250253
, 4, 0.001085841468481529, 0.0003026737978789999
, 5, 0.0007551020239299675, 9.69760361591827e-5
c, 0, 0.0729300178121735, 0.02095959710263672
