77.70695625925228,78.24051706498318,78.62550371116069,78.89581487885633,79.05061565635043,79.10630852282787,79.07721787646273,78.98104244242347,78.82490506307029,78.62431731490521,78.39157211889393,78.13150292372595,78.02781882711041,77.8046819919761,77.59478220240628,77.40861020317395,77.25727120981219,77.15051109380292,77.10662708034863,77.11657524675061,77.20932977604103,77.39530540626974,77.66715508057841,77.90280095435708,78.27501575917815,78.59239455141487,78.83392907902098,79.00055955588131,79.09359231943384,79.09380475649996,78.96814138290677,78.66702919176322,78.1688204056578,77.45653802324874,76.81568680011307,76.2089813466594,75.71290438960345,75.34353417645706,75.1086346321339,75.01151981604924,75.05318057906528,75.22790059040142,75.41614337464276,75.87594158093017,76.35196560208335,76.76770224594038,76.86603516390261,76.96230843592011
77.80809875885919,78.32333907329537,78.69364159132748,78.94892501317415,79.09122903610663,79.13640050613712,79.09855229442826,78.99445871986484,78.83234654340382,78.62719291011742,78.3913932064657,78.13136376283936,77.9883500710871,77.75896179776677,77.545755521618,77.35997223120978,77.21335881574127,77.1170791805581,77.0881382720435,77.12433473666512,77.24537504458243,77.45550898328082,77.74127974231095,77.99194407857553,78.32808174906135,78.6024451000557,78.79964423026232,78.92411889758647,78.97909555533245,78.94755967756664,78.79830997489985,78.48625585117065,77.99030930604646,77.30021020195667,76.66029168185446,76.06988439759421,75.60114257021476,75.26758084057481,75.0720205246167,75.01529383788814,75.09410465254251,75.29708269258607,75.5260820932125,75.96123163169845,76.40182955744706,76.7785679826323,76.88743938091733,76.95295963548693
77.90404288098104,78.40093544157195,78.75657838268565,78.99718436459762,79.12741282486195,79.16256791116481,79.11653696755006,79.00521092668949,78.8378070482931,78.62878078275045,78.39059520309162,78.1311025180472,77.95344727502142,77.71913489655962,77.50372919661683,77.31912842191392,77.17764954614233,77.09168183544638,77.077043950755,77.13727892168063,77.28379039726832,77.5150499295762,77.8117964168536,78.0737043588004,78.37495221406607,78.60810061817511,78.76305237815164,78.84749166529481,78.86642334335298,78.8049357365261,78.63364442545806,78.31173775905427,77.81879614923677,77.1508250729833,76.51466974834004,75.94202335875744,75.50081087585099,75.20203018925949,75.04388301008126,75.02473433293127,75.13726543710118,75.36494827812194,75.62877255994974,76.03965083181458,76.44589616555884,76.78503764960921,76.90084307506214,76.93671100895422
77.9948793054823,78.47340885993579,78.81442534951152,79.0407013263104,79.15926892927726,79.18490224133976,79.13124960245504,79.01335846832795,78.84132663599483,78.62910030532605,78.38917654686267,78.13070084256519,77.92289312697784,77.68492622635898,77.4683754894136,77.28570670149969,77.14973704424521,77.07389670014916,77.07291822183608,77.15504906582676,77.3243115424075,77.57377611492292,77.87868280277019,78.14824553927569,78.4157747838162,78.60947655710697,78.72422809477331,78.77070929607598,78.75556527139766,78.66588405257839,78.47406059101984,78.14336299393047,77.65414334920557,77.00823304945047,76.3785229631292,75.82499686498251,75.41144924168321,75.14641060684008,75.02377791976785,75.03947074942101,75.1824076514093,75.43138277716754,75.72436798893439,76.1113560725723,76.48430921235088,76.78723391042797,76.90656864005918,76.91388339671258
78.08069871222732,78.54086201850974,78.86729375608152,79.07958429149606,79.18689925601338,79.20349500009071,79.14276790576993,79.01896075021085,78.84294536476565,78.62817085036595,78.3871356758698,78.13014038960915,77.89647031502093,77.65606072516927,77.43936666201934,77.25933499618047,77.12921495327966,77.06330141634785,77.07533519063972,77.17728643313313,77.36667418830886,77.6315354090881,77.94191659862452,78.2157313642454,78.45069708793574,78.60668836818513,78.6832459522117,78.69380322699956,78.64651092736865,78.53035574492336,78.31947432802376,77.9810196343158,77.49621331992965,76.87228454447991,76.25155328978131,75.71840355110282,75.33259760288261,75.1002504776455,75.01126108491671,75.05913253559986,75.2292760141349,75.49627161988148,75.81302159424636,76.1765042452654,76.51721248375534,76.78527942864551,76.90493846963054,76.88479763915262
78.16159178108039,78.60339760741664,78.91529486667207,79.11394165333837,79.21040571173113,79.21843769084647,79.15116958412152,79.02207717776867,78.84270329286234,78.6260117903919,78.38447102820402,78.12940281239496,77.87396152721514,77.63226333099477,77.41637497644491,77.23964123216959,77.11567691647552,77.05947362572388,77.08386896251884,77.20363228762933,77.41061404328124,77.68817568183884,78.00147550298041,78.27632557795359,78.47986675604855,78.59985150274352,78.64018052255113,78.61680489513513,78.53924989916814,78.39830193276089,78.16980149290826,77.82459575872662,77.34486847538578,76.74282997119343,76.13346269185575,75.62184205195184,75.2637958946202,75.06307818600477,75.00588833676802,75.08334913971017,75.27761524394595,75.55950023642227,75.89488658996554,76.23525224118758,76.54474976570444,76.77929686781864,76.89627495749838,76.84977457666494
78.23764919190589,78.66111831677925,78.95853994555955,79.14388180502088,79.22989020309124,79.22982181703591,79.15653234413655,79.02276715643191,78.84064047854154,78.62264249792563,78.38118104195634,78.12846976413843,77.855149451625,77.6132589818399,77.39907269470129,77.22625333568028,77.10871657706254,77.06199096995859,77.0980936428264,77.23372789334499,77.45586681563348,77.7435448029422,78.0573372144017,78.33019192464431,78.50343141777853,78.58908141211607,78.59510637787592,78.53974573755221,78.43377177469826,78.26967373529088,78.02495794211184,77.67397944567932,77.19997122955071,76.61971974271275,76.0239531329119,75.53491100236305,75.20458405206713,75.03442211624679,75.00721550656215,75.11175000999441,75.3271700595105,75.62095405694843,75.97011619017174,76.2877569516325,76.56706484413024,76.76940889150423,76.88090049738481,76.80913504964018
78.30896162456817,78.71412683672045,78.99714025702039,79.16951313972733,79.24545463675462,79.23773888208775,79.15893389244182,79.02109009163118,78.83679698006004,78.61808234548883,78.3772641552177,78.12732289805535,77.83981677631499,77.598772615709,77.3871320787994,77.21879923292599,77.10792757827058,77.07043109073336,77.11758333691537,77.26721451430976,77.5021682136744,77.79749064216527,78.10947943145217,78.37749414856157,78.52153870274964,78.57449354763666,78.54809809027041,78.4626571913204,78.33006614186128,78.14442227171328,77.884859532073,77.52905877369041,77.06138399640128,76.50280427215966,75.92272657650913,75.45720903716982,75.15450201039457,75.01381065270053,75.01479842553921,75.143964594695,75.37768517949648,75.68051851161854,76.03886360894487,76.33417526789397,76.58430150496497,76.75573816325915,76.85913748301192,76.76319989846887
78.37561975893162,78.7625258573631,79.03120706533095,79.19094405064128,79.25720091938209,79.24228038943077,79.15845193566413,79.01710538879705,78.8312128556745,78.61235070560332,78.37271880607908,78.12594386736157,77.82774618934961,77.58852917060645,77.38022539075018,77.21690685012004,77.11290356332937,77.08437162972965,77.14191215013868,77.30373341455318,77.54925394571285,77.84986106927514,78.15787985269563,78.41839599394935,78.5343362405858,78.55620336063915,78.49923023181901,78.38557069350937,78.2281225885593,78.02249866122801,77.7494221192302,77.38972182127635,76.92896918991427,76.39193397265599,75.8294849862068,75.38833479120561,75.1130897047735,75.00077217969495,75.02819292493952,75.17962234205439,75.42890532257196,75.73807903059115,76.10128206036484,76.37466408126573,76.59660353414078,76.73840734664032,76.83130830810184,76.71228996354166
78.43771427486057,78.80641806883004,79.0608516347676,79.20828293094638,79.26523095763442,79.2435378424938,79.15516418043026,79.01087245336004,78.8239281636416,78.6054669507908,78.36754343263149,78.12431432527285,77.81872037879337,77.58225358453657,77.37802489256458,77.22020411347572,77.12323817546879,77.1033902286288,77.17065418784928,77.34292585810492,77.59685972005765,77.90050395403891,78.20251617669597,78.45306120505174,78.54197166091092,78.53432630245743,78.44857737460602,78.30851768118858,78.1279307026946,77.90385402303497,77.61856156002199,77.25585666695352,76.8025892240665,76.28695925732349,75.74393032556432,75.32788689930389,75.07988707037511,74.994835081559,75.04695483600331,75.21835270031497,75.48057520740494,75.7935210440248,76.15752475851153,76.40938028304146,76.60411471758985,76.71753910520452,76.79773536637674,76.65672608524915
