53.539086289112724,53.4715136480217,53.37293263528172,53.355506736564806,53.37511130693949,53.42752369702625,53.508794396816135,53.615104291450564,53.74297110114407,53.88887846199844,54.049551735889146,54.19852984816621,54.354151579723926,54.56347335798874,54.76840399891828,54.96994436767585,55.15657132977162,55.340682867136685,55.509119263228534,55.65846007861858
53.609953208586944,53.53942390055745,53.48310270405022,53.477979684331224,53.50615241436119,53.56416425086272,53.648732620358665,53.75660499789239,53.8846270213221,54.02956210747304,54.188228823622254,54.34600675990216,54.509119598724986,54.7039829853116,54.89553660515753,55.08360677221887,55.25951067093185,55.430780657843485,55.58764356719193,55.72692448483648
53.68200922547365,53.61403679332566,53.59303069454733,53.59994528535185,53.63658659531079,53.70018197942673,53.788048485181314,53.897446127793465,54.02553830805712,54.16936185945397,54.325858602301835,54.48981815959849,54.658013425354476,54.84004278544855,55.019704038854385,55.19581383060739,55.36218342630975,55.522120372534495,55.66882342485615,55.79935220783477
53.75511468407114,53.69453897207343,53.702509498395415,53.72115748322947,53.76613503257633,53.8352764008353,53.92643450849247,54.03733048701857,54.165434296866565,54.30804873005315,54.46226466208284,54.63006302574538,54.80119325521151,54.97194854036899,55.14114463783946,55.30674465975637,55.46472474534372,55.61477562602472,55.75267384966721,55.875702671083964
53.82912992867763,53.78011708254786,53.81133200721675,53.84137022156686,53.89451890894586,53.96914703320549,54.063583207500486,54.17596088143252,54.30404432326786,54.44539373138254,54.597270593120214,54.766840336833,54.93901928389531,55.099996032042206,55.26009673994347,55.4165783765807,55.5672697774722,55.708820033129186,55.839209855071154,55.95593529805451
53.903915303591404,53.86995777049608,53.91929111263369,53.96033744396679,54.02145940720743,54.101493394654334,54.19918709941374,54.313040116900105,54.441097722778444,54.58116787555402,54.73069998556895,54.90024907135146,55.07185170700507,55.22448104243753,55.376798682997055,55.52549409799537,55.66995367213354,55.8043272086629,55.92844645451402,56.040009512216926
53.979331153110685,53.96324768166519,54.02617970626855,54.07781309403206,54.146677710149056,54.23201500329887,54.33293870144059,54.448270999286144,54.57632383091579,54.715142174679556,54.86237642958401,55.03038820779094,55.20005072013998,55.3456993535243,55.49148880483088,55.63367094091529,55.77291157876614,55.901370767440916,56.02039866144182,56.12788473704164
54.055237821533794,54.059173461802295,54.13179067974368,54.19355111536542,54.26989500055883,54.36041137725615,54.464530530789396,54.5813563344554,54.7094519831973,54.847087640871045,54.99212351532033,55.15735672464162,55.32397651889923,55.46394674727185,55.60440544327559,55.74128802225536,55.87627864680841,56.000024324278236,56.115081489300636,56.21952039599916
54.13149565315892,54.15692175665452,54.235916924681355,54.30730545156968,54.39083246122476,54.48638203464321,54.59365510466853,54.71199892827272,54.840211515140446,54.97677528624047,55.11976483293291,55.2812536003936,55.443989298882016,55.57951900564953,55.71578693616187,55.84852445893058,55.98019002569876,56.1003614939899,56.212509951536475,56.314875912559934
54.20796499228436,54.25567921196897,54.33835133270395,54.418830046247606,54.5092112749349,54.60962649357709,54.720004940286366,54.83990158660286,54.968331762262665,55.10397612289971,55.24512397257671,55.402177813537094,55.56044925568749,55.69271191062661,55.82587162132039,55.95555936785582,56.08478086487554,56.202455891390926,56.312699061595374,56.41391071019446
