-0.43902819817681404,-0.46667053964772265,-0.49519622672792707,-0.5254886050266805,-0.5575476745437413,-0.591833268203473,-0.6261441575648519,-0.6704144203947919,-0.7158338805846682,-0.7510450810078879,-0.7856640186533212,-0.8185080801008411,-0.8282734884550962,-0.838937626222318,-0.8510309760391976,-0.8469226170938953,-0.845291885016195,-0.8389346202195469,-0.8283363311460192,-0.8134970177954131,-0.7965371923062605
-0.4519016810318277,-0.4791672184299074,-0.5072535583919233,-0.536981503481897,-0.5683510536995868,-0.6018983762680676,-0.6359188171045815,-0.6776558859157547,-0.7202275825613356,-0.7545925743854411,-0.7874224486961054,-0.8171655001065545,-0.8269414365995402,-0.8345925528065692,-0.8404341855606106,-0.8312406845300728,-0.8214225915252911,-0.8054688133092895,-0.7837410201210275,-0.7562392119603487,-0.7258503963134899
-0.46456914259734106,-0.4912482845370363,-0.51869934554297,-0.5476942446813808,-0.5782329819520271,-0.6109195192964307,-0.6445035539784669,-0.6838110020889303,-0.7236656563459007,-0.7570931123754576,-0.7881275852454905,-0.8148951321011566,-0.8245086315503443,-0.829307871402662,-0.8294187308239316,-0.8156015520561937,-0.7984560538422585,-0.7739883445385516,-0.7424400117903076,-0.7038110555973134,-0.6616417876819582
-0.47701779012288625,-0.5029128228117798,-0.5295439105762654,-0.5576471084918921,-0.587222416558447,-0.6189334083749429,-0.6519435249266508,-0.6889224764714754,-0.7261874554320684,-0.7585929143011185,-0.7878298606539431,-0.8117469270238757,-0.821037440228622,-0.8231446187980964,-0.8180294595921112,-0.8000354318191967,-0.7763891681267552,-0.7444456495557574,-0.7043303164604282,-0.6560431688405686,-0.6036701139584295
-0.4892348308583223,-0.5141599180969934,-0.5397975758871212,-0.5668603747802052,-0.5953483147760892,-0.6259767545897574,-0.6582838866891052,-0.6930330166205465,-0.727832333313529,-0.7591381994855908,-0.7865797072740861,-0.8077708358140541,-0.8165902295554588,-0.8161638317803153,-0.8063112196281281,-0.7845725359664044,-0.7552188305387801,-0.7167931640093457,-0.6693089444378444,-0.6127661718240915,-0.5516941226892271
-0.5012074720531956,-0.5249886552351626,-0.5494706638706077,-0.5753543234130234,-0.6026396338621964,-0.6320862690272406,-0.6635697960060156,-0.6961853300932574,-0.7286396434840015,-0.7587751872520414,-0.7844275574583577,-0.8030168094109911,-0.8112293664519399,-0.8084265471367047,-0.7943088586949614,-0.7692430766448553,-0.7349419372380339,-0.6909833235476697,-0.6372729060290538,-0.5738106846820017,-0.5054725614207598
-0.5129229209575641,-0.5353981190693275,-0.5585734969221505,-0.5831492342571352,-0.6091253310740541,-0.6372986627736168,-0.6678464096173968,-0.6984221244468358,-0.7286487394372188,-0.7575500969236373,-0.7814238435592813,-0.797534798753901,-0.805017217839179,-0.7999938016547077,-0.7820672245554761,-0.7540772660017154,-0.7155553843844729,-0.6669685638191964,-0.6081192115405116,-0.5390073275482905,-0.46476417769930833
-0.524368384820832,-0.5453873944419456,-0.5671163974368199,-0.590265387179258,-0.6148343636690754,-0.6416506469153092,-0.6711588842633489,-0.6997861072383955,-0.7278989746668287,-0.7555091478235454,-0.7776189979294514,-0.7913747547821259,-0.7980161506382757,-0.7909266321217814,-0.7696311649726653,-0.7391053161841654,-0.6970560681378828,-0.6447013204723078,-0.5817448712787865,-0.5081867205571342,-0.42932771907143774
-0.5355310708929437,-0.5549555661959005,-0.5751096878099418,-0.5967230620461663,-0.6197956889043468,-0.6451789325383999,-0.6735523766839435,-0.7003199860251499,-0.7264297026665929,-0.75269855927489,-0.7730634529213205,-0.7845866284349796,-0.7902885317703294,-0.7812860753253545,-0.7570455277094652,-0.724357439339272,-0.6794408846580922,-0.6241340291553712,-0.5580468955502624,-0.4811794838425669,-0.39892193308358515
-0.546398186423545,-0.5641017191738769,-0.5825636904367286,-0.6025425387246202,-0.6240382640373667,-0.6479202307293974,-0.6750720436192807,-0.700066468364156,-0.7242802769301591,-0.7491645506009235,-0.7678076408874546,-0.7772203706516905,-0.7818967281564113,-0.7711331680528417,-0.7443551605288548,-0.7098638476141588,-0.6627067301049152,-0.6052191255169106,-0.5369222946615793,-0.4578162375388217,-0.3733055672823582
-0.5569569386622675,-0.5728249382185453,-0.5894887277123786,-0.607744097081337,-0.6275910463252359,-0.6499112525744124,-0.6757630418094465,-0.6990682618126698,-0.7214900509512887,-0.7449533411247558,-0.761901994180306,-0.769325932371558,-0.7729031067176209,-0.7605289470916432,-0.7316049111937559,-0.6956547531561199,-0.6468505006382657,-0.5879090452051514,-0.5182680789190073,-0.4379276017796201,-0.35223736921358295
-0.5671945348590128,-0.5811243081727184,-0.5958951220321467,-0.6123480169830771,-0.6304829930253391,-0.6511887091598254,-0.6756705279944981,-0.6973680739278052,-0.7180983782236581,-0.7401111501695681,-0.7553969451524694,-0.7609532645338533,-0.7633700343750576,-0.749534449229273,-0.7188396274671334,-0.6817603681121511,-0.6318690924179577,-0.5721562238687028,-0.5019812586292574,-0.4213441966994367,-0.33547608642439286
-0.5770981822634553,-0.5889989138790526,-0.6017931957912452,-0.6163745782966004,-0.6327430613949332,-0.6517893115719033,-0.67483965891455,-0.6950086122667471,-0.7141446122409718,-0.734684197058499,-0.7483429261564254,-0.7521523180779184,-0.7533598780498494,-0.7382107112531173,-0.7061041571119233,-0.6682109046293903,-0.6177594016037204,-0.5579130971558328,-0.4879588440987277,-0.4078966424321919,-0.3227804664609266
