91.40982615487641,91.20445967081224,90.96473207709327,90.70159733610399,90.421025769448,90.12387149402952,89.81116762708332,89.57604273648809,89.1382081577121,88.82528583126472,88.42175116885305,88.00271299838455,87.56298395969962,87.1967434025219,86.77152092199141,86.34129732111295,85.91037508674246,85.48317496053389,85.06391647389593,84.65655090495765,84.26491204576686
91.28038843287567,91.06350468688316,90.81747197458161,90.5504825468166,90.26674412733719,89.96679991860306,89.65128597773467,89.39120659999135,88.97238186730584,88.64434808350242,88.24402405115387,87.82904322917408,87.39618734876247,87.01817990439665,86.59661969936779,86.17381267262354,85.75448200076713,85.34324598180412,84.94430476092072,84.56138006631261,84.19789900160201
91.14842091680475,90.92066806113931,90.6685937383024,90.39790970419482,90.11121403016918,89.80873596982211,89.49075115622075,89.20834892907934,88.80682902840557,88.46553936783836,88.0684782368282,87.65758949230543,87.23146859326408,86.84357701679336,86.4260393155759,86.01066830018169,85.6025320340159,85.20638929140185,84.82638271802891,84.46598361007891,84.12819967960871
91.0140285541294,90.77603777788023,90.51818331114335,90.24396485653025,89.9545174797631,89.64975458016644,89.32962670882833,89.02742620184793,88.64157803864009,88.28880908560161,87.89505911231743,87.48829281321618,87.06876855797572,86.67278641481171,86.25960404613002,85.85167271711981,85.45433327256329,85.072431094599,84.71001592777816,84.3702900551924,84.05583147310762
90.87731629231543,90.62970182140558,90.36632663599198,90.08873405211453,89.7967364779381,89.48993068211581,89.1679761818442,88.84839489639309,88.47665729563816,88.11410663812124,87.72371206406312,87.32109421734387,86.90802810766867,86.50565977355127,86.09713816654434,85.6966344367704,85.30969380248384,84.94119759666734,84.59506997272617,84.27422792058881,83.98081177541941
90.73838907882853,90.48174817601493,90.21310965573593,89.93230333923933,89.63795302651327,89.32933920814999,89.00586312155508,88.6712114908107,88.3120951970286,87.9413814267262,87.55438247850674,87.1559347301261,86.74918810711404,86.34204876811171,85.9384659523331,85.54536197246593,85.16842170985196,84.8125150028788,84.48141043543055,84.17772572520397,83.90315797986476
90.59735186113453,90.33226482600782,90.05861831326281,89.77475876619621,89.47824912730773,89.1680550907487,88.84335107424788,88.49583246319665,88.14792014044018,87.77058285274545,87.38701574208962,86.99275537700053,86.59218942108315,86.18180507359261,85.7834116790106,85.39766383753886,85.03032508074232,84.68620951850521,84.368902898449,84.08071198797367,83.82288747976439
90.4543095866991,90.18133975568392,89.90293855146025,89.61618638127682,89.31770678214059,89.00615326239175,88.68050358620933,88.32221429164686,87.98416052350171,87.60166031750805,87.22155724125334,86.8314971834047,86.43697291434717,86.0247803650936,85.63179962209102,85.2533485453217,84.8952120012293,84.5621073488184,84.25741294433915,83.98311522783368,83.74001766843888
90.30936720298808,90.02906094934278,89.7461563132158,89.45667223277282,89.15640799283106,88.84370865555881,88.51738420372624,88.15031345425727,87.82084474384196,87.43456322234303,87.0579523624393,86.67210117477615,86.2834794516774,85.87082631771435,85.48345405708857,85.11222460914688,84.76289055738748,84.44003469909032,84.1468061556587,83.88486396371982,83.65456593920901
90.16262965746719,89.87551639128404,89.58835754141712,89.29630236897577,88.99443476119818,88.68079620272974,88.35405647308535,87.98008642912376,87.65800119908978,87.26924096857934,86.89614649208897,86.51450837655253,86.131649897845,85.7197946065544,85.33819925951755,84.97410054234695,84.63316883529136,84.31981777459272,84.03694811496531,83.78588671456781,83.56654968539537
90.01420189760219,89.72079406580724,89.42962817895183,89.13516283817735,88.8318690890611,88.51749083638418,88.19058394057349,87.8114896943422,87.49565828687389,87.105642957546,86.73608501664378,86.35865981417143,85.9814251176212,85.57153690671343,85.1958595048922,84.8387848582543,84.50585492101547,84.20128278059755,83.92770440481661,83.68611199931351,83.47598630031871
89.86418887085885,89.56498195721198,89.27005416870746,88.97333968866914,88.66879297823893,88.353867489002,88.02703015247744,87.64447972800852,87.3338444048231,86.94371859057198,86.57771332254524,86.2044965130704,85.83274597577724,85.42590489329103,85.05625906872673,84.70608607020144,84.38075690063428,84.08425592237666,83.8189406077703,83.58546833689272,83.38289317729965
89.71269552470292,89.40816804979788,89.10972145357168,88.81091896874283,88.50528843055082,88.19000109306288,87.86345865508399,87.47901300821864,87.17258795056624,86.78341726898638,86.42097679623478,86.05195949868704,85.68555333708437,85.28275024138685,84.91922222653535,84.57581269152087,84.25768286022232,83.96856340520186,83.71052230638405,83.48388424624116,83.2872877096589
89.5598268066002,89.25044032786451,88.94871597643208,88.64798672669002,88.3414374478159,88.02596658104663,87.69993299467993,87.31504601306852,87.0119173217321,86.62468839411818,86.26582082415388,85.90098979645894,85.53978806631383,85.14192462610052,84.78457325383236,84.44777323554501,84.13644088585411,83.85403143434507,83.6023150832155,83.38128824629472,83.1891872907171
89.40568766401634,89.0918867757115,88.78712368017631,88.48462901080228,88.17732203185327,87.86183888543296,87.53651671755205,87.15253522065395,86.85186091594943,86.46748136729626,86.11219079274395,85.7515284318237,85.39539102823677,85.0032797225316,84.65213642613196,84.3217762156064,84.0168390636042,83.7404862150781,83.4941845208223,83.27760885598909,83.08860931379498
89.25038304441722,88.93259537763838,88.62503050769187,88.32093186937126,88.01302418448205,87.69769293870165,87.37327336998712,86.9914371090709,86.69244713084707,86.31174558984978,85.96003208844645,85.6035164302189,85.25230308762447,84.86666720577973,84.52173601894842,84.19763014503745,83.89868547954704,83.62775395267285,83.38599620176213,83.17277459426012,82.98557117221318
89.09401789526852,88.77265411794481,88.46252240186648,88.15698135068865,87.84862590752137,87.53360367333244,87.21026649827198,86.83170815641532,86.53370436405376,86.15743046310773,85.8092900977029,85.45689481708213,85.11046510924818,84.73193875094462,84.39319630779592,84.07514353717069,83.78178821975717,83.51566085240117,83.27761570859268,83.06671398004355,82.88009025929233
88.93669716403605,88.61215098093037,88.2996853055877,87.99286350304605,87.6842092027904,87.36964602180511,87.04755964869338,86.67330484078306,86.37566101319834,86.00448538839903,85.65991020695473,85.3116046178509,84.9698179578791,84.59894603312577,84.26634156818874,83.95412490533856,83.66595537030913,83.40403311953492,83.16890862387157,82.95935553227523,82.77218396835318
88.77852579818554,88.45117395089459,88.13660516174315,87.82866437473504,87.51985607210817,87.20589491659938,86.88521636753809,86.51618364027,86.21834547590957,85.85285976705269,85.51183780264337,85.16758685796293,84.83030249828839,84.46754072742289,84.14099607564111,83.83438276287353,83.55099501727739,83.29269695934596,83.05974053015652,82.85062776989096,82.6618696927164
88.61960874518272,88.28981101213714,87.97336791322041,87.66447001404728,87.35564851729389,87.04242529019501,86.72330020109297,86.36030103297209,86.06178614981629,85.7025030003978,85.36501827121029,85.02478256285576,84.69185959524737,84.33757450893553,84.01698410566729,83.71572562310811,83.43671524673648,83.18147857710616,82.94997701000511,82.74045921182646,82.5491648257026
88.46005095249343,88.1281501489576,87.81005950290712,87.50036646927438,87.19166854016665,86.87931207507182,86.56187469564475,86.20561349698525,85.90601143254723,85.55336448976334,85.21939699909694,84.88313275796695,84.55443011352727,84.20889905276337,83.89412993378147,83.59796199937475,83.32292414476092,83.07020417808735,82.8394836459751,82.62877837701754,82.43408676063257
