p/c, iter, r∞, r₂
p, 0, 2.762386017387691, 22.4302196478602
, 1, 0.0388652846368638, 0.014852008203091882
, 2, 0.007614353884522651, 0.009480653296168508
, 3, 0.004261776004054463, 0.0035215209676593144
, 4, 0.0025107207167370336, 0.0014860898006485016
, 5, 0.0016995171841534223, 0.0005730295464417244
, 6, 0.0009845710385855634, 0.00022942867896086938
, 7, 0.0006398379575880801, 9.774406194529e-5
c, 0, 0.04395439456517154, 0.013154375150898913
, 1, 0.0010138874855798916, 3.917783508085146e-5
p, 0, 0.47205903076542016, 0.48089859717685807
, 1, 0.008182486477695563, 0.00034440710000256566
, 2, 0.001181158905749468, 0.00013254107428497638
, 3, 0.0004298397705948598, 2.3771224005875545e-5
c, 0, 0.016823094090512525, 0.0017241239303650868
, 1, 0.0008154940243590121, 1.3985861038000139e-5
p, 0, 0.25891185926889193, 0.10293619976937954
, 1, 0.0039216747416710405, 9.678941388390393e-5
c, 0, 0.011615885255139203, 0.0008556640096065232
, 1, 0.0007192715717033746, 2.2772187836956775e-5
p, 0, 0.23205243241654963, 0.09799885302983181
, 1, 0.0034862750853531157, 6.460752931958083e-5
c, 0, 0.007628342759476667, 0.0005562416775102902
, 1, 0.0002622467833764564, 2.089623673689399e-6
p, 0, 0.1819686128558617, 0.07488481104552831
, 1, 0.0025906528405891627, 3.640354014313703e-5
c, 0, 0.008203341813501693, 0.0004073970298272332
, 1, 0.000314326832727911, 2.2860676791390762e-6
p, 0, 0.1405406489450068, 0.06159500088594329
, 1, 0.0024739672204903175, 4.5849576567819375e-5
c, 0, 0.009152562183121042, 0.0005595436593623203
, 1, 0.0005178972257890058, 8.56633556243777e-6
p, 0, 0.11690710115360596, 0.03414173745418548
, 1, 0.0015655682004502905, 5.016021856088186e-5
c, 0, 0.009930219605639536, 0.0006747342447184257
, 1, 0.0005083248109032326, 5.879713305999498e-6
p, 0, 0.12323102751656344, 0.030391392529704946
, 1, 0.0017170810356618178, 2.3789031435738807e-5
c, 0, 0.015107057994294827, 0.0010457753861524547
, 1, 0.0006525860777728037, 7.235668234625827e-6
p, 0, 0.1424009860521805, 0.06385563739970508
, 1, 0.0020043021068180218, 8.785903514684771e-5
c, 0, 0.009365967154549308, 0.0007667712608679903
, 1, 0.0006151461067216178, 9.538067388851178e-6
p, 0, 0.1413566465003173, 0.06741509531601463
, 1, 0.0017556022637030817, 6.444403436072635e-5
c, 0, 0.00796284948074987, 0.0006888579051337538
, 1, 0.0004401132771923664, 6.287166041474881e-6
p, 0, 0.1002119755183217, 0.043817262871765156
, 1, 0.0013305687930047698, 3.201999862021607e-5
c, 0, 0.009333523372514245, 0.0008166265364022888
, 1, 0.0002846898977546631, 2.2427242776978937e-6
p, 0, 0.14528818256739554, 0.04994633850665575
, 1, 0.0020094169524818768, 6.575208273389495e-5
c, 0, 0.00805373883347117, 0.0006972722747750056
, 1, 0.0003994544469875043, 6.548550641066491e-6
p, 0, 0.1383467057218021, 0.04866359831218224
, 1, 0.0018476948585383064, 3.656791144054422e-5
c, 0, 0.007176187717059644, 0.0005656198047694382
, 1, 0.0003221830314453809, 3.823005566822429e-6
p, 0, 0.07896640777619222, 0.02790719895064381
, 1, 0.002096830560437926, 5.083700814671813e-5
c, 0, 0.011337009975533892, 0.0008497715303303432
, 1, 0.00036705295184734214, 3.8561026645928355e-6
p, 0, 0.2939534689112204, 0.14233515755616147
, 1, 0.005894168737098068, 0.00040624255597662776
, 2, 0.0011108293024553345, 6.837312007585554e-5
c, 0, 0.07285734031150787, 0.010600446095829157
, 1, 0.0012724067905315062, 1.5707202131893513e-5
p, 0, 1416.3668329377076, 4.0116437183543346e6
, 1, 21.276137389181695, 2530.7794356910094
, 2, 1.8254429933481422, 46.72139939570362
, 3, 0.4172779435666918, 7.891380561321515
, 4, 0.16507343067508684, 1.0820416428158417
, 5, 0.0535726927727685, 0.16029255289588795
, 6, 0.02436173096567554, 0.023334644757075515
, 7, 0.00783106627267889, 0.0033821105843576988
, 8, 0.003457827622997487, 0.000489060190180643
, 9, 0.0011595551217512198, 7.112310697213905e-5
c, 0, 0.0489429254021043, 0.008979487007848752
, 1, 0.0010443747570957917, 1.9674843273996152e-5
p, 0, 1.0933990920416472, 2.324966130190045
, 1, 0.016784832284599777, 0.0016594336912228182
, 2, 0.0023134946926060143, 9.863268952936255e-5
c, 0, 0.019728222094981762, 0.0017511568517682005
, 1, 0.0009130784042081613, 1.9677736264146477e-5
p, 0, 0.5153562167831327, 0.4274390845114235
, 1, 0.006058069538069344, 0.000301491731365671
, 2, 0.0006163404997792756, 2.9210860738712872e-5
c, 0, 0.028253013952700603, 0.0035179881011839767
, 1, 0.000567829765160988, 8.96796610974937e-6
p, 0, 0.5031433808432434, 0.5115827218338109
, 1, 0.006892492187544894, 0.00034393893333071915
, 2, 0.0004472219553208701, 6.417533879932145e-6
c, 0, 0.018240632430781424, 0.0013183495541208873
, 1, 0.0002572624648315256, 1.955391007274439e-6
p, 0, 0.46017436706509945, 0.39531774839499834
, 1, 0.006899361477515761, 0.00036854308264140293
, 2, 0.0014220959967829055, 5.874319998527476e-5
c, 0, 0.012808287138157782, 0.0011212810853482899
, 1, 0.0006839256450633408, 1.8805956547745123e-5
p, 0, 0.14271169818278528, 0.0414744280781363
, 1, 0.0015272516800616347, 5.5416404066227505e-5
c, 0, 0.015307547040018956, 0.0007484214951281567
, 1, 0.00038791521256711415, 5.442182978363597e-6
p, 0, 0.2744414792959215, 0.32350799893563603
, 1, 0.006322784376773244, 0.00034964056184787624
, 2, 0.0008470654000119051, 5.8587564853941297e-5
c, 0, 0.04234669458199313, 0.0037466692348627007
, 1, 0.0013623724453188447, 3.0095098586867517e-5
p, 0, 4.692808697095526, 42.46387343393903
, 1, 0.0708858207255168, 0.01800553139384365
, 2, 0.0007959587680327093, 6.1540607848008935e-6
c, 0, 0.011490688458486754, 0.0006920422397301865
, 1, 0.00029817260701559553, 2.0558515945563414e-6
p, 0, 1.105039711922449, 2.322452448782334
, 1, 0.017119213981983336, 0.0010482504811710476
, 2, 0.001107596747289409, 9.183931068051974e-6
c, 0, 0.008021482169614439, 0.0006668381925865018
, 1, 0.00024705772173361543, 1.9960194328648514e-6
p, 0, 0.6620344341031009, 1.3193897105627632
, 1, 0.010616848604454754, 0.0013608677977738426
, 2, 0.0005626447079814621, 7.828466382605734e-6
c, 0, 0.01411417072891816, 0.0009480082705408021
, 1, 0.0004451377639750908, 5.558288173546417e-6
p, 0, 0.2624932784084505, 0.14386705239996306
, 1, 0.003917319650900404, 8.337369850525848e-5
c, 0, 0.01145022841380026, 0.00085488322185617
, 1, 0.0001611666918693645, 9.62968353903488e-7
p, 0, 55.31007917158957, 6117.77548940642
, 1, 0.43354738165530327, 1.889647310189572
, 2, 0.04030199096977434, 0.03931394326574318
, 3, 0.019965706786728203, 0.01611219537821655
, 4, 0.010276721252967413, 0.005471917149196524
, 5, 0.007133879545460269, 0.0019283325390373333
, 6, 0.0035605610543115516, 0.0006913979885359621
, 7, 0.0025637245982430487, 0.0002481326430618656
, 8, 0.0012765210120642603, 8.916089683614095e-5
c, 0, 0.011600947435055256, 0.0008861488396121704
, 1, 0.0009272908535727902, 3.187025668744354e-5
p, 0, 0.21145991982292056, 0.08690421766243658
, 1, 0.004008728061267187, 0.0001187629152101655
, 2, 0.0013348343583848962, 5.325761698561481e-5
c, 0, 0.011557900438879665, 0.0008684964002509629
, 1, 0.0006664683629791885, 1.9740068725440883e-5
p, 0, 0.16999656163316784, 0.0542364899942899
, 1, 0.0025431939168464447, 3.126719562955527e-5
c, 0, 0.008909155087405897, 0.0006952877124489265
, 1, 0.00010363338821168498, 3.618120027995762e-7
p, 0, 2.526827106258792, 13.052381805815715
, 1, 0.035900054728852354, 0.009388979126357083
, 2, 0.0010993491768853576, 2.6585505638286392e-5
c, 0, 0.014278271153403134, 0.0011198208560933478
, 1, 0.0005002708101422837, 8.214215501135006e-6
p, 0, 0.19556559733032364, 0.06869838673401873
, 1, 0.0032568722902728904, 5.46733445887111e-5
c, 0, 0.008744256892545888, 0.0006899499185733335
, 1, 0.00018356719304111967, 1.3875105579432772e-6
p, 0, 0.17337753710121284, 0.11265299783052558
, 1, 0.0025676524697280053, 9.884796264047315e-5
c, 0, 0.006488563290038697, 0.0006122824999296306
, 1, 0.0004576954539974791, 8.865922329390225e-6
p, 0, 0.06978132620931435, 0.015292767354863282
, 1, 0.0018815536477445067, 6.291268639725216e-5
c, 0, 0.025392122217814023, 0.0017538439805760094
, 1, 0.0010858447471776703, 2.456250342092576e-5
p, 0, 0.0762575338623893, 0.012221421666183618
, 1, 0.0009896232690095935, 1.5752900439804764e-5
c, 0, 0.017197144448955908, 0.000958250845281369
, 1, 0.0005460226047659942, 6.128328096844652e-6
p, 0, 0.048947786292890275, 0.007458081589474234
, 1, 0.0007192490827794514, 9.344037970908106e-6
c, 0, 0.011922896340293749, 0.0007664338408444902
, 1, 0.0004101025968595929, 4.825283537202797e-6
p, 0, 0.05168624801956288, 0.013533210936386092
, 1, 0.0009851769301149264, 1.505699666263399e-5
c, 0, 0.011548645625624979, 0.0006505818405246115
, 1, 0.0001230800945480085, 3.8727971755950104e-7
p, 0, 0.05086432386810308, 0.009847209131439558
, 1, 0.001978162160433877, 8.788866256210531e-5
c, 0, 0.00829267649286798, 0.0005982778868181272
, 1, 0.0018749117934007266, 5.101111190246464e-5
p, 0, 0.039802527674802794, 0.009659676639313703
, 1, 0.0025205329319988074, 0.00010449347414542989
, 2, 0.001750650693734322, 3.847788117714273e-5
c, 0, 0.0071613997980380754, 0.0006111404813610506
, 1, 0.0007673559925934031, 1.6610075573438134e-5
p, 0, 73.81936260298168, 10894.1024856265
, 1, 0.9823701710168679, 8.209207904668675
, 2, 0.022497032451639434, 0.00952438379647891
, 3, 0.008142672121879089, 0.0020300645724705127
, 4, 0.008324467504732855, 0.0009082127338139811
, 5, 0.005526229248799079, 0.00043425172007303893
, 6, 0.004010695522475363, 0.00020546110780780317
, 7, 0.002576777239767274, 9.689402298751257e-5
c, 0, 0.013259720513670982, 0.001011589999583643
, 1, 0.0017176113079813548, 4.710528373851063e-5
p, 0, 0.0417540203384484, 0.01384002311716429
, 1, 0.0033671675840853486, 0.00018906634891846625
, 2, 0.002520495992782272, 8.055734437256121e-5
c, 0, 0.005885027935572154, 0.0005199895685264284
, 1, 0.0015251510461068939, 3.628993092308979e-5
p, 0, 0.10782928651083702, 0.01892225009059336
, 1, 0.0025865103155597357, 5.935636035766872e-5
c, 0, 0.00872207283998683, 0.0007173251436354969
, 1, 0.0007831116409552801, 1.2689916625474386e-5
p, 0, 0.5184913410779081, 0.5470293859121437
, 1, 0.008628311418123012, 0.0006460744864738378
, 2, 0.0005379360817166387, 7.534270530925507e-6
c, 0, 0.009110498308117658, 0.0005909940882227675
, 1, 0.0004158624489516999, 4.0123240550838506e-6
p, 0, 0.06899016490331535, 0.010852135717850783
, 1, 0.0015429972342435316, 2.3290188390648478e-5
c, 0, 0.006110365640208539, 0.0005489872054727038
, 1, 0.0001927070278448965, 9.878876090353464e-7
p, 0, 0.03765445106606326, 0.006708373048874721
, 1, 0.0009409595978656662, 2.3390235112844332e-5
c, 0, 0.008595143339759618, 0.0003914630686415964
, 1, 0.000746773660543518, 1.0133750033127219e-5
p, 0, 0.018278016549581368, 0.0023056327571905513
, 1, 0.0030537489645586567, 0.00012504918255347124
, 2, 0.0017882674616930172, 2.9454422960316625e-5
c, 0, 0.00599650897275192, 0.0003748257869253175
, 1, 0.0009563858121215081, 1.3620682818200971e-5
p, 0, 0.06737475206693357, 0.011818274713199491
, 1, 0.0011270220067100944, 1.3481385957871433e-5
c, 0, 0.008279955947720906, 0.0003849518971438241
, 1, 0.00016874028062753777, 6.124003494423412e-7
p, 0, 1.1366504856176154, 2.5888844860386446
, 1, 0.010485597363388045, 0.001766362927197351
, 2, 0.00024081903769004626, 1.88300083499978e-6
c, 0, 0.01451297421248783, 0.0007284996238954561
, 1, 0.00015967357852883144, 9.205813726543495e-7
p, 0, 0.0986050171989054, 0.018528903494246834
, 1, 0.0013796616185539371, 4.233174406754098e-5
c, 0, 0.008081886935000162, 0.0006038442564571632
, 1, 0.0004549746233110781, 5.259036837235428e-6
p, 0, 5.085584826919062, 56.987912676502695
, 1, 0.08451452914254974, 0.06661278185193162
, 2, 0.0034631494089260805, 0.0002858517700512882
, 3, 0.0027330099628829706, 9.64958041055101e-5
c, 0, 0.011444384710279766, 0.0006786083526320049
, 1, 0.0015373941495496648, 3.403138407554946e-5
p, 0, 0.03996207963293739, 0.009567482279213547
, 1, 0.001725283967598193, 6.61867637548169e-5
c, 0, 0.011283823098406049, 0.0008916437406233427
, 1, 0.0006019400951214925, 5.687897862312189e-6
p, 0, 0.06767733281375736, 0.009860133675796405
, 1, 0.0008077295742772005, 2.3832648668264005e-5
c, 0, 0.012279985583830132, 0.0006044838814190401
, 1, 0.0005705853999184696, 5.799747556999637e-6
p, 0, 0.16634430973006684, 0.059936016150833916
, 1, 0.005351105409508318, 0.0003905067692572165
, 2, 0.0019683543919372533, 5.257433078849581e-5
c, 0, 0.018527350471205316, 0.001279251888839771
, 1, 0.0009437405022463608, 1.9878564730581477e-5
p, 0, 0.16029743003109104, 0.10431680328572196
, 1, 0.007417908733539522, 0.0010841280837200844
, 2, 0.0019456970071790609, 5.695513580139944e-5
c, 0, 0.012047716048165413, 0.000925441532749133
, 1, 0.0008917891403908454, 1.734270712312677e-5
p, 0, 0.11787182814328243, 0.03601992618182215
, 1, 0.0019371628872036982, 0.0001681574466965136
, 2, 0.0014213813608632063, 3.255533361926868e-5
c, 0, 0.01187422316820069, 0.0008730822612876466
, 1, 0.00043151529193853963, 5.508072458790788e-6
p, 0, 3.3794945490678145, 23.92939267477613
, 1, 0.04005188335443002, 0.014578188329464541
, 2, 0.0012664550097409985, 2.7541181159342836e-5
c, 0, 0.014738126934761411, 0.001004875253964603
, 1, 0.0005415726219309094, 7.137091636181853e-6
p, 0, 7.60547359962358, 116.96750432973269
, 1, 0.09940739333158352, 0.09272735306733328
, 2, 0.0016662793122595551, 6.135589207853845e-5
c, 0, 0.011837259604082202, 0.0016861884133482167
, 1, 0.000533640326202362, 1.0820959776168615e-5
p, 0, 8.353501036878928, 139.56511368490547
, 1, 0.10265151043298318, 0.10900847963490633
, 2, 0.003709440618639479, 0.0002118606415584431
, 3, 0.0011459204154043458, 3.307021771423123e-5
c, 0, 0.01551967801288275, 0.0019240685192130048
, 1, 0.0003560438332829223, 4.477128410721571e-6
p, 0, 1.0261749460292469, 2.204247371186862
, 1, 0.013527123654650359, 0.0015393333376297717
, 2, 0.0016949963915520235, 0.00010240343447936759
, 3, 0.0010350986973115016, 2.331954239003008e-5
c, 0, 0.017472910254041643, 0.0013032469487115619
, 1, 0.00041253748245010557, 6.41508667842287e-6
p, 0, 0.1258020043626189, 0.11938894910549441
, 1, 0.0075805891053333995, 0.0016548141419624296
, 2, 0.002424829484712113, 0.00012997344867683613
, 3, 0.0012221413645278506, 2.345649814477323e-5
c, 0, 0.00967353860427018, 0.000743565683909564
, 1, 0.0005241227804393663, 7.710749158411436e-6
p, 0, 0.06244295756333472, 0.026037596645250172
, 1, 0.005496064951450317, 0.0008499681602882887
, 2, 0.0009288962342221281, 2.630066737491626e-5
c, 0, 0.007611165268082643, 0.0005046795640301335
, 1, 0.00023217857716666368, 2.4413954584723037e-6
p, 0, 0.10219041681210697, 0.04810367068109437
, 1, 0.0063725115771099, 0.0009137807504287268
, 2, 0.0011822992325176763, 4.989479746559133e-5
c, 0, 0.013419873553887835, 0.0010513619462795675
, 1, 0.0007056676937349838, 1.114377697931522e-5
p, 0, 0.04048928692448595, 0.01580136015308819
, 1, 0.004356373227310733, 0.0006247134918893134
, 2, 0.0010642020366023325, 3.430519584643159e-5
c, 0, 0.007520387833652713, 0.00039088466472259124
, 1, 0.0004638562893480045, 8.723325950569711e-6
p, 0, 0.48371523630482954, 0.7794225144912008
, 1, 0.006815051524540369, 0.0005238572209694353
, 2, 0.0007594218418736731, 2.0834685250357323e-5
c, 0, 0.009026375716394126, 0.0005695180962071448
, 1, 0.00060936501945145, 7.481962735393353e-6
p, 0, 3.93616293422271, 31.01639997972062
, 1, 0.04645113009044664, 0.015642007313329445
, 2, 0.0031287800488160695, 0.00014095558914065497
, 3, 0.0008409483217928403, 2.4538096295701005e-5
c, 0, 0.013520119735880673, 0.0009360070542636529
, 1, 0.0005119271111503451, 5.382599050292598e-6
p, 0, 0.1329464783395102, 0.08234776498791915
, 1, 0.005371723110121069, 0.0005532980697210496
, 2, 0.0017657914167980612, 6.136984537282156e-5
c, 0, 0.0064486958274444514, 0.0007019823068832726
, 1, 0.000761391251480442, 1.4094162955731719e-5
p, 0, 0.1399060633480091, 0.13339442110998564
, 1, 0.002964669230155489, 0.00034842263312110587
, 2, 0.001121379957891632, 6.178553819074119e-5
c, 0, 0.019157782394950546, 0.0025654357624081228
, 1, 0.0006200312601267025, 2.1428663429894495e-5
p, 0, 3.4800436153279737, 24.228417394712295
, 1, 0.034814035199141995, 0.008588691002743934
, 2, 0.0008816620142542298, 1.5103875525537753e-5
c, 0, 0.015425927996823569, 0.001817048858551987
, 1, 0.0003952169040219438, 6.13707876815115e-6
p, 0, 0.5088444366010834, 0.5822645680582454
, 1, 0.0074205695619890735, 0.0006054991331477171
, 2, 0.002148505179571048, 0.00011631795085018424
, 3, 0.0008682977093107637, 4.502552183242285e-5
c, 0, 0.010984887620677902, 0.0011597088245264985
, 1, 0.00027259454238180985, 5.1136724364185285e-6
p, 0, 0.14414935710465793, 0.08403955111744134
, 1, 0.0045800174396096556, 0.00047068389110693
, 2, 0.0005585732659880991, 1.879810454236651e-5
c, 0, 0.010102213400297884, 0.0010059284186705619
, 1, 0.0003273796125161982, 8.819202900526065e-6
p, 0, 0.2732037306902569, 0.14856151769816106
, 1, 0.007168268927524858, 0.0003628297078081061
, 2, 0.0010214871595680922, 2.7720022131043203e-5
c, 0, 0.011396171186863183, 0.0008422219039968164
, 1, 0.00033293151242799485, 5.89417416118774e-6
p, 0, 0.09917706422274122, 0.071042023833864
, 1, 0.010758986165731402, 0.0034644258921215873
, 2, 0.004323394237880554, 0.0004952164796427336
, 3, 0.002089239800540977, 0.00011716189831869466
, 4, 0.0010503263406279031, 3.219092778115832e-5
c, 0, 0.011279940308830392, 0.0009860781245125399
, 1, 0.0004508260418489443, 9.551969716024395e-6
p, 0, 0.17755185795922143, 0.0848674234366774
, 1, 0.0034037954683701316, 0.00015091103408799758
, 2, 0.00034895587728868123, 3.1816920042519133e-6
c, 0, 0.01388185969039747, 0.0008998153383906266
, 1, 0.00014430354704348628, 5.551808144277325e-7
p, 0, 0.6708804373774856, 1.9438479740147778
, 1, 0.014611393334654641, 0.003255199829842071
, 2, 0.0016707769869746198, 6.957554738984245e-5
c, 0, 0.011090093731541685, 0.0006996408387614084
, 1, 0.0007253069041854143, 2.1076220365310048e-5
p, 0, 0.07639776597486124, 0.03716203326687222
, 1, 0.004356366843680072, 0.0005560724465225197
, 2, 0.0020175604363518677, 0.00011796969900782476
, 3, 0.001071484479928978, 3.2628135282688196e-5
c, 0, 0.007867886114668845, 0.0007461338172725997
, 1, 0.0003909438861821627, 7.333622559645032e-6
p, 0, 0.34616101484494344, 0.2573042594926137
, 1, 0.005036497286026337, 0.00033801487941957913
, 2, 0.002003060398484216, 0.00010774055255000702
, 3, 0.000943735915951843, 2.8970549410892248e-5
c, 0, 0.015432507304796853, 0.000789111843377383
, 1, 0.00036490518384408075, 7.550503541951301e-6
p, 0, 0.07705540983781149, 0.04218725534736844
, 1, 0.004507451892418764, 0.000653886717675399
, 2, 0.0023694839134968176, 0.00018560595330136565
, 3, 0.001052836803516466, 4.9452821780328946e-5
c, 0, 0.01325728212953234, 0.0008488242678541416
, 1, 0.000525078936722041, 1.2064137347921302e-5
p, 0, 0.21288704680277415, 0.09988341330157657
, 1, 0.006274192861425747, 0.0006533884230496102
, 2, 0.002226697007364932, 0.00018667932727184258
, 3, 0.00105435868146095, 5.362807764874998e-5
c, 0, 0.005945959538630681, 0.0005519941401456424
, 1, 0.0006982029572617351, 1.6203967428215327e-5
p, 0, 0.08240260990319087, 0.0228700888594966
, 1, 0.0013679810957702523, 4.127980788966873e-5
c, 0, 0.009066908752711466, 0.0007001271003244722
, 1, 0.00042733694938140493, 8.11582747949727e-6
p, 0, 9.49723125655799, 180.01594007127542
, 1, 0.2461642248948075, 0.3013489627563681
, 2, 0.002917685399369352, 0.00015926725712012916
, 3, 0.0006564096357974049, 2.393054269111767e-5
c, 0, 0.0071020299736272155, 0.0006437419293865466
, 1, 0.0003772092828702711, 6.4926274597939605e-6
p, 0, 0.2500805014316, 0.15567766545579792
, 1, 0.006352106698971429, 0.0003818954631302558
, 2, 0.0012269796993540447, 5.564202150153504e-5
c, 0, 0.005534520624846028, 0.000371506890294625
, 1, 0.0005220146732769909, 1.5816075743136487e-5
p, 0, 0.043552855123293724, 0.011507980562702875
, 1, 0.0018704235728180794, 8.494965415779621e-5
c, 0, 0.006920948913221586, 0.0005377699058597634
, 1, 0.0008021261588048265, 2.2775160945617688e-5
p, 0, 0.19188569599778743, 0.07797508031675075
, 1, 0.0026836613225930672, 6.0854896509171726e-5
c, 0, 0.006611811610967957, 0.0004481866926815657
, 1, 0.0003265030204381614, 2.8223214040143104e-6
p, 0, 0.04345299329975488, 0.00875293088183597
, 1, 0.0021047007610365586, 0.00010514754995935571
, 2, 0.0009755585980489365, 2.572543837261089e-5
c, 0, 0.007919679194134147, 0.00042013486094167056
, 1, 0.00041650427305931696, 7.529029658390037e-6
p, 0, 0.3044807046655354, 0.19668381465138216
, 1, 0.0051953304172139905, 0.00028926952891241195
, 2, 0.0021890558720520856, 8.923252882475568e-5
c, 0, 0.007647001120776284, 0.0005786660815682789
, 1, 0.0007637459126426459, 2.1037107598595336e-5
p, 0, 0.912236865578727, 1.4205915888202798
, 1, 0.006198549858724959, 0.0005872965008808848
, 2, 0.0004220655607915022, 5.8501612032565835e-6
c, 0, 0.008341451484967085, 0.000617365794777502
, 1, 0.00010583160940297768, 4.0519271482264215e-7
p, 0, 0.04992411489793312, 0.018102260368697796
, 1, 0.001198862648960746, 2.1284435419366586e-5
c, 0, 0.007181283591617314, 0.0005318195235415886
, 1, 0.00010217046226407883, 5.272807528690044e-7
p, 0, 0.0621330727210335, 0.02752024247264367
, 1, 0.0024819527382764477, 0.00015568613823843506
, 2, 0.0006789247790722785, 9.068531270558974e-6
c, 0, 0.008426110516517694, 0.0005715002479309935
, 1, 0.00023079733954805995, 1.9084273154832555e-6
p, 0, 0.043849773880553784, 0.016656691801262374
, 1, 0.0021672512765205237, 0.0001353713229162491
, 2, 0.001215845869072851, 3.0504586523110734e-5
c, 0, 0.007086394459551513, 0.0003456257762467823
, 1, 0.0005192519857725534, 9.022193742798983e-6
p, 0, 0.30135089184461855, 0.20594086177674273
, 1, 0.0075695086218854485, 0.0003496180647410955
, 2, 0.0014474423279502058, 4.964918465553351e-5
c, 0, 0.0095198863706438, 0.000618562160425886
, 1, 0.0006716197373808025, 1.388419003639179e-5
p, 0, 0.07857071372835354, 0.03431533774719866
, 1, 0.004369180499111534, 0.0004824827854032505
, 2, 0.0008673217397846185, 1.685399007074949e-5
c, 0, 0.005977118049233024, 0.0003647985913667669
, 1, 0.00040793410096454937, 6.248766922198824e-6
p, 0, 0.04084196566020176, 0.011496151833015193
, 1, 0.0045743033619127325, 0.0004662465781335255
, 2, 0.0020209943313616086, 6.454519670458055e-5
c, 0, 0.00912728499178662, 0.00045992034617622533
, 1, 0.0007754783975095253, 1.5310335068719997e-5
p, 0, 13.297936256646738, 353.5825248166946
, 1, 0.2929655925831558, 0.7739453596001368
, 2, 0.008817243558412576, 0.0011138404791167322
, 3, 0.001454589360441552, 5.536295901527767e-5
c, 0, 0.009249944933244159, 0.0006084154720721872
, 1, 0.0005109168916191406, 9.253240104421635e-6
p, 0, 0.9309277620496537, 1.8747978592203238
, 1, 0.010147611150367698, 0.0010321114589674643
