-0.8731480237976399,-0.9613857547687275,-1.0423817121381376,-1.1088941223041218,-1.1609229852664669,-1.1982588020511429,-1.2179795780973706,-1.223474258187366,-1.2214609305613493,-1.2050371691351103,-1.1738419869721355,-1.137587199157025,-1.1043511202891807,-1.0826860214580165,-1.0623292734611312,-1.0315458205778185,-1.0045373552626842,-1.0028886121560987,-1.026493977792569,-1.046284993902546,-1.0508854185448229,-1.0500279236978258,-1.0405108362777469,-1.0153788377130013,-0.9699938079233448,-0.9006825315176314,-0.8185313723974588,-0.7544592552325042,-0.7098513780749656,-0.6598296475612813,-0.6266065671553847,-0.6297105243501733,-0.6537371113087218,-0.6947221210740651,-0.7487875868035232,-0.7902348706559934,-0.8137482647488099,-0.8275686190590221,-0.8236835711289103,-0.8061899094849849,-0.7955279975607965,-0.8004491000455687,-0.8131173962289395,-0.8329201434978089,-0.8598573418520559,-0.8903617657489988
-0.8989396738774502,-0.9806645596409709,-1.055722973315298,-1.117448442811238,-1.165840968128606,-1.201286544504896,-1.2206910049685575,-1.2260427508339404,-1.2229078536133358,-1.2057873042904674,-1.1753053072100244,-1.1394884565545453,-1.1045091382512453,-1.0769860624241971,-1.0533026212128078,-1.0286919764367752,-1.0109263808715667,-1.0107186417922378,-1.0260901319390854,-1.038667059723963,-1.0396663356527824,-1.032496779217695,-1.0145470868209685,-0.9825248127041277,-0.9375340556542398,-0.876789390456338,-0.8071008601428247,-0.7509614959464699,-0.7105503321638409,-0.6717654702952629,-0.6485655857633574,-0.6528665505876248,-0.6740322531903473,-0.7089426371060341,-0.7543480192554526,-0.790562792461472,-0.8128307295163637,-0.8264872212409955,-0.8249513194787355,-0.8115443378791269,-0.8032730705402713,-0.8080321328313147,-0.8196278980357761,-0.8372770556112599,-0.860979605557624,-0.8877088516894247
-0.9218211365455176,-0.9980470987619867,-1.0680476311814857,-1.1255973040070302,-1.1706961172384354,-1.2041038839311398,-1.2227015001531782,-1.2274756386323844,-1.2230850559932662,-1.205494855660163,-1.1761352906837175,-1.1413949503992882,-1.105740338089717,-1.0740412834663289,-1.0478004659888427,-1.0277942912950664,-1.016705927369415,-1.0166788968598723,-1.024430102286729,-1.0302650659182717,-1.0275912132897957,-1.0147700876979684,-0.989721977605754,-0.9521304301081699,-0.9074929323362539,-0.8541821106163923,-0.7957747126199592,-0.7475398713512931,-0.7120779313541021,-0.6837571880888618,-0.6695524287041934,-0.6750214621506814,-0.6935439358194202,-0.7227692045282126,-0.7600889433856395,-0.7913016214503656,-0.812228218123451,-0.8256190502367247,-0.8261691395955637,-0.8164748327219655,-0.8104134656364295,-0.8150537341558106,-0.8256724428152467,-0.8413556993706095,-0.8621035038217641,-0.8853835822208254
-0.941999374649285,-1.0136487808009775,-1.0793934557410978,-1.133328668258045,-1.1754544183516344,-1.2067061315970165,-1.2240690895481379,-1.2278897203041055,-1.2221441184493926,-1.20429806055931,-1.1764195767153183,-1.143309943479366,-1.1079179521688616,-1.0735432708646044,-1.0454247802108512,-1.0285832593446003,-1.0218381797601523,-1.020866427956065,-1.0215929780932527,-1.0211569675374506,-1.0147820872932698,-0.9969469307578009,-0.966045634204832,-0.9241076075931147,-0.8798019390388987,-0.8328866638051124,-0.7846478855628334,-0.7442489788641211,-0.7143788556316153,-0.6957726473601227,-0.689594390971159,-0.696200682111872,-0.7122881842457502,-0.736204115129695,-0.7659923601591743,-0.792427325177762,-0.8119230234706691,-0.8249514959902555,-0.8273349524513094,-0.8209936161020721,-0.8169674645350611,-0.8215295945258632,-0.8312627444571916,-0.8451603911265053,-0.8632225345336408,-0.8833669263096837
-0.9596813510360391,-1.0275850144269896,-1.0897982169984175,-1.1406304979308004,-1.1800818572240104,-1.209088598769739,-1.2248517990503132,-1.2274017945705964,-1.2202366217299385,-1.2023351563029507,-1.1762458046269586,-1.145236698582849,-1.1109152128528734,-1.0751836108991597,-1.0457775363005481,-1.0307893747773704,-1.0262853230477447,-1.0233782856780351,-1.0176578486165226,-1.0114207196334348,-1.0013609935005263,-0.9791263900163045,-0.9435281821909314,-0.8983682628269634,-0.8543925768316427,-0.8129290218297456,-0.7738153347054464,-0.7411434159021724,-0.7173977849822535,-0.707779694527062,-0.7087187675575422,-0.7164296335437754,-0.730281023519133,-0.7492496606995331,-0.7720402705411473,-0.7939158711987275,-0.8118974384585442,-0.8244719484457192,-0.828446679017901,-0.8251129101079613,-0.8229533489218568,-0.827475404448144,-0.8364105168514513,-0.8486954472295878,-0.8643301955824185,-0.8816398529225964
-0.9750740285530242,-1.039971208309069,-1.099299684957785,-1.1474907553919138,-1.1845444196113135,-1.2112465967164212,-1.2251076545566661,-1.226128660153364,-1.21751414658317,-1.1997443802061838,-1.175701613740685,-1.1471784784978638,-1.1146053525060324,-1.078653889850159,-1.0484607066795633,-1.0341431317852425,-1.0300095422361295,-1.0243115206229731,-1.01270380311432,-1.0011342772581742,-0.9874499677489439,-0.9614075470926196,-0.9221797471367381,-0.8748243134776601,-0.8311963467840826,-0.794335156497624,-0.7633720157816839,-0.7382777798825941,-0.7210793993919538,-0.7197461760077317,-0.7269528534566732,-0.7357337395189987,-0.7475384786893642,-0.7619081330268074,-0.7782146754966348,-0.7957432270683213,-0.8121337559876523,-0.8241677975472044,-0.8295022402672814,-0.8288449368281334,-0.8283894004826209,-0.832906854429531,-0.8411274738878021,-0.851965184030405,-0.8654199848572048,-0.8801833310261102
-0.9883843700475978,-1.0509227711162765,-1.1079356296235403,-1.1538974030079459,-1.1888080912692658,-1.2131754367042618,-1.2248946819640452,-1.2241871157738302,-1.2141282737573107,-1.1966639695840655,-1.1748746433786863,-1.1491385460124945,-1.118861603492519,-1.0836456939977808,-1.0530762637695688,-1.0383750245601533,-1.0329730223292444,-1.023763183388013,-1.0068099308444403,-0.9903755954636324,-0.9731710458759579,-0.943889483605858,-0.902010454614981,-0.8533876772131634,-0.8101447499656302,-0.7771310396161084,-0.7534128845255736,-0.7357066682225621,-0.7253683788465821,-0.7316399382202121,-0.7443239436618967,-0.7541384231101063,-0.7640765748062108,-0.7741818239005909,-0.7844975759907129,-0.7978853603415956,-0.812614268958562,-0.8240264332387923,-0.8304995571713008,-0.8322019183511529,-0.8332939009031577,-0.8378396349767172,-0.845425329456063,-0.8549739178795406,-0.8664854002470008,-0.8789783295864595
-0.9998193383670753,-1.0605551115177576,-1.1157438210000095,-1.1598384031454003,-1.1928388579537597,-1.2148704300005733,-1.224270907169398,-1.2216939601534875,-1.2102305840005982,-1.1932321617516806,-1.1738525328630232,-1.1511201639148254,-1.1235571981766554,-1.0898506096222036,-1.05922617999218,-1.0432155472940394,-1.0351379483310836,-1.0218303245703595,-1.0000553210647212,-0.9792226293017592,-0.9586462637188617,-0.9266712811751745,-0.8830304301984029,-0.8339702717014461,-0.7911692874458396,-0.7613426429924175,-0.7440328966710155,-0.7334846783392877,-0.7302094033320472,-0.7434288275824912,-0.7608593331664721,-0.7716691073896627,-0.779911336919497,-0.7860730251099852,-0.790870972988472,-0.800318238573638,-0.8133212702717998,-0.824035245464593,-0.8314365507019446,-0.8351960767655058,-0.8376851318691507,-0.8422894365964879,-0.8493157974461027,-0.8577259651276705,-0.8675199396410704,-0.8780058175703687
-1.0095858963589137,-1.0689836381826296,-1.1227620290915468,-1.1653017181708663,-1.1966027054203892,-1.2163268878723557,-1.2232943560696015,-1.2187659920138145,-1.2059726580612988,-1.1895871940240994,-1.1727229215158133,-1.1531265949929548,-1.1285653689225938,-1.0969602230035491,-1.0665124277691547,-1.048395194178866,-1.0364665052454995,-1.0186099947671323,-0.9925190630329439,-0.9677533338245183,-0.943997657115105,-0.9098520214196668,-0.8652497994596757,-0.8164840146105092,-0.7742014602942078,-0.7469959384338694,-0.7353270079519802,-0.7316664076498967,-0.7355471528342292,-0.7550806905126564,-0.7765863169637299,-0.7883512154302608,-0.7950587900790111,-0.7975840284440423,-0.7973168674550095,-0.803017829319522,-0.8142370528279628,-0.824181624168709,-0.8323111418311129,-0.8378396341597494,-0.8415813750664114,-0.846271949795586,-0.8528105917476623,-0.86022564212535,-0.8685171009284787,-0.8772467639443207
-1.0178910068703289,-1.0763237597799389,-1.129028023902464,-1.1702753104508758,-1.2000656194249757,-1.2175401215868504,-1.222023054561589,-1.215520010076304,-1.2015060766876502,-1.1858673037164067,-1.1715734486592027,-1.1551611020350094,-1.1337593480945998,-1.1046661204220385,-1.0745369795220654,-1.0536444594064847,-1.0369208780765007,-1.0141992445755363,-0.9842802460069748,-0.9560456640838595,-0.9293472619020093,-0.8935307859584611,-0.848678687971514,-0.8008408236082971,-0.7591727695802604,-0.7341168977478105,-0.7273901741024531,-0.7303064535716004,-0.7413263073390226,-0.766563373428724,-0.7915321900469792,-0.8042101703044793,-0.8095349593345276,-0.8087171256918211,-0.8038172603554017,-0.8059601001343282,-0.8153439095275843,-0.824452959295229,-0.8331212515307342,-0.8401448126223983,-0.8450009121806374,-0.8498028650807612,-0.8559214262506316,-0.8624772652231911,-0.8694703819983118,-0.8766821376747131
