238.51211946840513,238.58988265366892,238.27662647207632,237.73131193802246,237.09960999134543,236.4833112412439,236.02054130249465,235.83918875707386,235.9401792573478,236.277736359954,236.87442043679656,237.6355842063096,238.61169469012904,239.753645278998,241.01480233146458,242.4137643088237,243.9523265742886,245.55002499740428,247.200376422246,248.89840758640727,250.56688671696995,252.3642574461133,254.07091056840179,255.72949246500798,257.3162548685555,258.82513967639375,260.2285323939793,261.5052279917648,262.6233394545454,263.59699352978237,264.37047632456546,264.9353879242404,265.2649546447094,265.3515302174543,265.08409779791884,264.595464436087,263.8316026934053,262.70214172130227,261.2365061590135,259.39481616548136,257.16537764461197,254.52863076342598,251.41816796322212,247.8883360865195,243.88742750135418,239.25974589397322,234.1854090407793,228.66311043927485,224.00187342703677,224.13348338722474,222.45651934087832,223.4527080519807,229.97941874003274,229.5833622026663,229.28664879566315,228.32634416596605,226.47822985806286,224.68128075934578,223.82433087695685,224.8520879733398,228.01702504158933,231.30679453079838,232.25735372198696,228.31368625215515,221.81173246256387,226.55431455127135,229.1463488759016,227.58466785950208,224.16636032711554,221.73806932825957,221.69866150171302,221.64310263151398,221.48137630681546
238.35746465176095,238.39255511980357,238.0729369401138,237.5356764208971,236.92921385448818,236.31529672604577,235.85521460378857,235.6732670307043,235.77155330588317,236.10932995244357,236.69472348368316,237.43986282088443,238.41155166830717,239.54991292375811,240.81570408224775,242.21628315071192,243.73877249641697,245.33061110192415,246.98851874763605,248.6854872640518,250.3957955414899,252.10884151044075,253.80247639408157,255.4561840316711,257.05019763987116,258.5581261218315,259.96088950608174,261.23880446756993,262.37499619122804,263.33537341519866,264.11368518705666,264.6820818351966,265.0254045145487,265.1163911532462,264.9383981480895,264.4631717513448,263.68396807835956,262.5648087963413,261.0959416002426,259.25181205519993,257.01487962876274,254.3641884531092,251.26807971991417,247.72164733551574,243.69317253561528,239.11301363090516,234.04281372426533,228.49204197496792,223.836069762417,223.97173174933633,222.29546800194973,223.29130462250143,229.8094966148399,229.41057610074716,229.11295271444487,228.15384674443618,226.31067405150284,224.51843179832545,223.66674221045952,224.68683925365252,227.86873122390938,231.2042150031622,232.16319848179765,228.17348886174332,221.65828452467423,226.39111045793373,229.02858478487204,227.42744922711887,223.9993886613639,221.56818339824343,221.5284991356106,221.47338101902128,221.31315274374663
238.20173732213797,238.19492600800115,237.86908005676554,237.33999642049162,236.75903329230778,236.1474751005838,235.6898388938992,235.50731095141902,235.60307648950035,235.94098338337437,236.51548529579574,237.24423904164018,238.21159793510117,239.34641671260366,240.61585331363787,242.01752247275914,243.52761237488156,245.1145559371074,246.77883982393632,248.47501099300877,250.2157505531165,251.88426104503478,253.57415206537075,255.22730189522002,256.82564189536737,258.33467264579514,259.738419254723,261.01815749762034,262.1633688631478,263.1190608589701,263.90067468600364,264.47136655851057,264.82175414252265,264.91572093773374,264.7892075325,264.32350371646373,263.5338404232331,262.4218690270697,260.95075624309635,259.1049896105695,256.86253527355484,254.2016088571236,251.11498791662365,247.55638285104197,243.50832749841655,238.96487559876695,233.89753971024257,228.3213021300698,223.67025447928302,223.809533095324,222.13405180537833,223.12960260947764,229.6398842282176,229.23826592513782,228.93985984658087,227.98197573038144,226.1435004299819,224.35570241974966,223.5087050477385,224.5217323109429,227.71905816687342,231.09651334374507,232.06360918271776,228.03112199482365,221.50373383222671,226.22783541571533,228.9068008097111,227.2697984040241,223.83242369552966,221.3984983010951,221.35856366216896,221.3038982068241,221.14513440898526
238.04497935049116,237.99700364612488,237.66506049755907,237.14427298456158,236.58906188917592,235.9798405546849,235.52441724402107,235.3413223774194,235.4347434684861,235.77269391075296,236.3366902510587,237.04870900099772,238.01182766854134,239.14315112127997,240.4152979669251,241.81755906344927,243.31855082066278,244.90143995077,246.57104619998904,248.2666365850263,250.0277777175115,251.68349072928032,253.376816352284,255.03283581811093,256.6333792035201,258.1452292488914,259.55130480426396,260.83343921325144,261.9807088964632,262.93847033354996,263.7222923119062,264.29436555392397,264.64668202497387,264.7425710000842,264.63670079422724,264.17714429600187,263.3813428883512,262.2738651177913,260.8014127158642,258.9547357244342,256.70854777738805,254.0407224742052,250.95935969608837,247.39252451125353,243.3319429205888,238.81535499359933,233.7497039080942,228.1508811685312,223.50442837835266,223.6469081790035,221.97228258533625,222.9676114946849,229.47057261954347,229.06641899076712,228.76735378146066,227.81071284294487,225.97669628818298,224.19308635645882,223.35023768509538,224.3567630539275,227.56806169773725,230.9838855655056,231.9587804651777,227.88667195683286,221.34812927926544,226.06448912229303,228.78114800601554,227.11172233514904,223.66546444834185,221.22900936344485,221.18884948783327,221.1346477566192,220.97731515936937
237.88723260777533,237.79879636203816,237.46088293802183,236.94850716086265,236.41929322946422,235.81238727817617,235.35895272534847,235.17530316690628,235.26654890312687,235.60445879258583,236.1583227273965,236.85326883137773,237.8122350466576,238.94011062553216,240.21408598339957,241.61646971126603,243.1112924447412,244.69084359072826,246.3648444246365,248.06002185185275,249.83290300033633,251.4995052425621,253.20134802483614,254.86277556280007,256.46420113280544,257.98024593172704,259.38972931906557,260.6748017457985,261.81926771733316,262.78401631139155,263.56938555526403,264.14220228117813,264.4928666582446,264.5899927694645,264.4810527763482,264.0247774545171,263.22659863403925,262.1213397728095,260.6483736468359,258.8014372896386,256.5531203386616,253.88135980309028,250.80166220104624,247.23005419430615,243.16306933296275,238.66447501144322,233.59942322720354,227.98076935430302,223.33859226034366,223.48387775419084,221.8101721759956,222.80534075989894,229.30155282819555,228.89502261256388,228.59541810847372,227.6400398012696,225.81024892078838,224.03057734129303,223.19135841883167,224.19192739132293,227.4157976437569,230.86652768140232,231.8489069696081,227.7402250532079,221.1915197598345,225.9010712753434,228.65177742938232,226.95322796542484,223.4985099385293,221.05971191192333,221.0193510190487,220.9656232301033,220.80968885173706
237.7285389649455,237.60031248360391,237.2565520536816,236.75269999715064,236.24972089754402,235.6451094608847,235.1934484090758,235.00925517808085,235.0984874537093,235.43627528687938,235.98036710273323,236.65791466520125,237.61281424748015,238.7372897011055,240.01226530435156,241.41433120469333,242.9055418580973,244.48234730479834,246.15994104672072,247.85482460523627,249.63215236725264,251.3252792642651,253.0386258530416,254.70711089174367,256.30889925169936,257.83017269490887,259.24387596348834,260.53239722659714,261.67129675191626,262.64611326494816,263.43280190657697,264.0060002000147,264.35298653867744,264.4510376750418,264.32243832193984,263.86708715656766,263.0697308206225,261.9648356964278,260.492101664301,258.64548119902685,256.39645615577524,253.72335134251483,250.6423625742352,247.06895377835542,243.00075726636908,238.51225884833954,233.44681457695378,227.8109569513357,223.17274692597388,223.3204625747018,221.6477324115287,222.6427998868955,229.13281589355157,228.72406410545724,228.42403641700977,227.4699383244988,225.644145622481,223.86816910709265,223.03208554524895,224.02722123184574,227.26232183218818,230.7446357043938,231.73418333643937,227.5918675893855,221.03395416797795,225.73758157254323,228.5188401354084,226.79432223978264,223.33155918482115,220.89060127316074,220.85006266226026,220.79681818897342,220.6422493429263
237.5689402929565,237.40156033868524,237.05207252006593,236.55685254118129,236.08033847778697,235.4780012926376,235.02790736639744,234.84318026914428,234.93055378051986,235.26814065163992,235.80280775499304,236.46264263488916,237.41355944903933,238.53468282374538,239.8098838710712,241.21122033221496,242.70100367171156,244.27553154079646,245.956042615084,247.65070265692495,249.42655178392198,251.1537874737742,252.87952860691533,254.55583156739792,256.15826512867784,257.6854595390435,259.1039279018933,260.3963777869828,261.5290474263713,262.51517566667275,263.3033888563448,263.8768827701753,264.21972016261475,264.31875714598283,264.16103227407933,263.7047573667116,262.9108626084263,261.8048955929497,260.3330593965491,258.48725434544343,256.23875842712835,253.56652759121516,250.48192795839313,246.90920514155675,242.84405725163856,238.35872970032918,233.2919948667282,227.64143422357984,223.00689317596118,223.15668339435234,221.4849751261077,222.4799983574502,228.96435285498902,228.5535307843762,228.25319229645828,227.3003901317753,225.47837368794353,223.705855386698,222.87243736064877,223.86264048421233,227.10769009028706,230.61840564743864,231.61480420610215,227.44168587080233,220.8754813977399,225.57401971156898,228.38248717969063,226.6350121031533,223.16461120594636,220.72167277378733,220.68097882391282,220.62822619492624,220.47499048977497
237.40847846276333,237.20254825514542,236.84744901270253,236.36096584071032,235.91113955456473,235.31105696326193,234.86233266850766,234.6770802982977,234.7627425438452,235.10005214487393,235.62562906210027,236.26744887286233,237.21446482936486,238.33228446919685,239.60698962484872,241.00721388231472,242.49738249656457,244.0699767465387,245.75285567856844,247.44731381866723,249.21712721600596,250.97800455047414,252.71493505647186,254.39892735221912,256.00309033221686,257.53655646473777,258.96006829864126,260.2568955582907,261.38477116685675,262.38161798901893,263.17199389506715,263.7459734514014,264.085746026399,264.1862026114549,263.99700947584364,263.5384720495067,262.75011715777606,261.6420621666789,260.1717094718697,258.32714362173243,256.08023035112063,253.4107190479274,250.3208254962579,246.7507901620658,242.69201981960188,238.203910763453,233.13508100591,227.4721914349862,222.84103181102338,222.99256096695842,221.32191215390478,222.31694565333876,228.7961547518859,228.38340996424952,228.08286933620892,227.13137694224227,225.31292041185858,223.5436299129493,222.71243216133274,223.69818105713944,226.95195824530947,230.48803352349526,231.49096421902678,227.28976620289532,220.7161503431644,225.41038539009747,228.2428696178258,226.47530450046813,222.99766502063397,220.5529217404336,220.51209391045154,220.45984080965866,220.30790614912124
237.24719534532085,237.00328456084773,236.64268620711886,236.16504094349338,235.7421177122489,235.14427066258466,234.69672738660094,234.51095712374226,234.59504840397184,234.9320070245879,235.4488154019793,236.07232951154162,237.01552456648713,238.13008911320523,239.40363050697422,240.80238864347652,242.2943829436365,243.86526336984133,245.55008678601638,247.24431590221116,249.00490462916602,250.79090549532654,252.535723971726,254.22638800866352,255.83416643079235,257.3739134725983,258.802480318093,260.1041026718564,261.23071939953184,262.23585470443965,263.02946451324397,263.60439570343465,263.9437426263726,264.04642550062516,263.8305447703096,263.36891516951135,262.58761762899707,261.4768781219189,260.0085145185525,258.16553592073836,255.9210751261515,253.25575621138762,250.1595223305674,246.59369071803826,242.5436955010897,238.04782523375175,232.97618990388233,227.30321884950558,222.67516363187815,222.82811604633574,221.15855532909205,222.15365125633684,228.62821262362007,228.21368896000612,227.91305112565104,226.96288047504282,225.14777308890882,223.381486418687,222.55208824360244,223.5338388593435,226.79518212451137,230.35371534552235,231.36285801564398,227.13619489110133,220.55600989829568,225.24667830580535,228.10013850541094,226.31520637665835,222.83071964761277,220.38434349972997,220.34340232832164,220.2916555948674,220.14099017780308
237.085132811584,236.8037775836552,236.4377887788425,235.96907889728607,235.57326653521088,234.97763658043291,234.5310945918716,234.34481260367897,234.4274660211864,234.7640025487883,235.27235115255434,235.87728068334778,236.81673283843608,237.92809123151562,239.19985445873806,240.59682140418423,242.0917096239083,243.66097185852053,245.34744248626993,247.04136671930493,248.79090998906392,250.58767154200953,252.33491050520098,254.0299376058514,255.6435145968906,257.1888503369336,258.6220056571487,259.92860546554533,261.05942718217005,262.0685267966957,262.8667744727563,263.4433876157335,263.786449003418,263.8925070537625,263.6618130005544,263.19677069128323,262.42348718241465,261.3098861629731,259.843937164887,258.00281813530546,255.76149595062049,253.10146958033195,249.99848560405957,246.43788868762954,242.39813482693287,237.89049630726657,232.81543847002854,227.1345067310885,222.50928943924342,222.6633693863003,220.9949164858417,221.99012464822016,228.4605175095692,228.04435508657494,227.74372125417437,226.79488244932006,224.98291901377695,223.2194186367512,222.39142390375937,223.36960979954117,226.6374175551485,230.21564712647853,231.23068023638416,226.9810582408571,220.39510895717774,225.08289815636934,227.95444489804285,226.154724676655,222.66377410561194,220.2159333783067,220.17489848396795,220.12366411224937,219.97423643265847
