p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.5262108125709292, 1.0322581771965722
, 1, 0.008906993741422394, 0.0010752869650469735
, 2, 0.002258913473265285, 0.0007470718111683327
, 3, 0.0010076421317733236, 0.00023193230791279245
, 4, 0.0006004434752825488, 0.00010186413416601165
, 5, 0.00041323082615152875, 3.6307277100146326e-5
c, 0, 0.6099996005475115, 1.2939929023399637
, 1, 0.0037168596997923615, 0.0003035226588197393
, 2, 0.0006101410209464843, 9.631734108916471e-6
p, 0, 0.46704537250696376, 0.5707035359332032
, 1, 0.007507889734699561, 0.0004703827029641067
, 2, 0.00048717001419911756, 8.824215653038852e-6
c, 0, 0.04717768723151483, 0.009929134740344464
, 1, 0.000605315436073696, 8.130445951659921e-6
p, 0, 3.256282212456359, 49.521322925371585
, 1, 0.05113219766504003, 0.02686723702700617
, 2, 0.011714358228486613, 0.019032410835833336
, 3, 0.006042441491162133, 0.007860553455075428
, 4, 0.0036504664499810748, 0.003245248250564977
, 5, 0.0023661512881068734, 0.0011763409765979016
, 6, 0.0015138828692161405, 0.0005258431466863684
, 7, 0.000977470132116115, 0.00020671505138006703
, 8, 0.0006272341347331675, 9.888320003705374e-5
c, 0, 3.38220542700755, 49.171109541458584
, 1, 0.021849221450191865, 0.007941228403421919
, 2, 0.0013520651460105825, 3.0679486851944375e-5
p, 0, 2.405978823544215, 43.199408973850545
, 1, 0.04876956549111222, 0.04299908440104908
, 2, 0.012824883438972569, 0.025460877159640332
, 3, 0.006456603352384077, 0.008692380853910458
, 4, 0.0042582278593016705, 0.004111689955910091
, 5, 0.002605926277876991, 0.0013166939839128842
