78.64507196511937,78.90173107548546,79.17845036055063,78.5259374500271,79.41617947708859,82.10129861452127,79.28251853493929,77.32593861569481,77.39712594078246,78.39358581465282,79.14091878039454,78.9948477089525,78.66447585308224,78.32947910428229,77.9817258385468,77.6733431066726,77.43605529983385,77.31127036738486
78.62296215803478,78.8513488759079,79.12491212473373,78.48337418211423,79.32840659524085,81.9733966548928,79.23876982902148,77.30463784977582,77.36068004557674,78.31566787226235,79.01756778697768,78.86099834842874,78.53154029451889,78.19067721809357,77.8440310394621,77.5401611229007,77.30775023771291,77.18331351945186
78.60816214273962,78.81372697439754,79.07934838484931,78.45055827249452,79.2534512833102,81.84235517806525,79.19521099274282,77.29189413779946,77.33386565931904,78.24139952207874,78.8905199282623,78.72414487525509,78.39524507105732,78.0490139495218,77.70377367528154,77.40484540965848,77.17736073648821,77.05263356966913
78.59989250840322,78.78741715907601,79.04075022423862,78.42650164196905,79.18973168096039,81.70830155233355,79.1512487386147,77.28678388759936,77.3155076764601,78.16994564484811,78.75995497774072,78.58444247924707,78.25576517134127,77.90464673958255,77.56109394151014,77.26750631003728,77.0449851534089,76.91935525795554
78.59737384419485,78.77097121806496,79.00810872624274,78.4102162113389,79.13566592785509,81.57136314599258,79.10628977914838,77.28838350700912,77.30443099145057,78.10047112131674,78.62605270890525,78.4420463502202,78.11327558401443,77.7577330292914,77.41613203365281,77.12825416712832,76.91072184572397,76.78360332423014
78.59982673928377,78.76294093948603,78.98041497420293,78.40071390140521,79.08967216365808,81.43166732733727,79.05974082685522,77.29576940386238,77.29946049874115,78.03214083223078,78.48899289524819,78.29711167798992,77.96795129772059,77.60843025966393,77.26902814721456,76.9871993240229,76.77466917068246,76.64550250841185
78.60647178283926,78.76187811146085,78.95666005146032,78.39700663296895,79.05016852803307,81.28934146466246,79.01100859424656,77.30801798599279,77.29942109278257,77.96411965833644,78.3489553102619,78.1497936523717,77.81996730110345,77.45689587171562,77.1199224777003,76.84445212381226,76.63692548553345,76.50517755041963
78.61652956403061,78.76633452211105,78.93583504135607,78.39810632683127,79.01557316064377,81.14451292626312,78.95949979383369,77.32420566123398,77.30313766802546,77.89557248037995,78.2061197274386,78.000247463181,77.66949858280677,77.30328730646211,76.96895522061502,76.70012290958765,76.49758914752596,76.36275319017244
78.62922067202709,78.77486195955828,78.91693102723139,78.40302490379318,78.98430420115392,80.99730908043414,78.90462113812795,77.34340883741955,77.30943511892059,77.82566417910742,78.0606659202707,77.84862830023333,77.51672013147427,77.14776200491896,76.81626657146367,76.55432202444035,76.35675851390901,76.21835416758928
78.64376569599798,78.7860122119242,78.89893909242743,78.41077428465584,78.95477978922729,80.84785729547039,78.84577933964064,77.36470392238319,77.31713833991861,77.75355963526512,77.91277366225043,77.69509135334414,77.36180693574966,76.99047740810174,76.66199672575121,76.40715981146161,76.21453194193167,76.07210522258906
78.65938522511254,78.79833706733044,78.88085032028535,78.42036639022027,78.92541806452756,80.6962849396668,78.78238111088314,77.38716732395845,77.32507222547021,77.6784237295992,77.76262272687013,77.53979181232894,77.20493398427669,76.83159095702591,76.50628587898261,76.25874661374266,76.07100778884299,75.92413109509074
78.67529984854005,78.81038831389859,78.86165579414636,78.43081314128756,78.89463716671844,80.54271938131828,78.7138331643667,77.40987544997901,77.33206167002614,77.59942134285588,77.61039288762211,77.38288486700316,77.04627626569912,76.6712600927072,76.34927422666283,76.10919277437482,75.926284411892,75.77455652501327
78.6907301554498,78.82071773975036,78.84034659735161,78.44112645865879,78.86085523546369,80.38728798871972,78.63954221260272,77.4319047082785,77.33693156803702,77.51571735578138,77.45626391799868,77.22452570718231,76.88600876866063,76.50964225616102,76.19110196429682,75.9586086364493,75.78046016832774,75.62350625227566
78.70489673501106,78.82787713300736,78.81591381324229,78.45031826313503,78.82249041042705,80.23011813016603,78.55891496810246,77.45233150669054,77.33850681395357,77.42647664912184,77.30041559149213,77.06486952268183,76.72430648180499,76.34689488840301,76.03190928738955,75.80710454305738,75.63363341539923,75.47110501679686
78.7170201763931,78.83041828179121,78.78734852515953,78.45740047551737,78.77796083127221,80.07133717395207,78.47135814337729,77.47023225304876,77.33561230222652,77.33086410362344,77.1430276815948,76.90407150331724,76.56134439377591,76.18317543044873,75.87183639144598,75.65479083729032,75.48590251035559,75.31747755849575
78.7263210687652,78.82689297422358,78.75364181644454,78.46138501660688,78.72568463766292,79.91107248837284,78.37627845093854,77.48468335518677,77.3270729273065,77.22804460003248,76.98427996179898,76.74228683890398,76.39729749321718,76.01864132331374,75.71102347197106,75.50177786223938,75.33736581044579,75.16274861729138
78.73202000129665,78.8158529984261,78.71378477043851,78.46128380720461,78.6640799692629,79.74945144172312,78.2730826032975,77.49476122093827,77.31171358364428,77.11718301909507,76.82435220559695,76.57967071925752,76.23234076877245,75.8534500080136,75.54961072446979,75.34817596099582,75.18812167291891,75.00704293310268
78.73334282706642,78.79589236920235,78.66679127270345,78.45611244437687,78.59163875664095,79.58660140229796,78.16135746246422,77.49954791649648,77.28838754904027,76.99765180628147,76.66342418648107,76.41637833419337,76.06664920908551,75.68775892556387,75.38773834444706,75.19409547665092,75.03826845502397,74.85048524584859
78.72968089989374,78.76648393324962,78.61219868758393,78.44510848090609,78.50810243034958,79.4226497383921,78.0415484258485,77.49833570464394,77.2565541408179,76.8699064406649,76.50167567794364,76.25256487352698,75.90039780280006,75.52172551698011,75.22554652740787,75.03964675229587,74.88790451401003,74.69320029544808
78.72062032288,78.72793091776104,78.55006731861123,78.42785429667589,78.41425452019222,79.25772381830052,77.91435636536444,77.49068437841787,77.21625381404583,76.73475449016595,76.33928645347694,76.08838552707383,75.73376153855986,75.35550722327787,75.0631754688572,74.88494013102202,74.7371282071261,74.53531282182013
78.70575836135183,78.68056907656165,78.4804801636181,78.40396202731574,78.31091043787976,79.09195101031818,77.78048219559761,77.47617106545832,77.1675504240381,76.5930037105692,76.1764362865733,75.92399548464942,75.56691540500863,75.18926148547273,74.90076536430001,74.73008595592057,74.5860378916213,74.37694756488366
78.68469228063579,78.62473416347649,78.40352022043741,78.37304380845492,78.19888559512317,78.9254586827399,77.64062683113356,77.45437289340526,77.11050782610883,76.44546185765925,76.01330495072504,75.75954993606919,75.4000343907901,75.02314574458028,74.73845640924124,74.57519457008283,74.43473192474461,74.21822926455769
78.65701934605853,78.5607619323306,78.31927048690198,78.33471177572277,78.07899540363339,78.7583742038606,77.49549118655786,77.42486698989873,77.04518987557206,76.29293668722067,75.85007221942446,75.5952040711486,75.23329348454803,74.85731744161603,74.57638879918584,74.42037631659997,74.28330866374507,74.05928266076111
78.6223368229466,78.48898813694909,78.22781396084464,78.28857806474865,77.95205527512134,78.5908249419752,77.3457761764561,77.38723048257874,76.97166042774191,76.13623595503802,75.68691786616385,75.43111307970318,75.0668676749261,74.69193401759561,74.41470272963879,74.26574153856333,74.13186646587174,73.90023249341289
78.58024197662661,78.40974853115696,78.12923364009818,78.23425481116193,77.81888062129794,78.42293826537865,77.19218271541382,77.34104049908527,76.88998333793246,75.9761674168959,75.52402166443552,75.26743215154838,74.90093195056812,74.5271529135345,74.25353839610504,74.11140057906417,73.98050368837367,73.74120350243206
