p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.005987907089405973, 9.62367916274584e-5
, 1, 1.4314642135915103e-5, 3.137637690251278e-9
c, 0, 0.00034259534348881227, 2.0398920665121952e-7
, 1, 1.3680546235187542e-6, 1.518210052854369e-11
p, 0, 0.19947970169848825, 0.1629543453308997
, 1, 0.0032157515782889425, 0.00013463855622998416
, 2, 0.0005381077981051721, 2.7005434069546484e-5
c, 0, 0.10138372170684629, 0.03172375944260866
, 1, 0.0006539781484091563, 8.727650872369169e-6
p, 0, 0.4837651974086768, 0.9000908325181702
, 1, 0.007400035395081851, 0.0009924687998466026
, 2, 0.0018602477221294016, 0.0005185538196861127
, 3, 0.0008954813150138309, 0.00017787362937966798
, 4, 0.0005058819424603615, 7.32213802788222e-5
c, 0, 0.18855768167296336, 0.17456129151123406
, 1, 0.0013249695612279847, 3.996847587150369e-5
p, 0, 0.33730446347458487, 0.3742131419586404
, 1, 0.004427206323646338, 0.00029339684468702846
, 2, 0.0006753234133932186, 2.3111151077254347e-5
c, 0, 0.03856299138297266, 0.01012762035444876
, 1, 0.0006861235000079176, 1.1476795962197085e-5
p, 0, 0.2923502446251751, 0.5084917909030303
, 1, 0.012881453965917297, 0.002698286028264119
, 2, 0.002775032608568646, 0.0014324257843161495
, 3, 0.0015330503592913638, 0.0005476877813350577
, 4, 0.0011382779622348014, 0.00024226295919828393
, 5, 0.0005779703476103228, 8.038792235187228e-5
c, 0, 0.05585484477225058, 0.014469589533725772
, 1, 0.001059059904943912, 2.245309125645597e-5
p, 0, 0.41822307520854823, 0.7264667143187914
, 1, 0.010592692354237699, 0.002625370236098599
, 2, 0.0025403808306386226, 0.0010299211562625039
, 3, 0.0016051578664767025, 0.0004934731572669397
, 4, 0.0008228975933125504, 0.00018770521549071325
, 5, 0.0005595209590465743, 7.624650381179327e-5
c, 0, 0.019759743698438532, 0.0029024831869987324
, 1, 0.0010623988732081013, 2.2369624431151208e-5
p, 0, 0.14916166397885613, 0.11692699520670294
, 1, 0.0058993203731206745, 0.0008305761921660519
