p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.007758829984484521, 0.00011896345495822803
, 1, 2.77323680319813e-5, 7.236915811902749e-9
c, 0, 8.181225332551888e-5, 1.8512678926992254e-8
, 1, 6.548166174598675e-7, 5.6483685791170755e-12
p, 0, 0.19531837197890287, 0.17771397496145402
, 1, 0.002977590780795054, 0.0001543336087628233
, 2, 0.0006684499679741021, 2.9802494917189584e-5
c, 0, 0.05191216527982721, 0.01367518038738259
, 1, 0.000674003900252529, 9.273735904288668e-6
p, 0, 0.8669279862303607, 3.279327184414326
, 1, 0.016672661121604766, 0.006050633219118359
, 2, 0.005283135059583623, 0.00436931498534409
, 3, 0.0025520779385865824, 0.001591222842305347
, 4, 0.0016057093310765463, 0.0006428884753009393
, 5, 0.0010383673203126843, 0.0002525968145836164
, 6, 0.0006321254886094996, 0.00010747496246558688
, 7, 0.0004252707805599391, 4.3403048287127685e-5
c, 0, 0.28007716274990196, 0.6365922341104232
, 1, 0.0035563012072568037, 0.0001303555090075718
, 2, 0.0005294381358743512, 1.0789955071298084e-5
p, 0, 0.6813496028528755, 2.399359824072465
, 1, 0.021963785819610095, 0.009127020774178912
, 2, 0.004874768543765878, 0.004307179895502317
, 3, 0.002633412048589673, 0.0015159432427815026
, 4, 0.0016162024675108833, 0.0007146368858293136
, 5, 0.0010648340892788783, 0.0002446907530532672
, 6, 0.0006410180168547815, 0.00011459668036143922
, 7, 0.0003994726352946605, 3.902362242346341e-5
c, 0, 0.05260137733755052, 0.03126491084393463
, 1, 0.0010050797674702, 1.4061186194601248e-5
p, 0, 1.2009446771102088, 7.426637588490947
, 1, 0.04277454734230032, 0.034825198035318354
, 2, 0.00913940447360373, 0.01434542933267316
, 3, 0.0049682456495041, 0.005836589029675991
, 4, 0.0030440943354579147, 0.0023743449686806227
, 5, 0.0019375516826135085, 0.000888662738386644
, 6, 0.0011931981200481666, 0.00038997646732262135
, 7, 0.0007533234674395061, 0.00014274137276920997
, 8, 0.00048479454893336657, 5.935819781753809e-5
c, 0, 0.02324269069166481, 0.0036769133748564354
, 1, 0.0012591327459319866, 2.089848296969609e-5
p, 0, 0.12381948916890087, 0.06428342786889608
, 1, 0.002364617215489748, 5.53161401654799e-5
c, 0, 0.02523716661750718, 0.0030338897925036574
