76.9895387826628,77.53033410652597,77.79838181128231,77.81160790884108,77.59338640777882,77.1767089875038,76.60010139866212,76.0072373976786,75.18242289495598,74.33666725695522,73.51737355973272,72.74111784461448,72.01530103576842,71.34397661100509,70.7298136401192,70.1659248672528,69.6427363977497,69.14966289597574,68.68000143453594,68.21084230670571,67.72788491335167,67.23273399364054
77.00861007450183,77.553336032661,77.80023991642514,77.77642531335451,77.51668729206408,77.06310802873276,76.45975021584555,75.82443491736512,75.00938404666591,74.17826492567082,73.37511286961823,72.61518887121542,71.90478881437417,71.24706702885288,70.6435541840458,70.08712545439589,69.5683682694268,69.07709684073218,68.60629629612409,68.13590395165184,67.65281309897264,67.15667309357134
77.02666812998748,77.56824267163194,77.79127082008576,77.7308823976117,77.43191936901917,76.9443952212696,76.31709016078844,75.64465492186756,74.83926261352958,74.0223790434416,73.23480008813156,72.4905206416612,71.79479652868046,71.14993524748523,70.55640576717079,70.00687229874278,69.49209138917286,69.00227424701178,68.53015109287678,68.0583280719886,67.5748390517407,67.07755841248655
77.0434822558746,77.57524404756177,77.77188258319312,77.67544119666414,77.33949231992982,76.8208748985721,76.17230845011996,75.46783436397226,74.67199272974604,73.86894780271865,73.09638191647514,72.36707197785906,71.68529718002702,71.0525694543392,70.46837095494307,69.9251808744209,69.41393237433194,68.92523099946733,68.45160713852634,67.97816241627564,67.49401912789355,66.9954514602587
77.058821758918,77.57453018457355,77.74248326667626,77.61056374556333,77.23981582608165,76.69285139409803,76.02559230046938,75.29391019646562,74.50750852951424,73.71790939595301,72.95980505585156,72.24480170171604,71.57626376975361,70.95495783685183,70.37945231281151,69.8420666555577,69.33391784224804,68.84600298275153,68.37070574680509,67.89545473307271,67.41040968366892,66.91041374676037
77.0724559458725,77.56629110679025,77.70348093146413,77.53671207936073,77.13329956876031,76.5606290413051,75.87712892846604,75.12281937213405,74.34574414703312,73.56920201559569,72.82501620746342,72.12366863513947,71.4676692992001,70.85708858246012,70.289652406225,69.75754511628054,69.25207441026518,68.7646260815171,68.28748823144524,67.81025277093956,67.32406707530431,66.82250678186408
77.084154123493,77.5507168383349,77.65528363848578,77.4543482331079,77.0203532292515,76.42451217365108,75.72710555073913,74.95449884376386,74.18663371650165,73.4227638540977,72.69196207251322,72.00363160003634,71.35948676970617,70.758949878601,70.1989738006325,69.67163173071685,69.16842869572736,68.68113618041674,68.20199590617914,67.72260427843584,67.23504765903746,66.73179207544233
77.09368559853422,77.52799740333052,77.59829944867012,77.3639342418563,76.90138648884083,76.28480512459369,75.57570938391792,74.78888556414144,74.03011137211877,73.27853310391002,72.56058935220356,71.88464941831391,71.25168918261171,70.66052991271161,70.10741906148286,69.58434197299405,69.08300731597855,68.59556916410322,68.11427008473906,67.6325570041213,67.14340779110597,66.63833113736769
77.10081967775108,77.49832282590015,77.53293642294622,77.26593214065741,76.77680902881396,76.14181222759069,75.4231276446317,74.62591648605324,73.87611124808355,73.13644795748377,72.43084474773693,71.76668091187938,71.1442495392564,70.56181687222892,70.01499075422498,69.4956913172396,68.99583688836286,68.50796091722931,68.02435208085734,67.54015869655564,67.04920382774756,66.54218547751272
77.10532566789833,77.46188313016675,77.459602622243,77.16080396456276,76.64703053045659,75.99583781609986,75.26954754950975,74.46552856228557,73.72456747859488,72.99644660726992,72.30267496031595,71.64968490263988,71.03714084098007,70.46279894458998,69.92169144430777,69.40569523758086,68.90694403022424,68.41834732444771,67.93228320826626,67.44545710429861,66.95249212519985,66.44341660574996
77.10697287573089,77.41886834025335,77.37870610748952,77.0490117486238,76.51246067505437,75.84718622357889,75.11515631518128,74.30765874562478,73.57541419785169,72.85846724571942,72.17602669114315,71.53362021250256,70.93033608912253,70.36346431723173,69.82752369718013,69.31436920814528,68.81635535890668,68.32676427041109,67.83810478069806,67.34849997590986,66.85332903970045,66.34208603195187
77.10553060800352,77.36946848028296,77.29065493961475,76.93101752789208,76.37350914389289,75.69616178348558,74.96014115827558,74.15224398885731,73.42858554005302,72.72244806528342,72.05084664142106,71.41844566337456,70.82380828502355,70.26380117759123,69.73249007829094,69.22172870306022,68.7240974917542,68.23324763977222,67.74185811188508,67.2493350599491,66.75177092748703,66.23825526599104
77.10076817147109,77.31387357437863,77.19585717954763,76.80728333741905,76.23058561825792,75.54306882927762,74.80468929542191,73.99922124476953,73.28401563939781,72.58832725841287,71.92708151235225,71.30412007716312,70.71753043002285,70.16379771310555,69.6365931530891,69.1277891964532,68.63019704611084,68.13783331718388,67.64358451555962,67.14801010497615,66.64787414479729,66.13198581774006
77.09245487288838,77.25227364666334,77.09472088821718,76.67827121225626,76.08409977943502,75.3882116944128,74.64898794324957,73.84852746614777,73.14163863008504,72.45604301755886,71.80467800513925,71.19060227577538,70.6114755254603,70.06344211121166,69.53983548702351,69.03256616245157,68.53468063932058,68.04055718729875,67.54332530545396,67.04457285955067,66.54169504786884,66.0233391970714
77.08036001901031,77.18485872126008,76.98765412655243,76.54444318745519,75.93446130870988,75.23189471234882,74.49322431838776,73.70009960577846,73.00138864631361,72.32553353517231,71.68358282098468,71.07785108111847,70.50561657267566,69.96272255934653,69.44221964554308,68.93607507518276,68.43757488872748,67.94145513476956,67.44112179530036,66.93907107223231,66.43328999293931,65.91237691385763
77.0642529165916,77.11181882229191,76.87506495548234,76.40626129806725,75.7820798873682,75.07442221654347,74.33758563746578,73.55387461644791,72.86319982228258,72.19673700370427,71.56374266109104,70.96582531509958,70.39992657300868,69.86162724494727,69.3437481940967,68.83833140877415,68.3389064116755,67.84056304424904,67.3370152988312,66.83155249158084,66.32271533624638,65.79916047797126
77.04390287238714,77.03334397388181,76.75736143593588,76.26418757914406,75.62736519669558,74.91609854045448,74.18225911711289,73.4097894509426,72.7270062921909,72.06959161560586,71.44510422666087,70.85448379962591,70.29437852779917,69.76014435545086,69.24442369813328,68.73935063735323,68.23870182550867,67.73791680038997,67.2310471297787,66.72206486615596,66.2100274340277,65.68375139928484
