p/c, iter, r∞, r₂
, 1, 0.07504774203121353, 0.09821433813656144
, 2, 0.01591070222193893, 0.05242117186920067
, 3, 0.010526013576494124, 0.02145528774117696
, 4, 0.0062794293853677095, 0.009222482335377867
, 5, 0.004188805266828245, 0.003552369503046721
, 6, 0.002366285820058474, 0.0015111145323810668
, 7, 0.0014429174751398083, 0.0005616915008591882
, 8, 0.0009818146804114057, 0.0002458308654088714
, 9, 0.0005711592946598669, 9.46536211904293e-5
c, 0, 0.16412038722193842, 0.17726471002963656
, 1, 0.0011901212325770396, 3.375513270035626e-5
p, 0, 0.5592670162550545, 0.8822462472200326
, 1, 0.008479428021324167, 0.00042312033092117206
, 2, 0.0013271244371622693, 9.624319677353636e-5
c, 0, 0.08455853107671459, 0.047691087753645646
, 1, 0.0008963729420571599, 1.57212825001362e-5
p, 0, 0.42270190387218015, 0.41440969782061504
, 1, 0.006110865463807439, 0.00018460003104452173
, 2, 0.00013297035537971317, 2.9714075842750263e-7
c, 0, 0.14031737249216047, 0.08250562961186564
, 1, 0.0005533875194662162, 8.014005919131841e-6
p, 0, 0.6612668768518604, 0.9866923382565677
, 1, 0.010738695336830011, 0.00046965414725792185
, 2, 0.001159482293116841, 3.7479108206832795e-5
c, 0, 0.06025567324451283, 0.027153990223127058
, 1, 0.0008691460799619938, 2.045228848459776e-5
p, 0, 0.46603440581462025, 0.45232512507978484
, 1, 0.004323946570801672, 0.0002813420675127893
, 2, 0.000971215916792188, 0.00013911608147061297
, 3, 0.0006237592645655498, 7.659855844667883e-5
c, 0, 0.053652203389692815, 0.012226267801083645
, 1, 0.0008303716157122274, 2.0454769394710873e-5
p, 0, 0.43193418163026853, 0.5637688816470825
, 1, 0.00674797785004929, 0.0004320185809704691
, 2, 0.0009283907607043066, 0.00012098257659939058
, 3, 0.00023842595960924803, 1.2345754957791017e-5
c, 0, 0.07080190374026481, 0.023390460155263616
, 1, 0.0005144350797537002, 4.86423603195224e-6
p, 0, 2.3188507937037297, 10.208706756429356
, 1, 0.03963834242988688, 0.006695723008983221
, 2, 0.0029073906452525542, 0.0001501760549815312
, 3, 0.0008888061917722074, 8.402896075190207e-5
c, 0, 0.02106181410878955, 0.0022693897675826183
, 1, 0.001048059991106686, 3.515594808906066e-5
p, 0, 1.2396467221653393, 3.068487291985719
, 1, 0.020115773789560493, 0.0016238916793698465
, 2, 0.0013094286144728297, 3.298531747994895e-5
c, 0, 0.015610791233727939, 0.002096165527876618
, 1, 0.0002763276566931801, 2.663573817589941e-6
p, 0, 0.49423464333705336, 0.380121221619673
, 1, 0.005773146643478565, 0.0002387025660633278
, 2, 0.0007348544571609628, 1.713791348726626e-5
c, 0, 0.01666665846713693, 0.0018874187282319247
, 1, 0.000629050098945395, 9.894119713758879e-6
p, 0, 0.530962818939489, 0.6304738282920107
, 1, 0.00790391168198598, 0.0003104314667165266
, 2, 0.00031525692130518983, 1.6898311511448908e-6
c, 0, 0.010164976652801238, 0.0015106884711970886
, 1, 0.00017665748067637412, 8.266943404056994e-7
p, 0, 0.42620585121605525, 0.30246331947217764
, 1, 0.005253960986512965, 0.00014859842241664417
, 2, 0.0001738232014221417, 4.439681354945303e-7
c, 0, 0.016479738357194518, 0.0017649983192770254
, 1, 0.00013017527581896614, 4.450951042978809e-7
p, 0, 0.8283740978194833, 1.5787882893455973
, 1, 0.014881734977102094, 0.0012988304629455714
, 2, 0.0006505615460002897, 3.1593892845407076e-6
c, 0, 0.01616091876086829, 0.002148277585918622
, 1, 0.000285111730880859, 2.0293441193751253e-6
p, 0, 1.0084201735415554, 2.187020409222866
, 1, 0.012723773110889812, 0.0018579653690315304
, 2, 0.00034267377222487285, 2.7404560915188965e-6
c, 0, 0.03962046811009731, 0.005441667272664564
, 1, 0.00016109951492738334, 9.12887561615558e-7
p, 0, 1.1413945475811653, 2.837890777862666
, 1, 0.018294045485477712, 0.0021923257270733978
, 2, 0.0024583206063459643, 0.00013411322329882214
, 3, 0.0005424885598276573, 7.218407777657802e-5
c, 0, 0.08490273619241492, 0.018155144183791487
, 1, 0.001313912010182584, 2.1842219823575204e-5
p, 0, 1.626370235512258, 4.807682707174987
, 1, 0.021840557186114964, 0.002074812412647601
, 2, 0.000717679820442117, 7.372094625210636e-6
c, 0, 0.02281161673307439, 0.004674000718202433
, 1, 0.00027671006298992046, 3.307152304944388e-6
p, 0, 0.7524607300021394, 0.8404681960804788
, 1, 0.0076980113771028535, 0.0005171801677651862
, 2, 0.0012186670661002402, 4.168982053191848e-5
c, 0, 0.017317105684213262, 0.0029652261060795866
, 1, 0.0007775299110023285, 2.962423687382998e-5
p, 0, 0.7026704617384149, 1.0189351125254567
, 1, 0.010164757207562032, 0.0006581305338522234
, 2, 0.0020585788434231765, 4.6253359734856974e-5
c, 0, 0.017921392135552577, 0.0031127428877391616
, 1, 0.000600870540654267, 6.146591291979298e-6
p, 0, 0.428010066563059, 0.3066200115995262
, 1, 0.004516406265312727, 0.00017728188660795017
, 2, 0.0010568142740019532, 1.355936384252133e-5
c, 0, 0.021650117980515655, 0.004496023442995304
, 1, 0.0003882235104398283, 3.259667905474174e-6
p, 0, 0.4445567175106753, 0.44565440426603825
, 1, 0.004816288822762662, 0.0003007533210353717
, 2, 0.002089745987175073, 4.1576522022972277e-5
c, 0, 0.031217977230250857, 0.00837005570908865
, 1, 0.0008197183817883076, 1.6991924283752817e-5
p, 0, 0.32782024693897377, 0.28342578562592613
, 1, 0.004553634459179959, 0.00024095872621540071
, 2, 0.0004968908184665913, 5.303290852965805e-6
c, 0, 0.049404170061545946, 0.0076107557805097596
, 1, 0.00042652483094969047, 3.7507567202295915e-6
p, 0, 0.2797220448894741, 0.12860288994553257
, 1, 0.0025090059014186788, 8.757825324682704e-5
c, 0, 0.04583441235074355, 0.0073554878880668795
, 1, 0.00032057142773220715, 2.6734618579897334e-6
p, 0, 27.702765358751943, 1534.3543625214106
, 1, 0.2936347891148737, 0.6159955995983566
, 2, 0.008281520341771303, 0.0007549718391888259
, 3, 0.003899490710532307, 0.00012074617607223767
, 4, 0.0017232488195049432, 2.8016375260527446e-5
c, 0, 0.019318423134645362, 0.0027236605870977534
, 1, 0.00048677736615289515, 6.1936222249990555e-6
p, 0, 0.34750634562891863, 0.32053210438432533
, 1, 0.011680080227280681, 0.0010718844845273817
, 2, 0.003966251931614463, 0.00011568101165625529
, 3, 0.001226133851082939, 1.7374025715415505e-5
c, 0, 0.018671089311132635, 0.0030185469710382207
, 1, 0.00017694713077109664, 1.440790708125678e-6
p, 0, 0.11927336607614675, 0.06184250950036907
, 1, 0.0022296358991366963, 9.044181661822901e-5
c, 0, 0.01759196865659708, 0.0029919356774371782
, 1, 0.00020080004342227408, 1.2842846561807608e-6
p, 0, 0.08809130408596415, 0.03900764982762498
, 1, 0.0011971166453334683, 2.5742910169424494e-5
c, 0, 0.025509989611992398, 0.003217725045124899
, 1, 0.00018142510005770862, 7.513516658473075e-7
p, 0, 0.060414620441937475, 0.025523942596867372
, 1, 0.000906097451694173, 1.651676304995687e-5
c, 0, 0.0304090399173757, 0.0036042368814120846
, 1, 0.00017567534119064003, 9.39702865751696e-7
p, 0, 0.08013369820476343, 0.03366986382735601
, 1, 0.0013844348217227909, 4.634457624191505e-5
c, 0, 0.024175829869811906, 0.0037311078282221406
, 1, 0.00037333092370989824, 3.5164440466956523e-6
p, 0, 0.1868156037812092, 0.08599179009508448
, 1, 0.001698492169921872, 5.4695537998507856e-5
c, 0, 0.029089747625949024, 0.0032090307171838157
, 1, 0.0002596931861088062, 1.8902083774846669e-6
p, 0, 0.03627399480068415, 0.013708722849605627
, 1, 0.005403488753761868, 0.00023655978883418578
, 2, 0.0019327787752695415, 3.814497133911444e-5
c, 0, 0.018168215806487455, 0.0027968361199629545
, 1, 0.0005214195272575598, 9.707695873526657e-6
p, 0, 0.04302588033509504, 0.013977482462852988
, 1, 0.0007102011536023123, 2.040784429723106e-5
c, 0, 0.02513521512536964, 0.002950300750551182
, 1, 0.0002535017705520841, 1.1896935717011672e-6
p, 0, 0.6155636331510328, 0.7629028420003968
, 1, 0.006219707217064677, 0.0004950819925378819
, 2, 0.0008382926877189272, 1.0938443851200764e-5
c, 0, 0.032076018854532186, 0.004064014478004151
, 1, 0.00044540519434504815, 6.747575450071815e-6
p, 0, 0.05576376550597942, 0.014191177810442405
, 1, 0.0006671930545711714, 1.6928697887979612e-5
c, 0, 0.027909511430217224, 0.002738302828450578
, 1, 0.0008318511343373546, 1.9185773618680022e-5
p, 0, 6.875257905184177, 94.3329259371669
, 1, 0.1297369219614215, 0.13422592268422096
, 2, 0.004254215520124777, 0.0003948631317318125
, 3, 0.0035618236706258656, 0.00019463868166484161
, 4, 0.0024823960187967445, 0.00010581137466563182
, 5, 0.0018474228105359784, 5.84577129853694e-5
c, 0, 0.02609244826194994, 0.00300781121658928
, 1, 0.0014767746292839077, 4.642285260436541e-5
p, 0, 0.06467083646709872, 0.019924955453140603
, 1, 0.0024923499248475254, 0.00015065421024620728
, 2, 0.0022247749278585076, 0.00010380753094592043
, 3, 0.0017589513331348035, 6.373196607427997e-5
c, 0, 0.025067106955858037, 0.002790274045396848
, 1, 0.0012077170222487882, 4.5886713507341515e-5
p, 0, 0.1436216433551734, 0.03599704617425458
, 1, 0.0011154863274298126, 1.3893250373947724e-5
c, 0, 0.01627982460626512, 0.002127018351484072
, 1, 0.00024108012697897152, 1.1559514040562406e-6
p, 0, 0.9127440448551148, 2.7274078208992414
, 1, 0.009382276074345094, 0.0011887944064622384
, 2, 0.0023942985970399843, 0.00018145560902803708
, 3, 0.0017707289885069942, 8.176778284810202e-5
c, 0, 0.018441827208629216, 0.0020711966610581635
, 1, 0.0009146844285141905, 3.754803478144724e-5
p, 0, 0.34408753227907585, 0.3282742285143453
, 1, 0.004795624145084619, 0.00025284821391412563
, 2, 0.0012165196259993076, 4.530014914203182e-5
c, 0, 0.02043124801442692, 0.002100235143437345
, 1, 0.0006679051310916572, 1.3444809073575113e-5
p, 0, 0.3964420368907309, 0.3672610035765047
, 1, 0.0049835985977360435, 0.0003717738299515509
, 2, 0.0008007548272591158, 2.858548422982069e-5
c, 0, 0.02418324334055396, 0.0030526856004404576
, 1, 0.00039464278285893876, 5.7961637606962004e-6
p, 0, 0.3967127354132919, 0.33175155966934683
, 1, 0.004779311839587885, 0.0002005229854867098
, 2, 0.0005727098927743073, 1.1148207270206004e-5
c, 0, 0.01866309626659562, 0.0021492157068001977
, 1, 0.0001892300336452953, 9.761960679725964e-7
p, 0, 0.25777790365193143, 0.15907271984861124
, 1, 0.003625197802379434, 0.00010565965629420821
, 2, 0.00018075116027872515, 1.165998566346309e-6
c, 0, 0.02470443627394432, 0.0027309695810982617
, 1, 0.00021802141923342634, 1.4568795851200753e-6
p, 0, 8.066246767343596, 130.13245933350547
, 1, 0.08987077207040073, 0.057671013517394024
, 2, 0.0022141977311226305, 6.0195767468099985e-5
c, 0, 0.03922108716702967, 0.005915327907317721
, 1, 0.00022271877323238915, 1.089986336769546e-6
p, 0, 0.2562667021168289, 0.12132791430551607
, 1, 0.003492104596673289, 0.0002224681414968677
, 2, 0.000721849286146219, 1.1428601863631092e-5
c, 0, 0.027322502253298336, 0.0036829821674238565
, 1, 0.0004139159361033699, 5.122699226038412e-6
p, 0, 0.16773062476180942, 0.12743656433391579
, 1, 0.006817549963374405, 0.0010509941577117202
, 2, 0.0014050143949900617, 4.994540158868441e-5
c, 0, 0.04175536811985131, 0.005337718721587386
, 1, 0.0002730295523372646, 2.548894323252271e-6
p, 0, 0.20981131046096893, 0.1293771095592047
, 1, 0.004016318320257223, 0.000116554499567006
, 2, 0.00019267447212665783, 7.205759981374172e-7
c, 0, 0.03996020221982175, 0.005963516946168627
, 1, 0.00033182845728574415, 2.859356879658109e-6
p, 0, 0.08898611676174317, 0.029028152716154977
, 1, 0.0015360707677026077, 3.5639522544649066e-5
c, 0, 0.02486753060584837, 0.00449038178180149
, 1, 0.000365037068997125, 5.377494465349449e-6
p, 0, 0.7115989051092833, 1.0359828810655418
, 1, 0.01297645462480091, 0.0013423606717809938
, 2, 0.0015590932896870388, 7.953784611640573e-5
c, 0, 0.021580933341125118, 0.0037570074744860413
, 1, 0.000826986712129594, 2.985631819135889e-5
p, 0, 8.312067186141775, 138.67949674844772
, 1, 0.13776422423956103, 0.15791981081321582
, 2, 0.004947697949977829, 0.0005103437835451285
, 3, 0.0016020220867921076, 0.00010051582915083341
, 4, 0.0008701069218094425, 1.979238542629393e-5
c, 0, 0.014458248449803866, 0.0026278017601021122
, 1, 0.0004302756188345479, 5.7425962997992096e-6
p, 0, 0.03179337095278241, 0.013348085020325392
, 1, 0.003912208023086254, 0.0006967690320805947
, 2, 0.002073773788422474, 0.00014698695838494838
, 3, 0.000992595217222572, 3.1632100110461606e-5
c, 0, 0.01925440797360799, 0.0021671220798142425
, 1, 0.0004918088936286028, 6.8546943228765564e-6
p, 0, 0.04805898705343319, 0.017152637399951213
, 1, 0.005908201778297964, 0.0013252915274215911
, 2, 0.0027744889751706208, 0.00023417140501263942
, 3, 0.0014460391614718507, 4.4639471934992093e-5
c, 0, 0.021442268718888977, 0.002126446508582193
, 1, 0.0007206498162413088, 1.56027756328622e-5
p, 0, 0.3360251075726845, 0.2694538664940007
, 1, 0.021118658492811946, 0.007819218669474529
, 2, 0.007222435343451837, 0.0015189534582538168
, 3, 0.003666270404652349, 0.00030118852469524204
, 4, 0.0017713387983489962, 6.209367167013236e-5
c, 0, 0.01433324384065779, 0.0015962199023735997
, 1, 0.0006272364025140882, 1.743212746159487e-5
p, 0, 2.8540985719180503, 16.316673693055197
, 1, 0.05552300891030158, 0.022348654530529023
, 2, 0.007038551418149886, 0.0014094009435756413
, 3, 0.003276011646122472, 0.00025625203596579187
, 4, 0.0014867265656181286, 4.7999796294988483e-5
c, 0, 0.011595341557709284, 0.0014222472389253723
, 1, 0.0006949470177241363, 1.529581359560209e-5
p, 0, 0.08389627606187339, 0.049359852711618385
, 1, 0.00366124054365889, 0.0003692125352880745
, 2, 0.0018311405022213036, 8.366930388739592e-5
c, 0, 0.014004249780514854, 0.0017255748027880887
, 1, 0.0006472191277756088, 2.030809490083568e-5
p, 0, 0.8938581876753353, 1.596749613529145
, 1, 0.010249330952553908, 0.0013831310185976019
, 2, 0.0016135302084458578, 8.048452777205942e-5
c, 0, 0.0198968991523986, 0.0020007111815856992
, 1, 0.0007130101777267714, 1.8563541912098306e-5
p, 0, 0.10196053448411803, 0.032573527218655605
, 1, 0.0022697538975997543, 5.5544886052794594e-5
c, 0, 0.016541112712240923, 0.0014804573574901338
, 1, 0.00046134998020744213, 4.47738562677108e-6
p, 0, 0.29582528350383347, 0.20702401087628383
, 1, 0.004134972745240519, 0.00022517949429349336
, 2, 0.0004737209460034937, 6.754546127365135e-6
c, 0, 0.020335754221925243, 0.001957509104685727
, 1, 0.0002443467035585969, 2.3100237440491686e-6
p, 0, 0.1224157028676957, 0.052702272629480684
, 1, 0.00292050608397066, 0.0001756699308170469
, 2, 0.0005401866756744757, 7.704538673127953e-6
c, 0, 0.02024976795844372, 0.0019052839064469657
, 1, 0.0002857269699431352, 1.9023369858989463e-6
p, 0, 0.12307166066871546, 0.0570082339369059
, 1, 0.003370723511088092, 0.0002846509004417209
, 2, 0.0008289479166467712, 1.305486794954848e-5
c, 0, 0.011825407209299177, 0.0017639573257510002
, 1, 0.0002247281675864296, 1.4481113991673812e-6
p, 0, 0.9065249698189217, 1.6354057172083944
, 1, 0.009755991468832034, 0.0012665426893640084
, 2, 0.0008022159480500946, 1.9190789070759895e-5
c, 0, 0.018156989797061422, 0.001600874039178452
, 1, 0.00024906130573258884, 1.7064533468040213e-6
p, 0, 0.06725973223502825, 0.0567977385656372
, 1, 0.005125702222069143, 0.0005481470398124584
, 2, 0.0010520900877879174, 2.3504054751731317e-5
c, 0, 0.025399248073990917, 0.0022723786794750403
, 1, 0.00045017477505225416, 3.7102422562096576e-6
p, 0, 0.08002904157193838, 0.05135316182029301
, 1, 0.0029372913535002073, 0.0002502509601465628
, 2, 0.000730298018629367, 1.074778276358338e-5
c, 0, 0.022403373960189536, 0.0015655876741470741
, 1, 0.0001875816386499842, 9.698940454041617e-7
p, 0, 0.08536889795689313, 0.04065330219971443
, 1, 0.0024065111911440572, 0.0001813439067783642
, 2, 0.00047000611813315373, 4.736364982612203e-6
c, 0, 0.010921730624375979, 0.0013939714954890414
, 1, 0.00021332695356697076, 1.2087137272872472e-6
p, 0, 0.07799558915670411, 0.034132768276677015
, 1, 0.0036489985996089724, 0.0002887429071842198
, 2, 0.0005994573826565876, 7.563785471324154e-6
c, 0, 0.016203092023333154, 0.0014747758559419848
, 1, 0.00037030663764656233, 2.4864865165980637e-6
p, 0, 0.09097317974023117, 0.07562621287864309
, 1, 0.004308688132371513, 0.0005084485982506258
, 2, 0.0007704523558572279, 1.6633290692666063e-5
c, 0, 0.02033265854001244, 0.001924524420923827
, 1, 0.00021533075994981744, 1.4345340040747762e-6
p, 0, 9.612056548389864, 184.42048456605883
, 1, 0.19508153826476402, 0.29438341124973755
, 2, 0.002069518595447452, 8.114133170502136e-5
c, 0, 0.015741776361140207, 0.003189462986878325
, 1, 0.0003625236780024913, 3.8028364595815106e-6
p, 0, 0.33325921784094775, 0.3349307534739358
, 1, 0.007739520789745048, 0.0006140724043053251
, 2, 0.00021831499194341247, 1.2113387465440517e-6
c, 0, 0.015040775116166836, 0.0013091415743777205
, 1, 0.00017277097106701018, 3.9922596719209314e-7
p, 0, 0.16231147594013906, 0.14683836884224696
, 1, 0.0035793620864548016, 0.0001887807848613942
, 2, 0.00016987831493292454, 7.829450148510535e-7
c, 0, 0.0228906945777889, 0.0034181832089715453
, 1, 0.0003438078523032139, 2.6003155560697714e-6
p, 0, 0.134817164269846, 0.10113712610582508
, 1, 0.0029743385432930898, 0.0001625604544567949
, 2, 0.0001821287487052265, 2.226830308894231e-6
c, 0, 0.013783251895667452, 0.001993180577530862
, 1, 0.0001451469734162244, 7.216695068444046e-7
p, 0, 0.11183903364002219, 0.07303376682309642
, 1, 0.004602997010248268, 0.0005449873201303587
, 2, 0.0007985490567539317, 1.9082771576890044e-5
c, 0, 0.01987714638562467, 0.002835968106492224
, 1, 0.00040938440495627586, 3.1542557373060473e-6
p, 0, 0.11148549249325096, 0.0585692071938773
, 1, 0.00868509073567213, 0.002033541876087563
, 2, 0.0017276596752217482, 8.95992228954889e-5
c, 0, 0.013572234968055912, 0.001998300462377678
, 1, 0.00045929371974773195, 6.934553953767793e-6
p, 0, 0.3826609834452725, 0.4056300185103966
, 1, 0.02111697302646006, 0.008323190924078822
, 2, 0.003324752096086267, 0.0003396742538385251
, 3, 0.0005241488851212312, 1.0348473118075467e-5
c, 0, 0.02280400279937564, 0.0046913084442904325
, 1, 0.00032209359462115626, 3.345260096835168e-6
p, 0, 0.16146814620445282, 0.1981912510291265
, 1, 0.025800443170277368, 0.013807164462153224
, 2, 0.00410593959148755, 0.0006393545414212936
, 3, 0.0008535233581466047, 2.580433581566881e-5
c, 0, 0.019648477416477683, 0.004699713331624729
, 1, 0.00047953601752987666, 6.691206677718289e-6
p, 0, 2.621895264137835, 14.525351851393479
, 1, 0.045235097887268164, 0.01820228431531084
, 2, 0.0054421794289813, 0.000655661492915632
, 3, 0.0013212057733786226, 7.922678702925029e-5
c, 0, 0.01670779096771269, 0.0034179403306595565
, 1, 0.0009552620511794653, 3.139757491322571e-5
p, 0, 0.20663534060241986, 0.12983680759771368
, 1, 0.006083612055255179, 0.0004808304762790471
, 2, 0.0009298110286803879, 3.3317629573991796e-5
c, 0, 0.02747213311299746, 0.003753007817813737
, 1, 0.0005934714459693441, 1.248380419722451e-5
p, 0, 0.22300193833108428, 0.17960085493217853
, 1, 0.007049604139906872, 0.0009201685960279121
, 2, 0.0014179652254334217, 7.955676872982544e-5
c, 0, 0.016494769828670996, 0.0014541077113237766
, 1, 0.00045917851715575683, 9.161476787131714e-6
p, 0, 0.06622202815660719, 0.07172725176604754
, 1, 0.011702486447744777, 0.004239435727265338
, 2, 0.003427173090593859, 0.00047672174319445025
, 3, 0.0015492911692905425, 8.428912779855085e-5
c, 0, 0.02746542804662339, 0.0030163598418612024
, 1, 0.0006709279494535542, 2.304212293247264e-5
p, 0, 0.14325453562264254, 0.0719311198064711
, 1, 0.005734751732745561, 0.001164624251638651
, 2, 0.0016513331024526133, 0.00011337871605091276
, 3, 0.0008021289001670948, 1.8758377098173792e-5
c, 0, 0.020455224819712816, 0.0016084881582358287
, 1, 0.0002561779464542662, 3.0385737975431854e-6
p, 0, 0.127406247721107, 0.07207991301419092
, 1, 0.0027907914555047285, 0.0004746594269082514
, 2, 0.0007282207635971357, 2.952878197735415e-5
c, 0, 0.03446144018173496, 0.002432298658160006
, 1, 0.00037286931035637494, 5.342335535758004e-6
p, 0, 0.1442624524447218, 0.06279197465293909
, 1, 0.005874362217215227, 0.0008575488145331586
, 2, 0.0007572990419379038, 2.2653988434306753e-5
c, 0, 0.022053557987070663, 0.0025676075245147155
, 1, 0.0002484300966960658, 3.414299140700241e-6
p, 0, 1.619098333526877, 5.350092157079835
, 1, 0.019109801612497153, 0.00259826465739487
, 2, 0.0018871575562392896, 0.00010306735838137142
, 3, 0.000956140341597433, 2.2957786689245624e-5
c, 0, 0.028941494411736005, 0.0036010397550724966
, 1, 0.0003169926860938002, 2.8906763856975633e-6
p, 0, 0.11091823687970315, 0.06047523634730894
, 1, 0.005763923411133573, 0.0008387189398138862
, 2, 0.0013456374072172762, 7.423334447014744e-5
c, 0, 0.015506224654084381, 0.0029358809958857147
, 1, 0.0007206842517999653, 1.9996707787304734e-5
p, 0, 0.08718372220435748, 0.038407633652962264
, 1, 0.004640830611433307, 0.0005730284058683507
, 2, 0.002129090616774536, 0.00015382225957715452
, 3, 0.0009110881826819547, 3.341595084000387e-5
c, 0, 0.014416920858105475, 0.0027847881278930584
, 1, 0.00031012673857245144, 5.1213045818416755e-6
p, 0, 0.5206972591060424, 0.576908889035077
, 1, 0.010123307788511258, 0.001151940671531018
, 2, 0.0028724955423124563, 0.00018342237460547704
, 3, 0.000894923646969742, 3.95297438506385e-5
c, 0, 0.023468268032386653, 0.0032348318806643545
, 1, 0.0006925571959757527, 1.3645873129954724e-5
p, 0, 5.822524411483808, 67.8148745667278
, 1, 0.06706292531186128, 0.05296852681194418
, 2, 0.005464393059693832, 0.00037886137599628064
, 3, 0.0015071880392083055, 8.518042940442519e-5
c, 0, 0.018419084094187917, 0.0028854945927892046
, 1, 0.0006372804987072514, 2.0365452409774742e-5
p, 0, 0.10459984958140123, 0.03917384068144312
, 1, 0.002450723466182845, 0.00013718399568662392
, 2, 0.0006348790724567117, 2.5955332597772343e-5
c, 0, 0.014322888101955934, 0.001842513765652035
, 1, 0.00036582315231438825, 4.920141497220406e-6
p, 0, 0.06659683674113105, 0.02874882522173865
, 1, 0.006785302454531702, 0.0010988509507731618
, 2, 0.001383720562470681, 0.00012076072579362785
, 3, 0.0005886272081848093, 2.107236955723127e-5
c, 0, 0.021148402537758394, 0.0019731296835162186
, 1, 0.0005184551244197076, 5.34390293178628e-6
p, 0, 0.08128139797178086, 0.06538139122994982
, 1, 0.005850737932829552, 0.00153421413189593
, 2, 0.001473941451092611, 0.00010821874218838814
, 3, 0.0004996196810063809, 1.8741740753819953e-5
c, 0, 0.01775523138062273, 0.002440378981212683
, 1, 0.00035973481710549016, 4.805288252286342e-6
p, 0, 0.10845141126551391, 0.05982974171698084
, 1, 0.0049143457331279755, 0.0005545222483506419
, 2, 0.000629098870824349, 1.901581585357049e-5
c, 0, 0.01163986626283121, 0.001661842058422284
, 1, 0.0003076942194715118, 3.9621717043518285e-6
p, 0, 0.13881932670462208, 0.06902574498686136
, 1, 0.0018775592166217245, 9.666797173751092e-5
c, 0, 0.016238686714878603, 0.0019380514395455838
, 1, 0.0006353478800961321, 1.4282968467525063e-5
p, 0, 0.05134306690679397, 0.022714923788870876
, 1, 0.0015722484497579419, 5.8069593006459193e-5
c, 0, 0.017927841716502184, 0.001737298774932483
