248.594697819047,248.43237081859436,248.1847126287347,247.86267389831133,247.4775106904443,247.04654650794896,246.58289659414962,246.10243001289516,245.6173719429936,245.1508955173764,244.68932980276742,244.29840412897659,243.99165123699512,243.76853400637748,243.56223010646448,243.28257112122853,242.9130848598344,242.49009858692315,241.95456358565173,241.44040061206903,240.89299599266772,240.34437052729544,239.80952161809077,239.2945980304041,238.8044589461667,238.3503612419636,237.93033037701096,237.54806873104573,237.20210070305112,236.87210858815916,236.57251776255765,236.25816421079082,235.94719363016574,235.63579288715945,235.322396278877,235.00874146041483,234.69146375469825,234.37460408234236,234.06756093280617,233.72364670130744,233.39207720148914,233.05736373248297,232.70818887213838,232.35111679927962,231.98743414416248,231.61786352389012,231.23928657560808,230.8492911129465,230.45946430267279,230.08393650849155,229.70637490516162,229.3364304739754,228.974722540904,228.61320274016538,228.26256940810833,227.90514965740513,227.57165928249407,227.2408522528695,226.89145697456337,226.5369851086284,226.30860089932358,226.0538850466208,225.83070763521016,225.47797096125848,225.23877892942824,224.81267002141664,224.3152863947951,223.75863089656258,223.17531870833278,222.57284570307235,221.98864798549425,221.4644484284807,221.02102590721057,220.68139655383544,220.41587119556564,220.18737872719092,219.9608231508302,219.72294971314196,219.4594261620037,219.17287678037127,218.85559033923732,218.50568158102507,218.14047886399572,217.78182588603082,217.4488737574444,217.16689923775073,216.9080275515794,216.6509804576935,216.365081627896,216.06924066669654,215.91993904244654,215.8621344449241,215.76884981189284,215.52700545559304,215.16682816084167,214.8011278103704,214.39308548557773,214.11695804488554,213.91961360117264,213.7888613513914,213.70191441127736,213.64617356121948,213.59831556942464,213.54924285408643,213.4872705424874,213.40226877057273,213.27920297754474,213.11574757320957,212.93500194540118,212.7402488839544,212.5369872110551,212.33277070458166,212.13424472128378,211.9615563452426,211.79576989391197,211.58818655207116,211.28475961856185,210.97197129331596,210.6572857563383,210.3852852138272,210.14009226815318,209.93611844782328,209.72264907445097,209.46867104418,209.19547159038066,208.93526308493983,208.71990634425177
248.41001548469958,248.219065149974,247.96178715630572,247.64188820287083,247.26635652319828,246.84835058799402,246.39946764627152,245.93495227125172,245.46752846644648,245.0161852446076,244.57493148635942,244.18896252002148,243.87261581605796,243.633716467708,243.40549705013623,243.1019764983971,242.71166399602373,242.26686052257867,241.72859828596978,241.20283845650897,240.65341114350173,240.1087638581487,239.5830869491908,239.0812677247198,238.60653037551458,238.16593953611917,237.75737117064048,237.38264944958976,237.03854458371,236.70911330032024,236.40131241662291,236.08406627331502,235.76881576755315,235.45322089922112,235.13645941273174,234.8200020754974,234.5011550822267,234.1813779662803,233.86435234888845,233.5247380186828,233.18881478284172,232.846031668829,232.49149320908194,232.1291557049162,231.76036946324362,231.3861974108638,231.0053361609694,230.61699794905923,230.2267452531837,229.8453636915971,229.46532574456214,229.08915923815053,228.71820447522995,228.3527652773459,227.99974300957456,227.6557880268551,227.32819434955033,227.0066324136435,226.69148738450306,226.36968950665286,226.12614179009202,225.87589154005073,225.6454079070033,225.32408471715613,225.02609064637923,224.5859910894231,224.07966300853005,223.52476298188193,222.95080516415476,222.36728770191664,221.80358139160526,221.29616207700127,220.86548444687625,220.52671389217937,220.2577783071693,220.02358387468686,219.78995294715926,219.54478656901335,219.27717140440498,218.98651860568444,218.66590216862835,218.31396828363364,217.9476920616187,217.58835473707498,217.2557032078767,216.97104777487922,216.71121163037432,216.45259970051276,216.16498255822523,215.86880985188745,215.72219736985036,215.66577642042134,215.5701297327996,215.3253304053731,214.9667448012457,214.58727555367673,214.2036793288261,213.93005545735568,213.7335974908833,213.59985418813363,213.5081640468696,213.44461057898047,213.39032463113926,213.33558184230014,213.26876735570255,213.17927531386943,213.05378970454652,212.89139792379274,212.71118924448476,212.5161275833176,212.31283791090803,212.10875603347554,211.91058686053316,211.73521065945357,211.5683932604208,211.3617768538819,211.06135894332027,210.75064775597625,210.44004887884176,210.16825970080905,209.93053311374274,209.73296577184757,209.5264743966755,209.280015991071,209.01386650811708,208.7585789880771,208.54445537016446
248.22056055889362,248.003643580265,247.73791988501603,247.42054099816784,247.05455430101307,246.64930829576937,246.21480457081591,245.7656809722699,245.31496989627746,244.8778990021237,244.45481071815976,244.07282105504098,243.74691453519543,243.4926870700911,243.24378100582828,242.91807557211578,242.50853351655581,242.0438566223256,241.50306488028832,240.9670427490911,240.41612946149232,239.87545916847398,239.35842059442098,238.86872697410672,238.4081127478454,237.9798958817889,237.58166447048242,237.21356821039268,236.87091424521986,236.5416242895126,236.2262561021197,235.90593043059465,235.5864165885643,235.26672640864376,234.94669147525576,234.62752218594926,234.30704475020096,233.9845082204754,233.65910001497545,233.3225146619749,232.98250602069268,232.63283884929106,232.27360607383525,231.90672766419726,231.53362786696798,231.15567764140886,230.77313478156026,230.38659872104046,229.99757834400708,229.61295735364345,229.23219947385135,228.85340834999025,228.478174074356,228.1119737082189,227.75797677762716,227.4228673579664,227.09842325571563,226.78478812062303,226.49472824671494,226.19911849498706,225.9424940620596,225.69481829342044,225.4573720130837,225.16031748387397,224.81299634738974,224.3602495808058,223.84601308444724,223.29297390181586,222.72787738924558,222.16180786571684,221.61693526411707,221.12487438001722,220.70550975480518,220.36725374943902,220.09486249590083,219.8551223518594,219.6147524890927,219.36271532331816,219.0911094631415,218.79646098666498,218.47257160421128,218.11858939760285,217.75116751596389,217.3910702324445,217.05850611461523,216.77138566936347,216.51051368489695,216.25040137162847,215.9612451507712,215.6647106423003,215.52028585225506,215.46503962994265,215.36730462158474,215.11974872938418,214.7627979228351,214.37317494423226,214.0096835752359,213.73852719784907,213.5429564282199,213.40657651468015,213.3106520383838,213.2402251499378,213.18024059400017,213.12048171161277,213.04943139087968,212.95600638718116,212.82840679708707,212.66696882472647,212.48717577264446,212.29182662066358,212.08848792096293,211.88449537541527,211.68659664005162,211.50876661267887,211.34101287415507,211.13533214433852,210.83767594201564,210.52887528243926,210.22192591536947,209.95044032070632,209.71944718686586,209.52777690272967,209.3276321282399,209.0880087466186,208.82827577422808,208.57744186126138,208.36435110284592
248.0266018137651,247.78626524438542,247.5132146687459,247.1987054264219,246.84215991407794,246.4494565439109,246.028931949247,245.59463676362557,245.15973586163108,244.73609794654993,244.32912701618469,243.95018643631383,243.61476452958678,243.34566245243704,243.07726382895433,242.73099318397587,242.30376164503116,241.82107977088322,241.27795096125888,240.7329433099366,240.18105270351776,239.64435088251875,239.1354314001509,238.65691870003712,238.20919812556005,237.79226642814956,237.40329425448286,237.04095152418566,236.69935800150873,236.36981604179323,236.0474962215784,235.7239253324489,235.4001757360034,235.0764946051741,234.75328154430233,234.43149320638864,234.1093351600936,233.7841953174301,233.45187934664926,233.1171733749023,232.77335636947132,232.4179113802585,232.05462099204541,231.68388928842177,231.30722353816512,230.92627180745265,230.54261354239932,230.15801178637798,229.7715631883722,229.38598750636885,229.00606377198073,228.6276934697672,228.25232054936322,227.8879458073139,227.5342586068501,227.20425985428966,226.88098261170904,226.57391754763992,226.3007743696191,226.02537431145493,225.75759582299173,225.51077001128127,225.2666963543301,224.9873716364188,224.59950433175604,224.13540144294907,223.61424854392678,223.06316738774072,222.5064515344221,221.95637960940826,221.42874645089958,220.9506775484701,220.5412593384019,220.20319245888058,219.92730933822037,219.6821812844029,219.43540167992344,219.1769039611066,218.90141237766287,218.6028800149181,218.2757807908218,217.91973683881108,217.55110912821206,217.1901880551832,216.8575179586564,216.56814210809605,216.30617316634755,216.04462609325864,215.75410394655324,215.4571833253384,215.3144737523204,215.2602041972684,215.1606403282364,214.91051554027317,214.55523621685037,214.1587407560338,213.81137363836814,213.54264333847576,213.34795525650168,213.20927094656633,213.10959174833084,213.03317684447944,212.96818226857394,212.90402477123533,212.82931011375246,212.73247921399752,212.60305402132764,212.4424629781771,212.26297035598452,212.06735270568407,211.86394428503772,211.65999766081413,211.462287300056,211.28222859156216,211.11363076018714,210.90885544017056,210.61372480576492,210.3066758526495,210.0029612511027,209.73186683716165,209.50690866867777,209.32064754352388,209.12624477515035,208.892801141285,208.63887891099674,208.3920529522837,208.17980677730677
247.82840802144995,247.56708927725387,247.28777536137565,246.97645462985224,246.62922925258232,246.24883224505405,245.84187436302915,245.42184029299418,245.00186599165144,244.5908432345115,244.19803989845013,243.82126536611912,243.47638293441165,243.1928592536562,242.90612737492793,242.5408541755683,242.09741660505009,241.5985228529707,241.0532441215331,240.5004699591666,239.94808262645603,239.41533342453022,238.91402821275022,238.44578582398336,238.00977857105934,237.60308732437818,237.22234450058812,236.86492590169993,236.52402416650486,236.1938630432191,235.8651801775295,235.53821962869722,235.21027285267454,234.88271067855896,234.55641869772495,234.23210655143407,233.90822871337684,233.58063972964695,233.24276575949204,232.90891090118367,232.5615712836069,232.2013753681208,231.83463148935948,231.4606971888887,231.08117065966468,230.69794750092254,230.3137035485051,229.93115550255973,229.54829939950824,229.16372416151094,228.78598631790183,228.41053025775386,228.03833311133332,227.67779934916035,227.32557639182778,226.99783771937538,226.6745090282497,226.3726188685261,226.10922056163542,225.84855919387994,225.57138518065386,225.3238513981842,225.07347733162104,224.8059495497973,224.38562289877413,223.91140262323736,223.38428130834814,222.83524717103296,222.2864437505014,221.75097634792652,221.23905179982265,220.77366379330135,220.37289070507092,220.0347063537697,219.755304410588,219.5049477980114,219.25208042294452,218.9875204674288,218.70825218741868,218.40595178204887,218.07571187329552,217.71760252313635,217.34772079954425,216.98592388833447,216.6529742209967,216.36154627796918,216.09842952592624,215.83551448762103,215.54379348659074,215.24646818840512,215.10503033270606,215.051550246179,214.95040270274268,214.6978859506871,214.34430837453215,213.94388776307835,213.60902493178386,213.34267395134606,213.14885881904814,213.00818009932775,212.90519653922155,212.8236252329934,212.75426846542706,212.68629333037848,212.60845099005493,212.50871101780777,212.37773114342934,212.21788308631093,212.03858182060912,211.84271254807078,211.63921404695054,211.4352718200853,211.23767208076333,211.05560098274674,210.88624894358912,210.68234975810734,210.38951972568543,210.08407144655132,209.7831992712226,209.51257901381757,209.29299174033335,209.11167339728442,208.92243484341282,208.69454500553226,208.4458554407061,208.202613508935,207.9910356285574
247.6262479540842,247.3462748137884,247.0617058167857,246.7538617506781,246.41581820671573,246.04747231183444,245.6536563936265,245.2473122080513,244.84139991548315,244.44219602263374,244.06170888297217,243.6862645467357,243.33198688484956,243.03449411265902,242.7305534991626,242.34778338848415,241.8895666202127,241.37617875330756,240.82893195376266,240.2695525169023,239.71712098718527,239.1883012187558,238.6941198785887,238.23527126741777,237.80984614674443,237.4123947196515,237.03889918674412,236.68561785366677,236.34506105413624,236.01393977984682,235.67945537250336,235.3489819691588,235.01688758138187,234.68555981854493,234.35629201337701,234.02955363570382,233.7039278115234,233.37404192962853,233.03183466908598,232.69792398453762,232.34735621752864,231.98335691926735,231.61373109142463,231.237207976897,230.85548341429623,230.47067231374567,230.08633590489623,229.7059482270735,229.32738659064458,228.9454373308081,228.57103479056616,228.20043437422282,227.83390097134753,227.47865210828755,227.1289180271442,226.80147315677414,226.47763911605674,226.17949025711326,225.9196616311843,225.66877538008612,225.38380024281125,225.1341671586803,224.87781134583508,224.61675359901633,224.17136034774023,223.68820906905458,223.15602329909137,222.60911698306916,222.0677701883002,221.54557149620706,221.04788815875628,220.59392532545252,220.2005613622167,219.86197176737252,219.57903328946378,219.3236090183791,219.06496862144894,218.79473282733477,218.5118009318586,218.20585237966236,217.8725469964682,217.51237836645703,217.14120643114106,216.77849341494215,216.44511038263255,216.15182736587556,215.88752221483352,215.6233071769336,215.33054831190285,215.03280551890356,214.89222485607175,214.83935790045498,214.73685759509178,214.48211507327278,214.13026308712074,213.72853073936253,213.40291286904417,213.13888910857005,212.94593195917884,212.80354658849993,212.69767977356685,212.61172988586796,212.53861799512615,212.4673696982533,212.3869014855209,212.28471902210146,212.15243792955349,211.99323185129438,211.8140189926225,211.61791285751545,211.41430425051925,211.210326783642,211.01276422239044,210.8288881728758,210.6588694494334,210.45581811487827,210.1650748928942,209.86108404408924,209.56268436091048,209.29261661431664,209.0777705829879,208.90095016706573,208.71632483903335,208.49339216982256,208.2493848856392,208.00932477900605,207.79825089160818
247.42039038380375,247.12398098890733,246.83510988885627,246.5309999311191,246.20198266666745,245.84541365688764,245.46430262250337,245.07107315647255,244.6783772622705,244.2902174675417,243.92029348776677,243.54539068044258,243.18179351608006,242.87078366835559,242.55072405707193,242.15190566431434,241.6802799141194,241.1540403566131,240.60500205059924,240.04012080326493,239.48806954258356,238.9631486894429,238.47561524403596,238.02531795181264,237.60939291501592,237.2202247631464,236.85304229089718,236.50315389081726,236.16261697833107,235.83022073773347,235.49046920903038,235.15638100365302,234.82019956492965,234.48522721487873,234.15309056911204,233.82402587381628,233.49663485600576,233.16460238987716,232.81916149101298,232.48440936868283,232.1309166256658,231.76398214008765,231.3920133238879,231.01347826374553,230.63017598488943,230.24441383784958,229.8604417165913,229.48230831740713,229.1084243750103,228.73039702599826,228.3602768689255,227.99592147944657,227.63671334048743,227.28762185922506,226.94127140738362,226.61303837003646,226.28900948584933,225.99312988723338,225.73169238668567,225.48612510789707,225.19477911722922,224.94182199732083,224.67979479785075,224.42048615908254,223.95672497795036,223.46577672778514,222.92938643753618,222.3846805552258,221.85034699863553,221.3401384691855,220.85529237557012,220.41155435586512,220.02442881724372,219.68516503295493,219.39868155130793,219.1383520712002,218.8742461787298,218.5987090258747,218.31223065043216,218.00275789936376,217.6664683051754,217.3042562846514,216.93176992418353,216.5681123180497,216.23416192456045,215.93921455870742,215.67369068426956,215.4082447834142,215.1146029635088,214.81643560423714,214.6763265850773,214.62390728387675,214.52027085527155,214.2634580206772,213.91334904585688,213.51258445888325,213.19331286371016,212.93155888225803,212.739439520213,212.5956130296182,212.48725481387743,212.39765037349105,212.32134966823767,212.24733618407055,212.16470906588418,212.06052045036796,211.92717414586136,211.76851197529396,211.5892906981288,211.39296034370975,211.18922193956197,210.98517148189748,210.78757696515427,210.6020945485926,210.43149430279237,210.22926352721296,209.94040449850826,209.6377356252076,209.34146090534756,209.07201940230152,208.86131937779635,208.6885735559221,208.50803726801814,208.28949446461795,208.04964676807913,207.81238801028786,207.60166580146947
247.21110408274453,246.90036693752907,246.60809143146773,246.30794231339434,245.9877785226269,245.64269319284938,245.27383763112394,244.8931437859335,244.51283766115787,244.13496872586077,243.77395323085003,243.39885046951892,243.02601996328275,242.70194455965645,242.3668209040694,241.95334584464982,241.46962471037048,240.93210054760664,240.38144200469438,239.8121046383754,239.26083004952906,238.73977026083867,238.25842315546163,237.81586879864042,237.40841093827484,237.02661360403962,236.6648577909934,236.31766052388272,235.97684025301743,235.64288040293593,235.29836908964106,234.96058538199918,234.62038844612206,234.2818980573071,233.94700344278334,233.6157146803898,233.28655224829623,232.95252158289554,232.60482164085514,232.26856379733798,231.9124579624477,231.54337713697083,231.16957171239636,230.78956466073316,230.40526255427375,230.01913966516156,229.6359520886088,229.26015413104847,228.89101236583463,228.51787325881946,228.15278023193113,227.7955072336976,227.44445942983435,227.10182637650234,226.75962442713015,226.43040556271293,226.10725674834651,225.8121359327183,225.5449076365597,225.30071061513655,225.0042599116732,224.74692061865676,224.47952408854653,224.2178496050028,223.7417250887006,223.24406154681327,222.70428264506248,222.16184161887918,221.63409033232432,221.13465068179707,220.6613012981343,220.22664309548054,219.84465057755648,219.50446248378282,219.2144347725804,218.94936408216867,218.68009299808006,218.39961704809875,218.109713382589,217.79684443275804,217.45765794425301,217.09342819359756,216.7196151798523,216.35499628070096,216.0203643277769,215.72393704335738,215.45717438543463,215.19056792928072,214.89619198242804,214.59759873180894,214.45760478238222,214.40547852022485,214.3009083332702,214.04216990554727,213.69381494198097,213.29596369563723,212.98050032934268,212.72095334452,212.52964634547033,212.38462203821805,212.27413502266435,212.18154626625068,212.1025822953281,212.02627509704112,211.94192119687864,211.8361325260968,211.70193955851423,211.5437261604759,211.36440576323227,211.1678617163454,210.9639741578967,210.759814845265,210.5621235492717,210.3752244965405,210.20412552873847,210.00268901184083,209.71552273364483,209.41404816985076,209.11957328971513,208.8508271414147,208.64371230591382,208.4746392669078,208.2976946363732,208.08300372038053,207.84682061030892,207.6120044505713,207.4014935931518
246.99865782304258,246.67559179457174,246.38075429850042,246.0847620397233,245.77326166478358,245.4393478323552,245.08228600095256,244.71354474410975,244.34482074128965,243.9765109542161,243.6228476302378,243.24685061624353,242.86488336163703,242.52819342547204,242.1790258955686,241.7522287710818,241.25766923256626,240.71035221100746,240.15823940869973,239.58543384235517,239.03530426489993,238.5180603571906,238.0424524592355,237.60686672937337,237.20689227892214,236.83159739150813,236.474429664979,236.12926426359442,235.78787919212348,235.4520932615111,235.10330241686574,234.76176375401639,234.4176338677631,234.07575753557686,233.73821971224433,233.4048114700427,233.07388238986735,232.73799998118625,232.38889053419484,232.05058401422158,231.69218568230346,231.32166801630655,230.94649978259724,230.56552377915892,230.18075730527886,229.79481738760876,229.41279812596733,229.0394040254854,228.67475017634678,228.3071360410098,227.94761255853476,227.59770729724843,227.25482845046966,226.91838343464877,226.58096498096802,226.25144693835412,225.9310175142675,225.63510656739984,225.35890218922643,225.11263413962845,224.81218073390852,224.54956772723932,224.277095618801,224.00954631178374,223.526368979287,223.02301947352316,222.48062384305,221.940503905406,221.4189163401835,220.9290815489776,220.46595177431848,220.03928375524046,219.6613841505596,219.32004045312226,219.02647852974133,218.75683217697883,218.4826889827927,218.19762487905678,217.90442116777876,217.58828807145042,217.24629805853655,216.88008600917388,216.5049460993284,216.13936098593928,215.80395307327825,215.5062240067178,215.23821276952896,214.97051723675114,214.6755499096796,214.3765351890224,214.23632871064635,214.1843517332796,214.07903587907578,213.81850584052987,213.47190946673342,213.07858322362154,212.76475067950298,212.50734256746625,212.31681727827004,212.17081622983505,212.0585337624384,211.96357713453506,211.88243468696416,211.80426874637595,211.71858534423802,211.61157247277734,211.47673393367324,211.31887710900668,211.13937301403695,210.9426236851142,210.7385679493415,210.53426580415766,210.33641721495965,210.14828240336286,209.97676515234377,209.77609758549093,209.4904437894209,209.19004365796323,208.89706589919447,208.6290795952987,208.42502354849546,208.25924300307727,208.08541945010467,207.87407176757245,207.64108593461162,207.40837534764742,207.19794750166562
246.7833203768338,246.44981469495374,246.15320234383455,245.8615322523252,245.55848798332676,245.23541448804062,244.88967231345342,244.53229667867697,244.17436613181016,243.81490530923304,243.4671362039464,243.0895978228954,242.69860084632256,242.3497469047125,241.9875208869831,241.54867928520122,241.04448170430695,240.4887882315349,239.93538185526694,239.36003823532522,238.8113939455742,238.29791340274593,237.827612001727,237.39825466548385,237.00482899935872,236.63521227472867,236.28184189080002,235.93809162068345,235.59588210957727,235.25803379951572,234.9054165932349,234.56008476952414,234.21211547265705,233.8669908394345,233.52692845534844,233.1915076573933,232.85882768219162,232.52123805725168,232.1714435866139,231.83066676305225,231.4703052396626,231.09898088448404,230.72289106013756,230.34141223032165,229.95667442073434,229.57141459711872,229.19091093368556,228.81997635820582,228.45924781852403,228.09747638373835,227.7438712658166,227.40109783680003,227.06562589704868,226.73457006884206,226.402426144032,226.07409469380153,225.7589016584662,225.46063732388984,225.17327085310592,224.92199791919631,224.61847969170063,224.34986802761944,224.07260578949277,223.79627865443211,223.3106649490058,222.8026064552991,222.25832195287856,221.72057114618266,221.20474117303002,220.72340448566243,220.26928065199277,219.84956854608632,219.4747870436573,219.13207527423918,218.8349983992509,218.5609434813248,218.2822140361607,217.9929005037991,217.69652604545095,217.37726490704597,217.03257079286175,216.6644216472586,216.2879665837925,215.92142211680846,215.58516364206102,215.28630463568112,215.01704528775292,214.74833332804326,214.45291128628287,214.15348526328066,214.01276763252932,213.96080704682154,213.8549193426764,213.59272093827184,213.24788131135486,212.86035781683282,212.546339327752,212.29099662320687,212.10121716193163,211.95443822000468,211.84066439571035,211.7439025487322,211.66102565371216,211.58139944128587,211.49474897369643,211.38685751389903,211.25155703749968,211.09396752305253,210.91420127664733,210.71725295970785,210.51301035771436,210.3085332889888,210.11047120243524,209.92127265570295,209.74941519868062,209.54949226489316,209.26518185695357,208.96574406948946,208.67398311896667,208.40681652759616,208.20532728669625,208.0424804674848,207.87133421521852,207.66285043665584,207.43262226327028,207.20170194930694,206.99124076202133
