p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.2523427148859947, 0.23500703709206786
, 1, 0.001424158117309288, 3.437430479610375e-5
c, 0, 0.019145908451130702, 0.0015735523791980653
, 1, 6.969653222686495e-5, 8.91996370082864e-8
p, 0, 0.5603470501511744, 1.4144192078203643
, 1, 0.011849049012604834, 0.0019162777723711164
, 2, 0.0023664701323883337, 0.0008490773699302886
, 3, 0.0012150423340716223, 0.0003073499108486777
, 4, 0.0006766094026475719, 0.00011940352669964529
, 5, 0.0005073300348181517, 4.2833113973893164e-5
c, 0, 0.35446557336542567, 0.8407649840587457
, 1, 0.0034129583273183745, 0.00019533023471852805
, 2, 0.000501635969344625, 1.1093428468931495e-5
p, 0, 1.8590413794255956, 13.145965969825596
, 1, 0.025493833595537963, 0.00846031508177866
, 2, 0.005085301061784532, 0.004057727484336191
, 3, 0.002679045722982541, 0.0015724509153693675
, 4, 0.0014811576312729051, 0.0005848625009219435
, 5, 0.001172214020901292, 0.0002389924942135292
, 6, 0.0005661040564890836, 9.173161055294374e-5
c, 0, 0.6446226611235245, 2.733854904574635
, 1, 0.005373829360055189, 0.000561909370531769
, 2, 0.0006290256678837444, 2.994239181935781e-5
p, 0, 1.5448608042120053, 5.593102604666816
, 1, 0.013916996912019319, 0.002485894154533192
, 2, 0.0009117873646347534, 6.100147366308817e-5
c, 0, 0.06969686569474216, 0.022497307787138914
, 1, 0.001207569943812445, 3.5218267254392445e-5
p, 0, 1.6081974365867762, 14.86186637424029
, 1, 0.02998276464219669, 0.012508694496651441
, 2, 0.007117142713915914, 0.0077660014262044596
, 3, 0.003536394505412305, 0.002597797914347281
, 4, 0.001944094904624287, 0.001044158695201432
, 5, 0.0014820260405745383, 0.00035611221697989446
, 6, 0.000750053614322957, 0.00016427239535014694
, 7, 0.0005772520681488264, 5.565271523842705e-5
c, 0, 0.06856615104067969, 0.0449592747225561
, 1, 0.0007306713857156873, 1.536140859733489e-5
p, 0, 10.210148372947973, 338.51313521944707
, 1, 0.10673639437152344, 0.3302007556365197
, 2, 0.03922344778588516, 0.2289905061568145
, 3, 0.019107839642325684, 0.07705340756793519
, 4, 0.011067938245829453, 0.032785030239192964
, 5, 0.008278878960560789, 0.010841032885092392
, 6, 0.004305662522166062, 0.005027595754040102
, 7, 0.0031625963316479996, 0.001717089253589002
, 8, 0.001540397164065109, 0.0007599478569189574
, 9, 0.0012413302228332515, 0.00027265625234084746
, 10, 0.0005946881674616482, 0.00012596365620531967
, 11, 0.00045694284183898514, 4.361670306934921e-5
c, 0, 0.07174888675721428, 0.037198627160231215
, 1, 0.0010817087037524706, 1.947011669900901e-5
p, 0, 0.32784250013636007, 0.3252134792053952
, 1, 0.003184042910428671, 0.00019116350999542921
, 2, 0.00030871671487897796, 8.5351720678508e-6
c, 0, 0.08404991769826174, 0.03476971938303324
, 1, 0.0004209249772815238, 3.531762312453915e-6
p, 0, 0.48596878790370407, 1.134970275997456
, 1, 0.0071830175173125815, 0.00089874339402313
, 2, 0.001876221007274176, 0.0004852297330301831
, 3, 0.001051842851851454, 0.0002003899613390305
, 4, 0.0005699721746103277, 7.728463145312571e-5
c, 0, 0.06354456396708164, 0.011475077431317454
