p/c, iter, r∞, r₂
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.12716182721798316, 0.05500940241002624
, 1, 0.0007083484524127668, 6.406102009309128e-6
c, 0, 0.007435252464774462, 0.0001754229437903782
, 1, 3.0521342064949975e-5, 1.237657828888646e-8
p, 0, 0.4567855015361638, 1.039924742643285
, 1, 0.011577310148360973, 0.0024030987207728323
, 2, 0.002908955105911248, 0.0013412436355349226
, 3, 0.0015404180421960338, 0.0004933272276844895
, 4, 0.0008747072663108393, 0.000212914469621832
, 5, 0.0005234902296367386, 7.092315805256962e-5
c, 0, 0.3524598294905524, 0.6407833052127004
, 1, 0.0030938854353315713, 0.00010517402598965258
, 2, 0.0007286326211182895, 1.9858832882780185e-5
p, 0, 0.29375061836366384, 0.2784764833626923
, 1, 0.00233899838267937, 8.336096931223863e-5
c, 0, 0.03419966811125053, 0.005461412833871927
, 1, 0.0015788649504512031, 4.773871374884946e-5
p, 0, 4.906383590353278, 43.232049737299576
, 1, 0.06366320060522646, 0.045607620573416906
, 2, 0.01234870044500328, 0.02116455042028198
, 3, 0.006914125046308568, 0.00907027950733481
, 4, 0.003952371758226563, 0.003656584208670166
, 5, 0.0027383980538089546, 0.0015760723732475281
, 6, 0.001494867197989945, 0.0006040888538506603
, 7, 0.001095122077517848, 0.00027757193805883276
, 8, 0.0005526905453799937, 9.750759089232171e-5
c, 0, 1.8880636252690155, 16.946750164117187
, 1, 0.012776205709899721, 0.0029131591359872686
, 2, 0.0014090973130110873, 4.227053547930643e-5
p, 0, 2.076760970479455, 25.83289843885734
, 1, 0.06814458239229644, 0.07045543044860954
